ID,AGE,AGE3,AGE45,AGE60,AGE65,AGE8,AGEBLACK,AGEBYRACE,AGEBYRACE08,AMND1MN,ATTEND,ATTEND2,BACKSIDE,BRNAGAIN,CALL,CDNUM,DESCRIBP12,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVOBAMA2,FAVROMN2,FINSIT,GEOCODE,GOVTDO10,INC100K,INC30K,INC50K,INCOME12GEN,INCOME3,INCWHITE,ISSUE12,LATINO,MARRIED,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PRSMN12,QRACE3,QRACEAI,QTYPE,RACE,REGION,SENMN12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME12,TIME12FEWD,TIME12MTH,VERSION,WHNCLINC,WHTEVANG,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
52555.0,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,White 18-29,White 18-29,Yes,,,Complete,,Call 2,6.0,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,3.0,,,,,,,,,No,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Something else,White Independent,,114.0,,White,White,National questionnaire,White,Midwest,,Male,White men,,Suburbs,Suburbs,Minnesota,Election day exit poll,,,,Version 4,,,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Upscale,55328.0,1.18762493133545
73284.0,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,Yes,More than once a week,Weekly,Complete,Yes,Call 3,7.0,Omit,High school graduate,No college degree,High school graduate or less,White no college degree,Omit,Omit,About the same,5.0,Omit,,,,,,,Omit,No,No,18-44,18-64,,,,,,,90.0,,White,White,State questionnaire,White,Midwest,,Male,White men,Non married men,Rural,Small Cities/Rural,Minnesota,Election day exit poll,In October,"In October, in September, or before that",Just today or in the last few days or in October,Version 1,,White Born-again/Evangelical Christians,Extremely Low Density Rural,Rural,Rural,Very downscale,56673.0,0.822414696216583
51440.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Yes,Once a week,Weekly,Complete,Yes,Call 2,2.0,I dislike the other candidates,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Omit,Worse today,2.0,Government is doing too many things better left to businesses and individuals,,,,,,,Federal budget deficit,No,,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Conservative,20.0,,White,White,State questionnaire,White,Midwest,,Male,White men,,"Cities 50,000-500,000","Cities over 50,000",Minnesota,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,White Born-again/Evangelical Christians,Suburb,Urban,Urban Core,Very upscale,55122.0,0.943434715270996
51518.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Yes,Omit,Omit,Complete,Yes,Call 2,1.0,I strongly favor my candidate,High school graduate,No college degree,High school graduate or less,White no college degree,Favorable,Omit,About the same,4.0,Omit,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",The economy,No,No,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,33.0,,White,White,State questionnaire,White,Midwest,,Female,White women,Non married women,Rural,Small Cities/Rural,Minnesota,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,Yes,White Born-again/Evangelical Christians,Extremely Low Density Rural,Rural,Rural,Very downscale,56098.0,0.998807907104492
51170.0,30-44,30-59,18-44,30-44,30-39,30-39,Black 30-44,Black 30-44,Black 30-44,Yes,More than once a week,Weekly,Complete,Yes,Call 2,5.0,I strongly favor my candidate,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,Favorable,Unfavorable,Better today,1.0,Government should do more to solve problems,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and non white",Omit,No,No,18-44,18-64,Independent/Something else,Black non-Democrat,Black Independent,Independent,All others,Moderate,47.0,Barack Obama,Black,Black,State questionnaire,Black,Midwest,,Male,Black men,Non married men,"Cities 50,000-500,000","Cities over 50,000",Minnesota,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,All others,Extremely High Density Urban,Urban,Urban Core,Very downscale,55411.0,0.855291366577148
73101.0,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,Yes,Once a week,Weekly,Complete,Yes,Call 3,6.0,I like my candidate but with reservations,College graduate,College graduate,More than High school graduate,White college degree,Favorable,Favorable,Worse today,2.0,Government is doing too many things better left to businesses and individuals,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Federal budget deficit,No,No,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,2.0,Mitt Romney,White,White,State questionnaire,White,Midwest,,Male,White men,Non married men,Suburbs,Suburbs,Minnesota,Election day exit poll,In October,"In October, in September, or before that",Just today or in the last few days or in October,Version 1,No,White Born-again/Evangelical Christians,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,55449.0,0.754448294639587
29581.0,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,Yes,A few times a year,Occasionally,Complete,No,Call 1,1.0,I like my candidate but with reservations,High school graduate,No college degree,High school graduate or less,White no college degree,Unfavorable,Favorable,About the same,4.0,Government is doing too many things better left to businesses and individuals,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Federal budget deficit,No,No,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Something else,White Independent,Moderate,8.0,Mitt Romney,White,White,State questionnaire,White,Midwest,,Female,White women,Non married women,"Cities 10,000-50,000",Small Cities/Rural,Minnesota,Election day exit poll,In October,"In October, in September, or before that",Just today or in the last few days or in October,Version 1,No,All others,Town,Rural,Rural,Downscale,56001.0,0.566489040851593
31185.0,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,Yes,A few times a year,Occasionally,Complete,No,Call 1,1.0,I strongly favor my candidate,High school graduate,No college degree,High school graduate or less,White no college degree,Unfavorable,Favorable,About the same,4.0,Government is doing too many things better left to businesses and individuals,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Federal budget deficit,No,No,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,8.0,Mitt Romney,White,White,State questionnaire,White,Midwest,,Male,White men,Non married men,"Cities 10,000-50,000",Small Cities/Rural,Minnesota,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,All others,Town,Rural,Rural,Downscale,56001.0,0.610104382038116
31184.0,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,Yes,A few times a year,Occasionally,Complete,No,Call 1,1.0,I strongly favor my candidate,High school graduate,No college degree,High school graduate or less,White no college degree,Unfavorable,Favorable,About the same,4.0,Government is doing too many things better left to businesses and individuals,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Federal budget deficit,No,No,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,8.0,Mitt Romney,White,White,State questionnaire,White,Midwest,,Male,White men,Non married men,"Cities 10,000-50,000",Small Cities/Rural,Minnesota,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,All others,Town,Rural,Rural,Downscale,56001.0,0.610104382038116
30345.0,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,Yes,More than once a week,Weekly,Complete,Yes,Call 1,1.0,I strongly favor my candidate,High school graduate,No college degree,High school graduate or less,White no college degree,Unfavorable,Favorable,Worse today,4.0,Government should do more to solve problems,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",The economy,No,No,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,8.0,Mitt Romney,White,White,State questionnaire,White,Midwest,,Female,White women,Non married women,"Cities 10,000-50,000",Small Cities/Rural,Minnesota,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,White Born-again/Evangelical Christians,Town,Rural,Rural,Downscale,56001.0,0.566489040851593
29370.0,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,Yes,A few times a year,Occasionally,Complete,No,Call 1,1.0,I like my candidate but with reservations,High school graduate,No college degree,High school graduate or less,White no college degree,Unfavorable,Unfavorable,About the same,4.0,Government should do more to solve problems,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",The economy,No,No,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,8.0,Mitt Romney,White,White,State questionnaire,White,Midwest,,Male,White men,Non married men,"Cities 10,000-50,000",Small Cities/Rural,Minnesota,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,All others,Town,Rural,Rural,Downscale,56001.0,0.610104382038116
33475.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Yes,Never,Never,Complete,No,Call 1,4.0,I strongly favor my candidate,High school graduate,No college degree,High school graduate or less,White no college degree,Unfavorable,Favorable,Worse today,1.0,Government is doing too many things better left to businesses and individuals,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",The economy,No,Yes,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,78.0,Mitt Romney,White,White,State questionnaire,White,Midwest,,Female,White women,Married women,Suburbs,Suburbs,Minnesota,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,All others,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,55127.0,1.04710376262665
72957.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Yes,More than once a week,Weekly,Complete,No,Call 3,1.0,I strongly favor my candidate,High school graduate,No college degree,High school graduate or less,White no college degree,Unfavorable,Favorable,About the same,4.0,Government is doing too many things better left to businesses and individuals,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",The economy,No,Yes,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,33.0,Mitt Romney,White,White,State questionnaire,White,Midwest,,Male,White men,Married men,Rural,Small Cities/Rural,Minnesota,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,All others,Extremely Low Density Rural,Rural,Rural,Very downscale,56098.0,0.704845666885376
73576.0,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,Yes,A few times a month,Occasionally,Complete,No,Call 3,4.0,I strongly favor my candidate,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Favorable,About the same,1.0,Government is doing too many things better left to businesses and individuals,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",The economy,No,Yes,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,78.0,Mitt Romney,White,White,State questionnaire,White,Midwest,,Male,White men,Married men,Suburbs,Suburbs,Minnesota,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,All others,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,55127.0,1.40210926532745
29511.0,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,Yes,Once a week,Weekly,Complete,Yes,Call 1,1.0,I strongly favor my candidate,High school graduate,No college degree,High school graduate or less,White no college degree,Unfavorable,Favorable,Worse today,4.0,Omit,,,,,,,The economy,No,No,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,8.0,Mitt Romney,White,White,State questionnaire,White,Midwest,,Male,White men,Non married men,"Cities 10,000-50,000",Small Cities/Rural,Minnesota,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,,White Born-again/Evangelical Christians,Town,Rural,Rural,Downscale,56001.0,0.610104382038116
72699.0,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,All others,All others,Yes,Once a week,Weekly,Complete,No,Call 3,4.0,I like my candidate but with reservations,College graduate,College graduate,More than High school graduate,Non white college degree,Omit,Omit,About the same,1.0,Government should do more to solve problems,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and non white",Health care,No,No,18-44,18-64,Independent/Something else,Non-black non-Democrat,All Other,Independent,All others,Moderate,78.0,Did not vote,Other,Asian,State questionnaire,Asian,Midwest,Did not vote,Male,All other races,Non married men,Suburbs,Suburbs,Minnesota,Election day exit poll,In the last few days,Just today or in the last few days,Just today or in the last few days or in October,Version 1,No,All others,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,55127.0,0.914791107177734
52205.0,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,Yes,A few times a year,Occasionally,Complete,No,Call 2,1.0,I dislike the other candidates,High school graduate,No college degree,High school graduate or less,White no college degree,Favorable,Unfavorable,Better today,4.0,Government should do more to solve problems,100k or more,"$30,000 or more",50k or more,"$250,000 or more",100 thousand or more,"Over $50,000 and white",Federal budget deficit,No,No,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Liberal,8.0,Barack Obama,White,White,State questionnaire,White,Midwest,Did not vote,Male,White men,Non married men,"Cities 10,000-50,000",Small Cities/Rural,Minnesota,Election day exit poll,In the last few days,Just today or in the last few days,Just today or in the last few days or in October,Version 1,No,All others,Town,Rural,Rural,Downscale,56001.0,0.825416326522827
50910.0,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,Yes,Once a week,Weekly,Complete,Yes,Call 2,6.0,I like my candidate but with reservations,High school graduate,No college degree,High school graduate or less,White no college degree,Favorable,Unfavorable,About the same,3.0,Government should do more to solve problems,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",The economy,No,No,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Liberal,101.0,Barack Obama,White,White,State questionnaire,White,Midwest,Did not vote,Female,White women,Non married women,Suburbs,Suburbs,Minnesota,Election day exit poll,In the last few days,Just today or in the last few days,Just today or in the last few days or in October,Version 1,Yes,White Born-again/Evangelical Christians,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Downscale,56320.0,1.1070464849472
