ID,ABORT2,ABORTION,AGE,AGE3,AGE45,AGE60,AGE65,AGE8,AGEBLACK,AGEBYRACE,AGEBYRACE08,AUTOBAIL12,AUTOHH,BACKSIDE,BRNAGAIN,CALL,CDNUM,CHILD12,DESCRIBP12,ECONBETT,ECONBLAME12,ECONDIR,ECONISS12,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVOBAMA2,FAVROMN2,FINSIT,GEOCODE,GOVTDO10,HANDLEECON12,HANDLEMED12,HEALTHCARE12,HEALTHCARE12B,INC100K,INC30K,INC50K,INCOME12GEN,INCOME3,INCWHITE,INTOUCH12,ISSUE12,LAIDOFF4,LATINO,MARCHILD,MARRIED,NEC,NEC2,OBAMANG,OBAMANG2,OBAMARICH,OVER45,OVER65,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PRSMI12,QLT12,QRACE3,QRACEAI,QTYPE,RACE,REGION,REL5,RELIGN10,ROMNRICH,SENMI12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TAXINC12,TELEPOLL,TIME12,TIME12FEWD,TIME12MTH,UNIONHH12,VERSION,WHITEREL,WHNCLINC,WHTEVANG,WORK,WORKPARENT,WORKSEX,WPROTBRN,WPROTBRN3,WRKWOMEN,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
65597.0,Legal,Legal in most cases,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,All others,All others,,,Complete,No,Call 3,1.0,No,I like my candidate but with reservations,,,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,,5.0,,,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and non white",,,,No,All others,Yes,,,,,,45+,18-64,Women without children,Independent/Something else,Non-black non-Democrat,All Other,Independent,All others,Moderate,20.0,Mitt Romney,,Other,American Indian,National questionnaire,Other,Midwest,Jewish,Jewish,,Debbie Stabenow,Female,All other races,Married women,Rural,Small Cities/Rural, Michigan,,Election day exit poll,,,,,Version 3,Non-white,No,All others,,,,No,,,Town,Rural,Rural,Upscale,49684.0,0.77828061580658
20284.0,Legal,Legal in most cases,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,,,Complete,Yes,Call 1,6.0,Yes,I like my candidate but with reservations,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,4.0,,,,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,,,No,Married with children,Yes,,,,,,18-44,18-64,Women with children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,2.0,Mitt Romney,,White,White,National questionnaire,White,Midwest,None,None,,Debbie Stabenow,Female,White women,Married women,"Cities 10,000-50,000",Small Cities/Rural, Michigan,,Election day exit poll,,,,,Version 3,White none,Yes,White Born-again/Evangelical Christians,,,,No,All others,,Low Density Rural,Rural,Rural,Downscale,49010.0,0.67615282535553
64469.0,Legal,Legal in most cases,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,,,Complete,No,Call 3,4.0,Yes,I like my candidate but with reservations,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,5.0,,,,,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,,,No,Married with children,Yes,,,,,,18-44,18-64,Women with children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,18.0,Mitt Romney,,White,White,National questionnaire,White,Midwest,Catholic,Catholic,,Pete Hoekstra,Female,White women,Married women,Rural,Small Cities/Rural, Michigan,,Election day exit poll,,,,,Version 3,White Catholics,No,All others,,,,No,All others,,Extremely Low Density Rural,Rural,Rural,Very downscale,48624.0,0.838134765625
67348.0,Illegal,Illegal in most cases,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,,Complete,No,Call 3,1.0,No,I like my candidate but with reservations,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,5.0,,,,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,,,No,All others,No,,,,,,45+,18-64,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,20.0,Mitt Romney,,White,White,National questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,,Debbie Stabenow,Female,White women,Non married women,Rural,Small Cities/Rural, Michigan,,Election day exit poll,,,,,Version 3,White Protestants,Yes,All others,,,,No,White Protestant non-evangelical,,Town,Rural,Rural,Upscale,49684.0,0.77828061580658
23650.0,Illegal,Illegal in most cases,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,,,Complete,,Call 1,1.0,No,I like my candidate but with reservations,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,5.0,,,,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,,,No,All others,Yes,,,,,,45+,18-64,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,20.0,Mitt Romney,,White,White,National questionnaire,White,Midwest,Catholic,Catholic,,Pete Hoekstra,Female,White women,Married women,Rural,Small Cities/Rural, Michigan,,Election day exit poll,,,,,Version 3,White Catholics,Yes,All others,,,,No,,,Town,Rural,Rural,Upscale,49684.0,1.01570594310761
49214.0,Illegal,Illegal in most cases,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,,Complete,Yes,Call 2,1.0,No,I like my candidate but with reservations,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,5.0,,,,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,,,No,All others,,,,,,,45+,65+,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Conservative,20.0,Mitt Romney,,White,White,National questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,,Pete Hoekstra,Female,White women,,Rural,Small Cities/Rural, Michigan,,Election day exit poll,,,,,Version 3,White Protestants,Yes,White Born-again/Evangelical Christians,,,,Yes,White Protestant evangelical,,Town,Rural,Rural,Upscale,49684.0,1.01570594310761
46878.0,Illegal,Illegal in all cases,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,,,Complete,Yes,Call 2,6.0,No,I like my candidate but with reservations,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,4.0,,,,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,,,No,All others,No,,,,,,18-44,18-64,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,2.0,Mitt Romney,,White,White,National questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Other christian,,Pete Hoekstra,Female,White women,Non married women,"Cities 10,000-50,000",Small Cities/Rural, Michigan,,Election day exit poll,,,,,Version 3,White Protestants,No,White Born-again/Evangelical Christians,,,,Yes,White Protestant evangelical,,Low Density Rural,Rural,Rural,Downscale,49010.0,0.715929269790649
46791.0,Illegal,Illegal in all cases,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,White 18-29,White 18-29,,,Complete,Yes,Call 2,6.0,No,I like my candidate but with reservations,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,4.0,,,,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,,,No,All others,Yes,,,,,,18-44,18-64,Men without children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,2.0,Mitt Romney,,White,White,National questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,,Pete Hoekstra,Male,White men,Married men,"Cities 10,000-50,000",Small Cities/Rural, Michigan,,Election day exit poll,,,,,Version 3,White Protestants,Yes,White Born-again/Evangelical Christians,,,,Yes,White Protestant evangelical,,Low Density Rural,Rural,Rural,Downscale,49010.0,0.748468697071075
21413.0,Illegal,Illegal in all cases,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,,,Complete,No,Call 1,6.0,Yes,I like my candidate but with reservations,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,4.0,,,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,,No,Married with children,Yes,,,,,,45+,18-64,Women with children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,2.0,Mitt Romney,,White,White,National questionnaire,White,Midwest,Catholic,Catholic,,Pete Hoekstra,Female,White women,Married women,"Cities 10,000-50,000",Small Cities/Rural, Michigan,,Election day exit poll,,,,,Version 3,White Catholics,No,All others,,,,No,All others,,Low Density Rural,Rural,Rural,Downscale,49010.0,0.623259842395782
20989.0,Illegal,Illegal in most cases,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,,,Complete,Yes,Call 1,6.0,Yes,I like my candidate but with reservations,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,4.0,,,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,,No,All others,No,,,,,,18-44,18-64,Men with children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,2.0,Mitt Romney,,White,White,National questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,,Pete Hoekstra,Male,White men,Non married men,"Cities 10,000-50,000",Small Cities/Rural, Michigan,,Election day exit poll,,,,,Version 3,White Protestants,No,White Born-again/Evangelical Christians,,,,Yes,White Protestant evangelical,,Low Density Rural,Rural,Rural,Downscale,49010.0,0.748468697071075
22387.0,Legal,Legal in most cases,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,,Complete,Yes,Call 1,1.0,No,I dislike the other candidates,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,5.0,,,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,,No,All others,Yes,,,,,,45+,18-64,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,20.0,Barack Obama,,White,White,National questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,,Debbie Stabenow,Male,White men,Married men,Rural,Small Cities/Rural, Michigan,,Election day exit poll,,,,,Version 3,White Protestants,No,White Born-again/Evangelical Christians,,,,Yes,White Protestant evangelical,,Town,Rural,Rural,Upscale,49684.0,0.63878858089447
48629.0,Legal,Legal in all cases,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,,Complete,No,Call 2,6.0,,I dislike the other candidates,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,4.0,,,,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,,,No,,Yes,,,,,,45+,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,2.0,Barack Obama,,White,White,National questionnaire,White,Midwest,,,,Other,Female,White women,Married women,"Cities 10,000-50,000",Small Cities/Rural, Michigan,,Election day exit poll,,,,,Version 3,,Yes,All others,,,,No,,,Low Density Rural,Rural,Rural,Downscale,49010.0,0.749437868595123
49491.0,Legal,Legal in all cases,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,,,Complete,No,Call 2,4.0,Yes,I dislike the other candidates,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,5.0,,,,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,,,No,Married with children,Yes,,,,,,18-44,18-64,Men with children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,18.0,Mitt Romney,,White,White,National questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Other christian,,Pete Hoekstra,Male,White men,Married men,Rural,Small Cities/Rural, Michigan,,Election day exit poll,,,,,Version 3,White Protestants,Yes,All others,,,,No,White Protestant non-evangelical,,Extremely Low Density Rural,Rural,Rural,Very downscale,48624.0,0.876228511333466
49811.0,Illegal,Illegal in most cases,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,,Complete,No,Call 2,4.0,No,I dislike the other candidates,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,5.0,,,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,,No,All others,Yes,,,,,,45+,18-64,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,18.0,Mitt Romney,,White,White,National questionnaire,White,Midwest,None,None,,Debbie Stabenow,Female,White women,Married women,Rural,Small Cities/Rural, Michigan,,Election day exit poll,,,,,Version 3,White none,No,All others,,,,No,All others,,Extremely Low Density Rural,Rural,Rural,Very downscale,48624.0,0.862095475196838
49402.0,,,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,,,Not complete,,Call 2,8.0,Yes,I strongly favor my candidate,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,No,Married with children,Yes,Good,Excellent or good,,,,18-44,18-64,Women with children,,,,,,,25.0,Barack Obama,,White,White,State questionnaire,White,Midwest,,,,Debbie Stabenow,Female,White women,Married women,"Cities 10,000-50,000",Small Cities/Rural, Michigan,,Election day exit poll,,,,No,Version 2,,,,,,,,,,Suburb,Rural,Rural,Upscale,48823.0,0.87725955247879
49401.0,,,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,,,Not complete,,Call 2,8.0,Yes,I strongly favor my candidate,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,No,Married with children,Yes,Good,Excellent or good,,,,18-44,18-64,Women with children,,,,,,,25.0,Barack Obama,,White,White,State questionnaire,White,Midwest,,,,Debbie Stabenow,Female,White women,Married women,"Cities 10,000-50,000",Small Cities/Rural, Michigan,,Election day exit poll,,,,No,Version 2,,,,,,,,,,Suburb,Rural,Rural,Upscale,48823.0,0.87725955247879
22181.0,,,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,Latino 45-59,Latino 45-64,,,Not complete,,Call 1,4.0,No,I dislike the other candidates,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,Yes,All others,Yes,Good,Excellent or good,,,,45+,18-64,Men without children,,,,,,,91.0,Mitt Romney,,Other,White,State questionnaire,Hispanic/Latino,Midwest,,,,Debbie Stabenow,Male,Latino men,Married men,Rural,Small Cities/Rural, Michigan,,Election day exit poll,,,,Yes,Version 2,,,,,,,,,,Extremely Low Density Rural,Rural,Rural,Very downscale,49677.0,0.861515998840332
47975.0,,,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,Latino 18-29,Latino 18-29,,,Not complete,,Call 2,8.0,No,I strongly favor my candidate,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,Yes,All others,No,Not so good,Not so good or poor,,,,18-44,18-64,Men without children,,,,,,,25.0,Barack Obama,,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Midwest,,,,Debbie Stabenow,Male,Latino men,Non married men,"Cities 10,000-50,000",Small Cities/Rural, Michigan,,Election day exit poll,,,,Yes,Version 2,,,,,,,,,,Suburb,Rural,Rural,Upscale,48823.0,1.05349540710449
22455.0,,,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,,Not complete,,Call 1,1.0,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,No,,Yes,,,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",,45+,18-64,,,,,,,,20.0,Barack Obama,,White,White,National questionnaire,White,Midwest,,,,Debbie Stabenow,Male,White men,Married men,Rural,Small Cities/Rural, Michigan,,Election day exit poll,,,,,Version 2,,,,,,,,,,Town,Rural,Rural,Upscale,49684.0,0.63878858089447
23259.0,,,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,,,Not complete,,Call 1,1.0,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,No,,Yes,,,Angry,"Dissatisfied, but not angry or angry",,45+,18-64,,,,,,,,20.0,Mitt Romney,,White,White,National questionnaire,White,Midwest,,,,Pete Hoekstra,Male,White men,Married men,Rural,Small Cities/Rural, Michigan,,Election day exit poll,,,,,Version 2,,,,,,,,,,Town,Rural,Rural,Upscale,49684.0,1.06187045574188
64907.0,,,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,,Not complete,,Call 3,1.0,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,No,,Yes,,,Angry,"Dissatisfied, but not angry or angry",,45+,18-64,,,,,,,,20.0,Mitt Romney,,White,White,National questionnaire,White,Midwest,,,,Pete Hoekstra,Male,White men,Married men,Rural,Small Cities/Rural, Michigan,,Election day exit poll,,,,,Version 2,,,,,,,,,,Town,Rural,Rural,Upscale,49684.0,0.791039645671844
47547.0,,,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,Yes,Not complete,,Call 2,1.0,,,,,,,,,,,,,,5.0,,,Mitt Romney,,,,,,,,,,,Yes,No,,,,,Angry,"Dissatisfied, but not angry or angry",,45+,18-64,,,,,,,,21.0,Mitt Romney,,White,White,State questionnaire,White,Midwest,,,,Pete Hoekstra,Female,White women,,Rural,Small Cities/Rural, Michigan,,Election day exit poll,,,,No,Version 3,,,,,,,,,,Low Density Rural,Rural,Rural,Very downscale,49649.0,1.04766845703125
22986.0,,,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,,Complete,,Call 1,4.0,,,Getting better,George W. Bush,Getting better,Rising prices,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,5.0,,,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,Federal budget deficit,,No,,,Not so good,Not so good or poor,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",,45+,65+,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Liberal,18.0,Barack Obama,Omit,White,White,National questionnaire,White,Midwest,,,,Debbie Stabenow,Female,White women,,Rural,Small Cities/Rural, Michigan,,Election day exit poll,,,,,Version 2,,No,,,,,,,,Extremely Low Density Rural,Rural,Rural,Very downscale,48624.0,0.908544182777405
49606.0,,,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,,Complete,,Call 2,1.0,,,Getting worse,Omit,Worse,Rising prices,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,5.0,,,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,Federal budget deficit,,No,,Yes,Poor,Not so good or poor,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",,45+,65+,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,20.0,Mitt Romney,Omit,White,White,National questionnaire,White,Midwest,,,,Pete Hoekstra,Male,White men,Married men,Rural,Small Cities/Rural, Michigan,,Election day exit poll,,,,,Version 2,,No,,,,,,,,Town,Rural,Rural,Upscale,49684.0,1.06187045574188
