ID,ABORT2,ABORTION,AGE,AGE3,AGE45,AGE60,AGE65,AGE8,AGEBLACK,AGEBYRACE,AGEBYRACE08,ATTEND,ATTEND2,ATTREL,BACKSIDE,BREAK12,BREAK12A,BREAK12B,BRNAGAIN,CALL,CDNUM,CELLPHONE,CELLULAR,CHILD12,DESCRIBP12,ECONBETT,ECONBLAME12,ECONDIR,ECONFAIR,ECONISS12,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVOBAMA2,FAVROMN2,FINSIT,GAY,GEOCODE,GOVTDO10,HANDLEDEF12,HANDLEECON12,HANDLEMED12,HEALTHCARE12,HEALTHCARE12B,HOUIL12,IMMDEPORT,INC100K,INC30K,INC50K,INCOME12GEN,INCOME3,INCWHITE,INTL12,INTLOBAMA,INTLROMNEY,INTOUCH12,ISSUE12,LANDPHONE,LATINO,MARCHILD,MARRIED,NEC,NEC2,OBAMA2,OBAMA4,OBAMANG,OBAMANG2,OBAMARICH,OVER45,OVER65,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PRSIL12,QLT12,QRACE3,QRACEAI,QTYPE,RACE,REGION,REL5,RELIGN10,ROMNRICH,SAMESEXM12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,TAXDEF,TAXINC12,TEABRN,TEAPARTY12,TELEPOLL,TIME12,TIME12FEWD,TIME12MTH,TRACK,UNIONHH12,VERSION,WHITEREL,WHNCLINC,WHTEVANG,WORK,WORKPARENT,WORKSEX,WPROTBRN,WPROTBRN3,WRKWOMEN,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
67792.0,,,,,,,,,,,,,,,Complete,,,,,Call 3,8.0,,,,,Getting better,George W. Bush,Getting better,,Unemployment,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,,3.0,,,,,,,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,,,,Health care,,No,,No,Good,Excellent or good,,,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",,,,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,21.0,Barack Obama,Shares my values,White,White,National questionnaire,White,Midwest,,,,,Male,White men,Non married men,"Cities 50,000-500,000","Cities over 50,000",English, Illinois,Yes,,,,Election day exit poll,,,,,,Version 2,,No,,,,,,,,Suburb,Urban,Urban Core,Upscale,60123.0,0.88597172498703
43168.0,,,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,,,,Complete,,,,,Call 2,7.0,,,,,Staying about the same,Barack Obama,Poor and staying the same,,Unemployment,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,,2.0,,,,,,,,,100k or more,"$30,000 or more",50k or more,"$250,000 or more",100 thousand or more,"Over $50,000 and white",,,,,The economy,,No,,No,Poor,Not so good or poor,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",,18-44,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Liberal,111.0,Barack Obama,Is a strong leader,White,White,National questionnaire,White,Midwest,,,,,Female,White women,Non married women,Suburbs,Suburbs,English, Illinois,No,,,,Election day exit poll,,,,,,Version 2,,No,,,,,,,,High Density Urban,60s Suburbs,Urban Perimeter,Very upscale,60305.0,1.13614964485168
21065.0,,,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,,,Complete,,,,,Call 1,2.0,,,,,Getting better,George W. Bush,Getting better,,Rising prices,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,4.0,,,,,,,Did not vote,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,,,The economy,,No,,Yes,Not so good,Not so good or poor,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",,45+,65+,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,25.0,Barack Obama,Shares my values,White,White,National questionnaire,White,Midwest,,,,,Female,White women,Married women,Suburbs,Suburbs,English, Illinois,No,,,,Election day exit poll,,,,,,Version 2,,No,,,,,,,,Extremely Low Density Rural,60s Suburbs,High-Growth Suburban Perimeter,Very downscale,60935.0,1.24759721755981
42212.0,,,45-65,30-59,45+,45-59,50-64,50-59,Black 45-59,Black 45-59,Black 45-64,,,,Complete,The most important factor,Important,Factor,,Call 2,1.0,,,No,,,,,,,High school graduate,No college degree,High school graduate or less,Non white no college degree,,,Better today,,1.0,Government should do more to solve problems,,,,,,Did not vote,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",,,,,The economy,,No,All others,No,,,,,,,,45+,18-64,Women without children,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Liberal,86.0,Barack Obama,Shares my values,Black,Black,National questionnaire,Black,Midwest,,,,,Female,Black women,Non married women,"Cities over 500,000","Cities over 50,000",English, Illinois,,,,,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,,,Version 1,,No,,,,,,,,Extremely High Density Urban,Urban,Urban Core,Downscale,60615.0,0.762071490287781
42116.0,,,45-65,30-59,45+,45-59,40-49,45-49,Black 45-59,Black 45-59,Black 45-64,,,,Complete,,,,,Call 2,1.0,,,,,,,,Is fair to most Americans,,No high school diploma,No college degree,High school graduate or less,Non white no college degree,,,,No,1.0,,Barack Obama,Barack Obama,Barack Obama,Expand it,Expand it or leave it as is,Did not vote,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",Only Barack Obama,Yes,No,Barack Obama,,,No,,,,,Approve,Strongly approve,,,,45+,18-64,,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Conservative,86.0,Barack Obama,,Black,Black,National questionnaire,Black,Midwest,,,,,Female,Black women,,"Cities over 500,000","Cities over 50,000",English, Illinois,,Not increase for anyone,,,Election day exit poll,,,,,,Version 4,,No,,,,,,,,Extremely High Density Urban,Urban,Urban Core,Downscale,60615.0,0.762071490287781
18911.0,,,30-44,30-59,18-44,30-44,30-39,30-39,Black 30-44,Black 30-44,Black 30-44,,,,Complete,A minor factor,Not important,Factor,,Call 1,1.0,,,No,,,,,,,Postgraduate study,College graduate,More than High school graduate,Non white college degree,,,Better today,,1.0,Government should do more to solve problems,,,,,,Did not vote,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and non white",,,,,Health care,,No,All others,Yes,,,,,,,,18-44,18-64,Men without children,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Liberal,86.0,Barack Obama,Shares my values,Black,Black,National questionnaire,Black,Midwest,,,,,Male,Black men,Married men,"Cities over 500,000","Cities over 50,000",English, Illinois,,,,,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,,,Version 1,,No,,,,,,,,Extremely High Density Urban,Urban,Urban Core,Downscale,60615.0,0.75245201587677
65239.0,,,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,Latino 30-44,Latino 30-44,,,,Complete,An important factor,Important,Factor,,Call 3,4.0,,,Yes,,,,,,,High school graduate,No college degree,High school graduate or less,Non white no college degree,,,About the same,,2.0,Government is doing too many things better left to businesses and individuals,,,,,,Did not vote,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and non white",,,,,The economy,,Yes,Married with children,Yes,,,,,,,,18-44,18-64,Men with children,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent,All others,,97.0,Barack Obama,Cares about people like me,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,Midwest,,,,,Male,Latino men,Married men,Suburbs,Suburbs,English, Illinois,,,,,Election day exit poll,In October,"In October, in September, or before that",Just today or in the last few days or in October,,,Version 1,,No,,,,,,,,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Very downscale,60804.0,1.04208791255951
41732.0,,,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,,,,Complete,Not a factor at all,Not important,Not a factor,,Call 2,11.0,,,Yes,,,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,About the same,,3.0,Government should do more to solve problems,,,,,,Did not vote,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,,,,The economy,,No,Married with children,Yes,,,,,,,,45+,18-64,Women with children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,64.0,Barack Obama,Shares my values,White,White,National questionnaire,White,Midwest,,,,,Female,White women,Married women,"Cities 50,000-500,000","Cities over 50,000",English, Illinois,,,,,Election day exit poll,In September,"In October, in September, or before that",In September or before that,,,Version 1,,Yes,,,,,,,,High Density Urban,Urban,Urban Core,Very downscale,60432.0,1.24832320213318
22421.0,Legal,Legal in most cases,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,A few times a year,Occasionally,Catholic/Do not attend weekly,Complete,,,,No,Call 1,8.0,,,No,I strongly favor my candidate,,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,,3.0,,,,,,,Did not vote,Offered a chance to apply for legal status,,,,,,,,,,,,,No,All others,Yes,,,,,,,,45+,18-64,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,21.0,Barack Obama,,White,White,National questionnaire,White,Midwest,Catholic,Catholic,,Yes,Female,White women,Married women,"Cities 50,000-500,000","Cities over 50,000",English, Illinois,,,,Neutral,Election day exit poll,,,,,,Version 3,White Catholics,,All others,,,,No,All others,,Suburb,Urban,Urban Core,Upscale,60123.0,1.32418298721313
21563.0,,,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,All others,All others,,,,Complete,,,,,Call 1,13.0,,,,,,,,Favors the wealthy,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,,No,4.0,,Omit,Barack Obama,Barack Obama,Omit,Omit,Did not vote,,,,,,,,Only Barack Obama,Yes,No,Barack Obama,,,No,,,,,Approve,Somewhat approve,,,,18-44,18-64,,Democrat,Non-black Democrat,All Other,Democrat,Non-White Democrats,Liberal,35.0,Barack Obama,,Other,Other,National questionnaire,Other,Midwest,,,,,Female,All other races,,"Cities 50,000-500,000","Cities over 50,000",English, Illinois,,"Increase only on income over $250,000",,,Election day exit poll,,,,,,Version 4,,No,,,,,,,,Suburb,Urban,Urban Core,Upscale,61701.0,1.00154113769531
43477.0,,,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,,,,Complete,,,,,Call 2,8.0,Yes,Both regular land-line and cell phone service,No,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Favorable,Unfavorable,,No,3.0,,,,,,,Did not vote,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,,,,Yes,No,All others,Yes,,,,,,,The middle class,45+,18-64,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,21.0,Barack Obama,,White,White,National questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,The rich,,Male,White men,Married men,"Cities 50,000-500,000","Cities over 50,000",English, Illinois,,,,,Election day exit poll,,,,Generally going in the right direction,No,Version 5,White Protestants,No,,Yes,All men,Working men,,,All others,Suburb,Urban,Urban Core,Upscale,60123.0,1.30746805667877
70431.0,,,45-65,30-59,45+,45-59,40-49,45-49,Black 45-59,Black 45-59,Black 45-64,,,,Complete,,,,,Call 3,2.0,,,,,,,,Omit,,College graduate,College graduate,More than High school graduate,Non white college degree,,,,No,1.0,,Barack Obama,Barack Obama,Barack Obama,Repeal some of it,Repeal some of it or repeal all of it,Did not vote,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and non white",Omit,Omit,No,Barack Obama,,,No,,,,,Approve,Strongly approve,,,,45+,18-64,,Independent/Something else,Black non-Democrat,Black Independent,Something else,All others,Moderate,89.0,Barack Obama,,Black,Black,National questionnaire,Black,Midwest,,,,,Female,Black women,,"Cities over 500,000","Cities over 50,000",English, Illinois,,Omit,,,Election day exit poll,,,,,,Version 4,,No,,,,,,,,Extremely High Density Urban,Urban,Urban Core,Very downscale,60649.0,0.479761928319931
43038.0,Legal,Legal in all cases,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,Latino 45-59,Latino 45-64,A few times a year,Occasionally,Catholic/Do not attend weekly,Complete,,,,No,Call 2,3.0,,,No,I strongly favor my candidate,,,,,,No high school diploma,No college degree,High school graduate or less,Non white no college degree,,,,,1.0,,,,,,,Did not vote,Deported to the country they came from,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",,,,,,,Yes,All others,Yes,,,,,,,,45+,18-64,Women without children,Democrat,Non-black Democrat,Latino Democrat,Democrat,Non-White Democrats,Liberal,70.0,Barack Obama,,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,Midwest,Catholic,Catholic,,Yes,Female,Latino women,Married women,"Cities over 500,000","Cities over 50,000",English, Illinois,,,,Oppose,Election day exit poll,,,,,,Version 3,Non-white,No,All others,,,,No,,,Extremely High Density Urban,Urban,Urban Core,Very downscale,60608.0,0.753101170063019
21751.0,,,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,,,,Complete,,,,,Call 1,13.0,Yes,Only cell phone service,Yes,,,,,,,College graduate,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,,No,4.0,,,,,,,Did not vote,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,,,,,No,No,All others,No,,,,,,,Omit,45+,18-64,Women with children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,35.0,Barack Obama,,White,White,National questionnaire,White,Midwest,None,None,The rich,,Female,White women,Non married women,"Cities 50,000-500,000","Cities over 50,000",English, Illinois,,,,,Election day exit poll,,,,Generally going in the right direction,No,Version 5,White none,No,,Yes,Working mom,Working women,,,Working women,Suburb,Urban,Urban Core,Upscale,61701.0,0.930367469787598
69930.0,Legal,Legal in all cases,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,Once a week,Weekly,Protestant/Attend weekly,Complete,,,,No,Call 3,18.0,,,Yes,I strongly favor my candidate,,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,,4.0,,,,,,,Did not vote,Offered a chance to apply for legal status,,,,,,,,,,,,,No,Married with children,Yes,,,,,,,,45+,18-64,Women with children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,54.0,Barack Obama,,White,White,National questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,,No,Female,White women,Married women,Suburbs,Suburbs,English, Illinois,,,,Oppose,Election day exit poll,,,,,,Version 3,White Protestants,No,All others,,,,No,White Protestant non-evangelical,,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,61550.0,0.630379557609558
13907.0,,,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,,,Complete,,,,,,5.0,,,,,,,,Is fair to most Americans,,No high school diploma,No college degree,High school graduate or less,White no college degree,,,,,1.0,,Barack Obama,Barack Obama,Barack Obama,Leave it as is,Expand it or leave it as is,Did not vote,,,,,,,,Only Barack Obama,Yes,No,Barack Obama,,,No,,,,,Approve,Strongly approve,,,,45+,65+,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Conservative,50020.0,Barack Obama,,White,White,National questionnaire,White,Midwest,,,,,Male,White men,,"Cities over 500,000","Cities over 50,000",English, Illinois,,Not increase for anyone,,,Telephone survey,,,,,,Version 4,,,,,,,,,,Extremely High Density Urban,Urban,Urban Core,Upscale,60631.0,0.0
67768.0,,,18-29,18-29,18-44,18-29,25-29,25-29,Black 18-29,Black 18-29,Black 18-29,,,,Complete,,,,,Call 3,11.0,,,,,Staying about the same,George W. Bush,Poor and staying the same,,Rising prices,High school graduate,No college degree,High school graduate or less,Non white no college degree,,,,,3.0,,,,,,,Did not vote,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and non white",,,,,The economy,,No,,Yes,Poor,Not so good or poor,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",,18-44,18-64,,Independent/Something else,Black non-Democrat,Black Independent,Independent,All others,Conservative,64.0,Barack Obama,Shares my values,Black,Black,National questionnaire,Black,Midwest,,,,,Female,Black women,Married women,"Cities 50,000-500,000","Cities over 50,000",English, Illinois,No,,,,Election day exit poll,,,,,,Version 2,,No,,,,,,,,High Density Urban,Urban,Urban Core,Very downscale,60432.0,1.53980422019959
69393.0,Legal,Legal in all cases,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,A few times a year,Occasionally,All others,Complete,,,,No,Call 3,13.0,,,No,I strongly favor my candidate,,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,,4.0,,,,,,,Did not vote,Deported to the country they came from,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,,,,,,No,All others,No,,,,,,,,18-44,18-64,Men without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,35.0,Barack Obama,,White,White,National questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Other christian,,Yes,Male,White men,Non married men,"Cities 50,000-500,000","Cities over 50,000",English, Illinois,,,,Neutral,Election day exit poll,,,,,,Version 3,White Protestants,Yes,All others,,,,No,White Protestant non-evangelical,,Suburb,Urban,Urban Core,Upscale,61701.0,0.988898873329163
67654.0,,,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,Latino 30-44,Latino 30-44,,,,Complete,A minor factor,Not important,Factor,,Call 3,11.0,,,Yes,,,,,,,High school graduate,No college degree,High school graduate or less,Non white no college degree,,,About the same,,3.0,Government should do more to solve problems,,,,,,Did not vote,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and non white",,,,,Federal budget deficit,,Yes,Married with children,Yes,,,,,,,,18-44,18-64,Women with children,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent,All others,Conservative,64.0,Barack Obama,Is a strong leader,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,Midwest,,,,,Female,Latino women,Married women,"Cities 50,000-500,000","Cities over 50,000",English, Illinois,,,,,Election day exit poll,In October,"In October, in September, or before that",Just today or in the last few days or in October,,,Version 1,,No,,,,,,,,High Density Urban,Urban,Urban Core,Very downscale,60432.0,1.24832320213318
69325.0,Legal,Legal in most cases,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,A few times a year,Occasionally,All others,Complete,,,,No,Call 3,13.0,,,No,I strongly favor my candidate,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,4.0,,,,,,,Did not vote,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,,,,,No,All others,No,,,,,,,,18-44,18-64,Men without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,35.0,Barack Obama,,White,White,National questionnaire,White,Midwest,Something else,Other,,Yes,Male,White men,Non married men,"Cities 50,000-500,000","Cities over 50,000",English, Illinois,,,,Oppose,Election day exit poll,,,,,,Version 3,White something else,No,All others,,,,No,All others,,Suburb,Urban,Urban Core,Upscale,61701.0,0.988898873329163
69514.0,,,65+,60+,45+,60+,65+,65 or over,Black 60+,Black 60+,Black 65+,,,,Complete,,,,,Call 3,1.0,Yes,Only cell phone service,No,,,,,,,High school graduate,No college degree,High school graduate or less,Non white no college degree,Favorable,Unfavorable,,No,1.0,,,,,,,The Democratic candidate,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",,,,,,No,No,All others,No,,,,,,,The middle class,45+,65+,Women without children,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,86.0,Barack Obama,,Black,Black,National questionnaire,Black,Midwest,Protestant/Other Non-Catholic Christian,Other christian,The rich,,Female,Black women,Non married women,"Cities over 500,000","Cities over 50,000",English, Illinois,,,,,Election day exit poll,,,,Seriously off on the wrong track,No,Version 5,Non-white,No,,No,"Women, no kids",Non-working women,,,All others,Extremely High Density Urban,Urban,Urban Core,Downscale,60615.0,1.02191698551178
