ID,ABORT2,ABORTION,AGE,AGE3,AGE45,AGE60,AGE65,AGE8,AGEBLACK,AGEBYRACE,AGEBYRACE08,AUTOBAIL12,BACKSIDE,BRNAGAIN,CALL,CDNUM,CHILD12,DESCRIBP12,ECONBETT,ECONBLAME12,ECONDIR,ECONISS12,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVOBAMA2,FAVROMN2,FAVRYAN2,FINSIT,GEOCODE,GOVTDO10,GUNOWNER12,HANDLEDEF12,HANDLEECON12,HANDLEMED12,HEALTHCARE12,HEALTHCARE12B,INC100K,INC30K,INC50K,INCOME12GEN,INCOME3,INCWHITE,INTOUCH12,ISSUE12,LATINO,MARCHILD,MARRIED,NEC,NEC2,OBAMANG,OBAMANG2,OBAMARICH,OVER45,OVER65,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PRSWI12,QLT12,QRACE3,QRACEAI,QTYPE,RACE,REGION,REL5,RELIGN10,ROMNRICH,SENWI12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TAXINC12,TELEPOLL,TIME12,TIME12FEWD,TIME12MTH,UNIONHH12,VERSION,WALKER2,WHITEREL,WHNCLINC,WHTEVANG,WPROTBRN,WPROTBRN3,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
74438.0,Legal,Legal in most cases,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,White 18-29,White 18-29,Approve,Complete,No,Call 3,8.0,Yes,,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,,4.0,,,Mitt Romney,,,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,,No,Married with children,Yes,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",The rich,18-44,18-64,Men with children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Conservative,2.0,Mitt Romney,,White,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Other christian,The middle class,,Male,White men,Married men,"Cities 50,000-500,000","Cities over 50,000",Wisconsin,Not increase for anyone,Election day exit poll,,,,No,Version 3,Approve,White Protestants,Yes,All others,No,White Protestant non-evangelical,Suburb,Urban,Urban Core,Downscale,54302.0,0.905913114547729
50343.0,Legal,Legal in all cases,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,Disapprove,Complete,No,Call 2,6.0,Yes,,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,,4.0,,,Mitt Romney,,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,No,Married with children,Yes,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",The rich,18-44,18-64,Men with children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,110.0,Mitt Romney,,White,White,State questionnaire,White,Midwest,Catholic,Catholic,The middle class,,Male,White men,Married men,"Cities 50,000-500,000","Cities over 50,000",Wisconsin,Not increase for anyone,Election day exit poll,,,,No,Version 3,Approve,White Catholics,No,All others,No,All others,Suburb,Urban,Urban Core,Very upscale,54904.0,0.917267143726349
71107.0,Legal,Legal in most cases,,,,,,,,,,Approve,Complete,No,Call 3,3.0,Yes,,,,,,,,,,,,,,5.0,,,Mitt Romney,,,,,100k or more,"$30,000 or more",50k or more,"$250,000 or more",100 thousand or more,,,,No,All others,No,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",The poor,,,,Independent/Something else,,,Independent,,,42.0,Mitt Romney,,,,State questionnaire,,Midwest,None,None,The middle class,,,,,Suburbs,Suburbs,Wisconsin,Not increase for anyone,Election day exit poll,,,,No,Version 3,Approve,,No,All others,No,,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Upscale,54669.0,0.744935035705566
51765.0,Omit,Omit,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Omit,Complete,Yes,Call 2,8.0,No,,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,,4.0,,,Mitt Romney,,,,,,,,,,,,,No,All others,Yes,,,Angry,"Dissatisfied, but not angry or angry",The rich,45+,65+,Men without children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,24.0,Mitt Romney,,White,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,The middle class,,Male,White men,Married men,Rural,Small Cities/Rural,Wisconsin,Omit,Election day exit poll,,,,No,Version 3,Approve,White Protestants,,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,Low Density Rural,Rural,Rural,Downscale,54235.0,1.20522344112396
51764.0,Omit,Omit,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Omit,Complete,Yes,Call 2,8.0,No,,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,,4.0,,,Mitt Romney,,,,,,,,,,,,,No,All others,Yes,,,Angry,"Dissatisfied, but not angry or angry",The rich,45+,65+,Men without children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,24.0,Mitt Romney,,White,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,The middle class,,Male,White men,Married men,Rural,Small Cities/Rural,Wisconsin,Omit,Election day exit poll,,,,No,Version 3,Approve,White Protestants,,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,Low Density Rural,Rural,Rural,Downscale,54235.0,1.20522344112396
51145.0,Omit,Omit,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,Disapprove,Complete,No,Call 2,3.0,No,,,,,,,,,,,,,,5.0,,,Mitt Romney,,,,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,,No,All others,Yes,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",The poor,45+,18-64,Women without children,,,,,,Conservative,42.0,Mitt Romney,,White,White,State questionnaire,White,Midwest,,,Omit,,Female,White women,Married women,Suburbs,Suburbs,Wisconsin,Not increase for anyone,Election day exit poll,,,,No,Version 3,Omit,,No,All others,No,,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Upscale,54669.0,0.686667144298553
49898.0,Illegal,Illegal in most cases,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,Disapprove,Complete,Yes,Call 2,6.0,Yes,,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,,2.0,,,Mitt Romney,,,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,,No,All others,No,,,Angry,"Dissatisfied, but not angry or angry",Omit,18-44,18-64,Men with children,,,,,,,92.0,Mitt Romney,,White,White,State questionnaire,White,Midwest,Catholic,Catholic,Omit,,Male,White men,Non married men,"Cities 50,000-500,000","Cities over 50,000",Wisconsin,Not increase for anyone,Election day exit poll,,,,No,Version 3,Omit,White Catholics,Yes,White Born-again/Evangelical Christians,No,All others,Suburb,Urban,Urban Core,Downscale,53081.0,0.832836270332336
71621.0,,,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,,Complete,,Call 3,1.0,No,,,,,,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,,Worse today,1.0,Government is doing too many things better left to businesses and individuals,Yes,,,,Repeal some of it,Repeal some of it or repeal all of it,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,The economy,No,All others,No,,,,,,45+,18-64,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,64.0,Mitt Romney,Is a strong leader,White,White,State questionnaire,White,Midwest,,,,,Female,White women,Non married women,Suburbs,Suburbs,Wisconsin,,Election day exit poll,Just today,Just today or in the last few days,Just today or in the last few days or in October,No,Version 1,,,No,,,,Suburb,80s Suburbs,Urban Perimeter,Very upscale,53154.0,0.945263028144836
27407.0,,,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,,Complete,,Call 1,1.0,Yes,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Favorable,,Worse today,2.0,Government should do more to solve problems,Yes,,,,Repeal all of it,Repeal some of it or repeal all of it,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,Federal budget deficit,No,Married with children,Yes,,,,,,45+,18-64,Women with children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,97.0,Mitt Romney,Has a vision for the future,White,White,State questionnaire,White,Midwest,,,,,Female,White women,Married women,Rural,Small Cities/Rural,Wisconsin,,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,No,Version 1,,,Yes,,,,Suburb,Rural,Rural,Upscale,53147.0,2.2237241268158
51593.0,,,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,,Complete,,Call 2,2.0,No,,,,,,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,,Worse today,3.0,Government is doing too many things better left to businesses and individuals,No,,,,Repeal all of it,Repeal some of it or repeal all of it,100k or more,"$30,000 or more",50k or more,"$200,000 - $249,999",100 thousand or more,"Over $50,000 and white",,The economy,No,All others,Yes,,,,,,45+,18-64,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Conservative,81.0,Mitt Romney,Shares my values,White,White,State questionnaire,White,Midwest,,,,,Male,White men,Married men,Suburbs,Suburbs,Wisconsin,,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,No,Version 1,,,No,,,,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,53534.0,1.16955578327179
50980.0,,,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,,Complete,,Call 2,2.0,,,Getting better,George W. Bush,Getting better,Rising prices,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,3.0,,,,,,,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,Health care,No,,No,Good,Excellent or good,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",,18-44,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,12.0,,Has a vision for the future,White,White,National questionnaire,White,Midwest,,,,Did not vote,Male,White men,Non married men,"Cities 50,000-500,000","Cities over 50,000",Wisconsin,,Election day exit poll,,,,,Version 2,,,No,,,,Extremely High Density Urban,Urban,Urban Core,Very downscale,53703.0,0.46861469745636
52331.0,,,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,,Complete,,Call 2,5.0,Yes,,,,,,College graduate,College graduate,More than High school graduate,White college degree,Omit,Omit,,Better today,2.0,Omit,Yes,,,,Omit,Omit,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,Foreign policy,No,All others,No,,,,,,18-44,18-64,Men with children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,19.0,,Omit,White,White,State questionnaire,White,Midwest,,,,Did not vote,Male,White men,Non married men,Rural,Small Cities/Rural,Wisconsin,,Election day exit poll,In the last few days,Just today or in the last few days,Just today or in the last few days or in October,No,Version 1,,,No,,,,Low Density Rural,Rural,Rural,Very downscale,53003.0,0.63129585981369
73026.0,,,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,,Complete,,Call 3,7.0,,,Getting worse,Omit,Worse,Omit,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,5.0,,,,,,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,The economy,No,,Yes,Not so good,Not so good or poor,Angry,"Dissatisfied, but not angry or angry",,18-44,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Something else,White Independent,Conservative,1.0,Did not vote,Omit,White,White,National questionnaire,White,Midwest,,,,Did not vote,Male,White men,Married men,Rural,Small Cities/Rural,Wisconsin,,Election day exit poll,,,,,Version 2,,,Yes,,,,Low Density Rural,Rural,Rural,Downscale,54868.0,0.665887415409088
71599.0,,,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,,Complete,,Call 3,3.0,No,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Favorable,Unfavorable,,Worse today,5.0,Government is doing too many things better left to businesses and individuals,Yes,,,,Leave it as is,Expand it or leave it as is,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,The economy,No,All others,No,,,,,,18-44,18-64,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,43.0,Did not vote,Is a strong leader,White,White,State questionnaire,White,Midwest,,,,Did not vote,Male,White men,Non married men,"Cities 50,000-500,000","Cities over 50,000",Wisconsin,,Election day exit poll,Omit,Omit,Omit,No,Version 1,,,Yes,,,,Suburb,Urban,Urban Core,Downscale,54601.0,0.734241247177124
26699.0,,,30-44,30-59,18-44,30-44,30-39,30-39,Black 30-44,Black 30-44,Black 30-44,,Not complete,,Call 1,4.0,,I dislike the other candidates,,,,,,,,,,,Unfavorable,,1.0,,,,Barack Obama,,,,,,,,,,Barack Obama,,No,,,Not so good,Not so good or poor,,,,18-44,18-64,,,,,,,,57.0,Barack Obama,,Black,Black,State questionnaire,Black,Midwest,,,,Did not vote,Male,Black men,,"Cities over 500,000","Cities over 50,000",Wisconsin,,Election day exit poll,,,,,Version 2,,,,,,,High Density Urban,Urban,Urban Core,Very downscale,53218.0,0.834126532077789
51322.0,,,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,,Complete,,Call 2,3.0,,I like my candidate but with reservations,Getting better,Barack Obama,Getting better,The housing market,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,Omit,,5.0,,,,Mitt Romney,Mitt Romney,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Barack Obama,Health care,No,,No,Poor,Not so good or poor,,,,18-44,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,43.0,Barack Obama,Shares my values,White,White,State questionnaire,White,Midwest,,,,Did not vote,Female,White women,Non married women,"Cities 50,000-500,000","Cities over 50,000",Wisconsin,,Election day exit poll,,,,,Version 2,,,Yes,,,,Suburb,Urban,Urban Core,Downscale,54601.0,0.700425565242767
27549.0,,,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,Complete,,Call 1,3.0,,I like my candidate but with reservations,Staying about the same,George W. Bush,Poor and staying the same,Taxes,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,Favorable,,5.0,,,,Barack Obama,Barack Obama,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Barack Obama,The economy,No,,Yes,Not so good,Not so good or poor,,,,45+,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,68.0,Barack Obama,Cares about people like me,White,White,State questionnaire,White,Midwest,,,,Did not vote,Female,White women,Married women,Rural,Small Cities/Rural,Wisconsin,,Election day exit poll,,,,,Version 2,,,No,,,,Low Density Rural,Rural,Rural,Downscale,54660.0,0.724547505378723
74032.0,,,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,White 18-29,White 18-29,,Complete,,Call 3,8.0,,I strongly favor my candidate,Getting better,Barack Obama,Getting better,Rising prices,No high school diploma,No college degree,High school graduate or less,White no college degree,,,Favorable,,4.0,,,,Barack Obama,Barack Obama,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",Barack Obama,Health care,No,,Yes,Good,Excellent or good,,,,18-44,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Conservative,25.0,Barack Obama,Has a vision for the future,White,White,State questionnaire,White,Midwest,,,,Did not vote,Female,White women,Married women,Rural,Small Cities/Rural,Wisconsin,,Election day exit poll,,,,,Version 2,,,Yes,,,,Low Density Rural,Rural,Rural,Downscale,54235.0,0.626235842704773
51028.0,,,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,,Complete,,Call 2,8.0,,I strongly favor my candidate,Staying about the same,George W. Bush,Poor and staying the same,Unemployment,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,Unfavorable,,4.0,,,,Barack Obama,Barack Obama,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Barack Obama,Health care,No,,Yes,Poor,Not so good or poor,,,,18-44,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,25.0,Barack Obama,Has a vision for the future,White,White,State questionnaire,White,Midwest,,,,Did not vote,Female,White women,Married women,Rural,Small Cities/Rural,Wisconsin,,Election day exit poll,,,,,Version 2,,,Yes,,,,Low Density Rural,Rural,Rural,Downscale,54235.0,0.552791714668274
72899.0,,,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,White 18-29,White 18-29,,Complete,,Call 3,7.0,,,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,,5.0,,,Barack Obama,Barack Obama,Barack Obama,Expand it,Expand it or leave it as is,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Omit,,No,,,,,,,,18-44,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,1.0,Barack Obama,,White,White,National questionnaire,White,Midwest,,,,Did not vote,Female,White women,,Rural,Small Cities/Rural,Wisconsin,Not increase for anyone,Election day exit poll,,,,,Version 4,,,No,,,,Low Density Rural,Rural,Rural,Downscale,54868.0,0.719615280628204
49178.0,,,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,,Complete,,Call 2,5.0,No,,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,Better today,2.0,Government should do more to solve problems,,,,,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,The economy,No,All others,No,,,,,,18-44,18-64,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Conservative,104.0,Barack Obama,Is a strong leader,White,White,National questionnaire,White,Midwest,,,,Did not vote,Male,White men,Non married men,Suburbs,Suburbs,Wisconsin,,Election day exit poll,In October,"In October, in September, or before that",Just today or in the last few days or in October,,Version 1,,,Yes,,,,Suburb,60s Suburbs,Urban Perimeter,Very upscale,53051.0,1.06070852279663
10650.0,,,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,,Complete,,,7.0,No,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,Worse today,5.0,Omit,,,,,,,,,,,,,,The economy,No,All others,No,,,,,,18-44,18-64,Women without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,50034.0,Barack Obama,Cares about people like me,White,White,National questionnaire,White,Midwest,,,,Did not vote,Female,White women,Non married women,Suburbs,Suburbs,Wisconsin,,Telephone survey,Before that,"In October, in September, or before that",In September or before that,,Version 1,,,,,,,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Upscale,54017.0,2.64355635643005
