ID,AGE,AGE3,AGE45,AGE60,AGE65,AGE8,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,CALL,CDNUM,DESCRIBP12,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVOBAMA2,FAVROMN2,GEOCODE,GOVTDO10,GOVVT12,HOUVT12,INC100K,INC30K,INC50K,INCOME12GEN,INCOME3,INCWHITE,ISSUE12,LATINO,MARRIED,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PRSVT12,QRACE3,QRACEAI,QTYPE,RACE,REGION,SENVT12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME12,TIME12FEWD,TIME12MTH,VERSION,VTHEALTH,WHNCLINC,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
62283.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,Complete,Call 3,1.0,,Postgraduate study,College graduate,More than High school graduate,White college degree,Favorable,Favorable,3.0,,Peter Shumlin,Peter Welch,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,No,Yes,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,49.0,Barack Obama,White,White,National questionnaire,White,East,Bernie Sanders,Female,White women,Married women,Rural,Small Cities/Rural, Vermont,Election day exit poll,,,,Version 5,,No,Low Density Rural,Rural,Rural,Very upscale,5602.0,0.700177192687988
63782.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,Complete,Call 3,1.0,,High school graduate,No college degree,High school graduate or less,White no college degree,Omit,Unfavorable,3.0,,Peter Shumlin,Peter Welch,,,,,,,,No,No,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Something else,White Independent,Liberal,49.0,Other,White,White,National questionnaire,White,East,Bernie Sanders,Male,White men,Non married men,Rural,Small Cities/Rural, Vermont,Election day exit poll,,,,Version 5,,,Low Density Rural,Rural,Rural,Very upscale,5602.0,0.461547285318375
32524.0,45-65,30-59,45+,45-59,50-64,50-59,,,,Complete,Call 1,1.0,,College graduate,College graduate,More than High school graduate,,Favorable,Unfavorable,3.0,,Peter Shumlin,Peter Welch,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,,,No,No,45+,18-64,Democrat,,,Democrat,,Liberal,49.0,Barack Obama,,,National questionnaire,,East,Bernie Sanders,Female,,Non married women,Rural,Small Cities/Rural, Vermont,Election day exit poll,,,,Version 5,,,Low Density Rural,Rural,Rural,Very upscale,5602.0,0.565319180488586
45414.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,Complete,Call 2,1.0,,Postgraduate study,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,3.0,,Peter Shumlin,Peter Welch,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,No,No,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Liberal,49.0,Barack Obama,White,White,National questionnaire,White,East,Bernie Sanders,Female,White women,Non married women,Rural,Small Cities/Rural, Vermont,Election day exit poll,,,,Version 5,,No,Low Density Rural,Rural,Rural,Very upscale,5602.0,0.700177192687988
60790.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Complete,Call 3,1.0,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Favorable,Unfavorable,3.0,,Peter Shumlin,Peter Welch,100k or more,"$30,000 or more",50k or more,"$250,000 or more",100 thousand or more,"Over $50,000 and white",,No,Yes,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,49.0,Barack Obama,White,White,National questionnaire,White,East,Bernie Sanders,Female,White women,Married women,Rural,Small Cities/Rural, Vermont,Election day exit poll,,,,Version 5,,No,Low Density Rural,Rural,Rural,Very upscale,5602.0,0.700177192687988
31788.0,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,Complete,Call 1,1.0,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Favorable,Unfavorable,3.0,,Peter Shumlin,Peter Welch,100k or more,"$30,000 or more",50k or more,"$200,000 - $249,999",100 thousand or more,"Over $50,000 and white",,No,Yes,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Liberal,49.0,Barack Obama,White,White,National questionnaire,White,East,Bernie Sanders,Female,White women,Married women,Rural,Small Cities/Rural, Vermont,Election day exit poll,,,,Version 5,,No,Low Density Rural,Rural,Rural,Very upscale,5602.0,0.702060341835022
30573.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Complete,Call 1,1.0,,Postgraduate study,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,3.0,,Peter Shumlin,Peter Welch,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,No,No,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Conservative,49.0,Barack Obama,White,White,National questionnaire,White,East,Bernie Sanders,Female,White women,Non married women,Rural,Small Cities/Rural, Vermont,Election day exit poll,,,,Version 5,,No,Low Density Rural,Rural,Rural,Very upscale,5602.0,0.702060341835022
59999.0,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,Complete,Call 3,1.0,,High school graduate,No college degree,High school graduate or less,White no college degree,Favorable,Unfavorable,3.0,,Peter Shumlin,Peter Welch,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,No,No,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,49.0,Barack Obama,White,White,National questionnaire,White,East,Bernie Sanders,Female,White women,Non married women,Rural,Small Cities/Rural, Vermont,Election day exit poll,,,,Version 5,,Yes,Low Density Rural,Rural,Rural,Very upscale,5602.0,0.702060341835022
32187.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Complete,Call 1,1.0,,College graduate,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,3.0,,Did not vote,Peter Welch,,,,,,,,No,Yes,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,49.0,Barack Obama,White,White,National questionnaire,White,East,Bernie Sanders,Female,White women,Married women,Rural,Small Cities/Rural, Vermont,Election day exit poll,,,,Version 5,,No,Low Density Rural,Rural,Rural,Very upscale,5602.0,0.723270833492279
44544.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,Complete,Call 2,1.0,,Postgraduate study,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,3.0,,Did not vote,Peter Welch,100k or more,"$30,000 or more",50k or more,"$200,000 - $249,999",100 thousand or more,"Over $50,000 and white",,No,Yes,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Liberal,49.0,Barack Obama,White,White,National questionnaire,White,East,Bernie Sanders,Female,White women,Married women,Rural,Small Cities/Rural, Vermont,Election day exit poll,,,,Version 5,,No,Low Density Rural,Rural,Rural,Very upscale,5602.0,0.723270833492279
30343.0,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,Complete,Call 1,1.0,,College graduate,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,3.0,,Randy Brock,Peter Welch,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,,Yes,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,49.0,Barack Obama,White,White,National questionnaire,White,East,Bernie Sanders,Female,White women,Married women,Rural,Small Cities/Rural, Vermont,Election day exit poll,,,,Version 5,,No,Low Density Rural,Rural,Rural,Very upscale,5602.0,0.766831398010254
44762.0,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,Complete,Call 2,1.0,,High school graduate,No college degree,High school graduate or less,White no college degree,Favorable,Unfavorable,3.0,,Peter Shumlin,Peter Welch,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,No,No,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,49.0,Barack Obama,White,White,National questionnaire,White,East,Bernie Sanders,Female,White women,Non married women,Rural,Small Cities/Rural, Vermont,Election day exit poll,,,,Version 5,,No,Low Density Rural,Rural,Rural,Very upscale,5602.0,0.835321187973022
60185.0,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,White 18-29,White 18-29,Complete,Call 3,1.0,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Favorable,Unfavorable,3.0,,Peter Shumlin,Peter Welch,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,No,No,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,49.0,Barack Obama,White,White,National questionnaire,White,East,Bernie Sanders,Female,White women,Non married women,Rural,Small Cities/Rural, Vermont,Election day exit poll,,,,Version 5,,Yes,Low Density Rural,Rural,Rural,Very upscale,5602.0,0.835321187973022
64031.0,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,Complete,Call 3,1.0,,Postgraduate study,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,3.0,,Peter Shumlin,Peter Welch,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,No,Yes,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Something else,White Independent,Liberal,49.0,Barack Obama,White,White,National questionnaire,White,East,Bernie Sanders,Male,White men,Married men,Rural,Small Cities/Rural, Vermont,Election day exit poll,,,,Version 5,,No,Low Density Rural,Rural,Rural,Very upscale,5602.0,0.861893951892853
64030.0,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,Complete,Call 3,1.0,,Postgraduate study,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,3.0,,Peter Shumlin,Peter Welch,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,No,Yes,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Something else,White Independent,Liberal,49.0,Barack Obama,White,White,National questionnaire,White,East,Bernie Sanders,Male,White men,Married men,Rural,Small Cities/Rural, Vermont,Election day exit poll,,,,Version 5,,No,Low Density Rural,Rural,Rural,Very upscale,5602.0,0.861893951892853
45876.0,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,Complete,Call 2,1.0,,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Unfavorable,3.0,,Randy Brock,Peter Welch,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,No,No,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,49.0,Barack Obama,White,White,National questionnaire,White,East,Bernie Sanders,Female,White women,Non married women,Rural,Small Cities/Rural, Vermont,Election day exit poll,,,,Version 5,,No,Low Density Rural,Rural,Rural,Very upscale,5602.0,0.91238671541214
44914.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Complete,Call 2,1.0,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,3.0,,Peter Shumlin,Other,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Foreign policy,,Yes,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,49.0,Barack Obama,White,White,National questionnaire,White,East,Bernie Sanders,Female,White women,Married women,Rural,Small Cities/Rural, Vermont,Election day exit poll,,,,Version 2,,No,Low Density Rural,Rural,Rural,Very upscale,5602.0,1.72788679599762
61454.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,Complete,Call 3,1.0,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,3.0,,Peter Shumlin,Peter Welch,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",The economy,No,No,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,49.0,Barack Obama,White,White,National questionnaire,White,East,Bernie Sanders,Female,White women,Non married women,Rural,Small Cities/Rural, Vermont,Election day exit poll,,,,Version 2,,No,Low Density Rural,Rural,Rural,Very upscale,5602.0,0.700177192687988
61261.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,Complete,Call 3,1.0,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,3.0,,Peter Shumlin,Peter Welch,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",The economy,No,Yes,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,49.0,Barack Obama,White,White,National questionnaire,White,East,Bernie Sanders,Female,White women,Married women,Rural,Small Cities/Rural, Vermont,Election day exit poll,,,,Version 2,,No,Low Density Rural,Rural,Rural,Very upscale,5602.0,0.700177192687988
44231.0,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,Complete,Call 2,1.0,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,3.0,,Peter Shumlin,Peter Welch,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",The economy,No,Yes,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,49.0,Barack Obama,White,White,National questionnaire,White,East,Bernie Sanders,Male,White men,Married men,Rural,Small Cities/Rural, Vermont,Election day exit poll,,,,Version 2,,No,Low Density Rural,Rural,Rural,Very upscale,5602.0,0.864212036132813
62676.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,Complete,Call 3,1.0,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,3.0,,Randy Brock,Mark Donka,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",The economy,No,Yes,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,49.0,Mitt Romney,White,White,National questionnaire,White,East,John MacGovern,Female,White women,Married women,Rural,Small Cities/Rural, Vermont,Election day exit poll,,,,Version 2,,No,Low Density Rural,Rural,Rural,Very upscale,5602.0,1.05730938911438
63337.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Complete,Call 3,1.0,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,3.0,,Peter Shumlin,Peter Welch,,,,,,,Health care,No,No,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,49.0,Barack Obama,White,White,National questionnaire,White,East,Bernie Sanders,Female,White women,Non married women,Rural,Small Cities/Rural, Vermont,Election day exit poll,,,,Version 2,,No,Low Density Rural,Rural,Rural,Very upscale,5602.0,0.700177192687988
32946.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,Complete,Call 1,1.0,,College graduate,College graduate,More than High school graduate,White college degree,,,3.0,,Peter Shumlin,Peter Welch,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Health care,No,Yes,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Liberal,49.0,Barack Obama,White,White,National questionnaire,White,East,Bernie Sanders,Female,White women,Married women,Rural,Small Cities/Rural, Vermont,Election day exit poll,,,,Version 2,,No,Low Density Rural,Rural,Rural,Very upscale,5602.0,0.700177192687988
32040.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,Latino 45-59,Latino 45-64,Complete,Call 1,1.0,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,3.0,,Peter Shumlin,Peter Welch,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and non white",Health care,Yes,No,45+,18-64,Democrat,Non-black Democrat,Latino Democrat,Democrat,Non-White Democrats,Moderate,49.0,Barack Obama,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,East,Bernie Sanders,Female,Latino women,Non married women,Rural,Small Cities/Rural, Vermont,Election day exit poll,,,,Version 2,,No,Low Density Rural,Rural,Rural,Very upscale,5602.0,0.700177192687988
32945.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,Complete,Call 1,1.0,,College graduate,College graduate,More than High school graduate,White college degree,,,3.0,,Peter Shumlin,Peter Welch,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Health care,No,Yes,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Liberal,49.0,Barack Obama,White,White,National questionnaire,White,East,Bernie Sanders,Female,White women,Married women,Rural,Small Cities/Rural, Vermont,Election day exit poll,,,,Version 2,,No,Low Density Rural,Rural,Rural,Very upscale,5602.0,0.700177192687988
45959.0,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,Complete,Call 2,1.0,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,3.0,,Peter Shumlin,Peter Welch,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Health care,No,Yes,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Liberal,49.0,Barack Obama,White,White,National questionnaire,White,East,Bernie Sanders,Female,White women,Married women,Rural,Small Cities/Rural, Vermont,Election day exit poll,,,,Version 2,,No,Low Density Rural,Rural,Rural,Very upscale,5602.0,0.702060341835022
