ID,AGE,AGE3,AGE45,AGE60,AGE65,AGE8,AGEBLACK,AGEBYRACE,AGEBYRACE08,ATTEND,ATTEND2,BACKSIDE,BRNAGAIN,CALL,CDNUM,DESCRIBP12,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVOBAMA2,FAVROMN2,FINSIT,GEOCODE,GOVTDO10,HANDLEECON12,INC100K,INC30K,INC50K,INCOME12GEN,INCOME3,INCWHITE,INTOUCH12,ISSUE12,LATINO,MARRIED,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PRSMS12,QRACE3,QRACEAI,QTYPE,RACE,REGION,SENMS12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME12,TIME12FEWD,TIME12MTH,VERSION,WHNCLINC,WHTEVANG,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
64183.0,45-65,30-59,45+,45-59,50-64,50-59,Black 45-59,Black 45-59,Black 45-64,A few times a month,Occasionally,Complete,Yes,Call 3,2.0,I strongly favor my candidate,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,Favorable,Unfavorable,About the same,1.0,Government should do more to solve problems,Barack Obama,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",Barack Obama,The economy,No,Yes,45+,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Conservative,109.0,Barack Obama,Black,Black,State questionnaire,Black,South,Albert Gore,Male,Black men,Married men,Rural,Small Cities/Rural, Mississippi,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,All others,,,,,3876.0,0.596982061862946
44690.0,18-29,18-29,18-44,18-29,18-24,18-24,Black 18-29,Black 18-29,Black 18-29,A few times a month,Occasionally,Complete,,Call 2,2.0,I strongly favor my candidate,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,Favorable,Unfavorable,About the same,1.0,Government should do more to solve problems,Barack Obama,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",Barack Obama,The economy,No,No,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Liberal,109.0,Barack Obama,Black,Black,State questionnaire,Black,South,Albert Gore,Female,Black women,Non married women,Rural,Small Cities/Rural, Mississippi,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,All others,,,,,3876.0,0.614112615585327
64603.0,30-44,30-59,18-44,30-44,40-49,40-44,Black 30-44,Black 30-44,Black 30-44,A few times a year,Occasionally,Complete,Yes,Call 3,2.0,I strongly favor my candidate,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,Favorable,Unfavorable,About the same,1.0,Government should do more to solve problems,Barack Obama,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",Barack Obama,The economy,No,Yes,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Conservative,109.0,Barack Obama,Black,Black,State questionnaire,Black,South,Albert Gore,Female,Black women,Married women,Rural,Small Cities/Rural, Mississippi,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,All others,,,,,3876.0,0.56160706281662
64725.0,45-65,30-59,45+,45-59,50-64,50-59,Black 45-59,Black 45-59,Black 45-64,Omit,Omit,Complete,,Call 3,2.0,I strongly favor my candidate,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,Favorable,Unfavorable,About the same,1.0,Government should do more to solve problems,Barack Obama,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",Barack Obama,The economy,No,Yes,45+,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Conservative,109.0,Barack Obama,Black,Black,State questionnaire,Black,South,Albert Gore,Female,Black women,Married women,Rural,Small Cities/Rural, Mississippi,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,All others,,,,,3876.0,0.56160706281662
64494.0,30-44,30-59,18-44,30-44,30-39,30-39,Black 30-44,Black 30-44,Black 30-44,Omit,Omit,Complete,,Call 3,2.0,I strongly favor my candidate,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,Favorable,Unfavorable,About the same,1.0,Government should do more to solve problems,Barack Obama,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and non white",Barack Obama,The economy,No,No,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Conservative,109.0,Barack Obama,Black,Black,State questionnaire,Black,South,Albert Gore,Male,Black men,Non married men,Rural,Small Cities/Rural, Mississippi,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,All others,,,,,3876.0,0.596982061862946
65439.0,45-65,60+,45+,60+,50-64,60-64,Black 60+,Black 60+,Black 45-64,Omit,Omit,Complete,Yes,Call 3,2.0,Omit,College graduate,College graduate,More than High school graduate,Non white college degree,Favorable,Unfavorable,About the same,1.0,Government should do more to solve problems,Barack Obama,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",Barack Obama,The economy,No,No,45+,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Conservative,109.0,Barack Obama,Black,Black,State questionnaire,Black,South,Albert Gore,Male,Black men,Non married men,Rural,Small Cities/Rural, Mississippi,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,All others,,,,,3876.0,0.717292845249176
64937.0,30-44,30-59,18-44,30-44,30-39,30-39,,,,Once a week,Weekly,Complete,Yes,Call 3,2.0,I strongly favor my candidate,High school graduate,No college degree,High school graduate or less,,Favorable,Omit,About the same,1.0,Government should do more to solve problems,Barack Obama,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,,Barack Obama,The economy,No,No,18-44,18-64,Democrat,,,Democrat,,Conservative,109.0,Barack Obama,,,State questionnaire,,South,Albert Gore,Female,,Non married women,Rural,Small Cities/Rural, Mississippi,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,,All others,,,,,3876.0,0.466321527957916
65231.0,18-29,18-29,18-44,18-29,18-24,18-24,Black 18-29,Black 18-29,Black 18-29,A few times a year,Occasionally,Complete,Yes,Call 3,2.0,I strongly favor my candidate,High school graduate,No college degree,High school graduate or less,Non white no college degree,Favorable,Omit,About the same,1.0,Government should do more to solve problems,Barack Obama,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",Barack Obama,The economy,No,No,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Conservative,109.0,Barack Obama,Black,Black,State questionnaire,Black,South,Albert Gore,Female,Black women,Non married women,Rural,Small Cities/Rural, Mississippi,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,All others,,,,,3876.0,0.614112615585327
29744.0,45-65,30-59,45+,45-59,50-64,50-59,Black 45-59,Black 45-59,Black 45-64,Once a week,Weekly,Complete,Yes,Call 1,2.0,I strongly favor my candidate,High school graduate,No college degree,High school graduate or less,Non white no college degree,Favorable,Unfavorable,About the same,1.0,Government is doing too many things better left to businesses and individuals,Barack Obama,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",Barack Obama,The economy,No,No,45+,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Conservative,109.0,Barack Obama,Black,Black,State questionnaire,Black,South,Albert Gore,Female,Black women,Non married women,Rural,Small Cities/Rural, Mississippi,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,All others,,,,,3876.0,0.56160706281662
45519.0,30-44,30-59,18-44,30-44,30-39,30-39,Black 30-44,Black 30-44,Black 30-44,A few times a month,Occasionally,Complete,Yes,Call 2,2.0,I strongly favor my candidate,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,Favorable,Unfavorable,About the same,1.0,Government is doing too many things better left to businesses and individuals,Barack Obama,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",Barack Obama,The economy,No,Yes,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Conservative,109.0,Barack Obama,Black,Black,State questionnaire,Black,South,Albert Gore,Female,Black women,Married women,Rural,Small Cities/Rural, Mississippi,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,All others,,,,,3876.0,0.56160706281662
65977.0,30-44,30-59,18-44,30-44,40-49,40-44,Black 30-44,Black 30-44,Black 30-44,A few times a month,Occasionally,Complete,Yes,Call 3,2.0,I strongly favor my candidate,College graduate,College graduate,More than High school graduate,Non white college degree,Favorable,Unfavorable,About the same,1.0,Government is doing too many things better left to businesses and individuals,Barack Obama,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",Barack Obama,The economy,No,Yes,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Conservative,109.0,Barack Obama,Black,Black,State questionnaire,Black,South,Albert Gore,Female,Black women,Married women,Rural,Small Cities/Rural, Mississippi,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,All others,,,,,3876.0,0.56160706281662
29423.0,18-29,18-29,18-44,18-29,25-29,25-29,Black 18-29,Black 18-29,Black 18-29,More than once a week,Weekly,Complete,Yes,Call 1,2.0,I strongly favor my candidate,High school graduate,No college degree,High school graduate or less,Non white no college degree,Favorable,Unfavorable,Better today,1.0,Government should do more to solve problems,Barack Obama,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",Barack Obama,Health care,No,No,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Conservative,109.0,Barack Obama,Black,Black,State questionnaire,Black,South,Albert Gore,Male,Black men,Non married men,Rural,Small Cities/Rural, Mississippi,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,All others,,,,,3876.0,0.652794897556305
45076.0,18-29,18-29,18-44,18-29,25-29,25-29,Black 18-29,Black 18-29,Black 18-29,Once a week,Weekly,Complete,Yes,Call 2,2.0,I strongly favor my candidate,High school graduate,No college degree,High school graduate or less,Non white no college degree,Favorable,Unfavorable,About the same,1.0,Government should do more to solve problems,Barack Obama,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",Barack Obama,Health care,No,No,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Conservative,109.0,Barack Obama,Black,Black,State questionnaire,Black,South,Albert Gore,Female,Black women,Non married women,Rural,Small Cities/Rural, Mississippi,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,All others,,,,,3876.0,0.614112615585327
64282.0,65+,60+,45+,60+,65+,65 or over,Black 60+,Black 60+,Black 65+,Once a week,Weekly,Complete,Yes,Call 3,2.0,I strongly favor my candidate,No high school diploma,No college degree,High school graduate or less,Non white no college degree,Favorable,Unfavorable,About the same,1.0,Government should do more to solve problems,Barack Obama,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",Barack Obama,Health care,No,No,45+,65+,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Conservative,109.0,Barack Obama,Black,Black,State questionnaire,Black,South,Albert Gore,Female,Black women,Non married women,Rural,Small Cities/Rural, Mississippi,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,All others,,,,,3876.0,0.674788594245911
66164.0,30-44,30-59,18-44,30-44,40-49,40-44,Black 30-44,Black 30-44,Black 30-44,Once a week,Weekly,Complete,Yes,Call 3,2.0,I strongly favor my candidate,High school graduate,No college degree,High school graduate or less,Non white no college degree,Favorable,Unfavorable,About the same,1.0,Government should do more to solve problems,Barack Obama,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",Barack Obama,Health care,No,No,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Conservative,109.0,Barack Obama,Black,Black,State questionnaire,Black,South,Albert Gore,Female,Black women,Non married women,Rural,Small Cities/Rural, Mississippi,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,All others,,,,,3876.0,0.56160706281662
66163.0,30-44,30-59,18-44,30-44,40-49,40-44,Black 30-44,Black 30-44,Black 30-44,Once a week,Weekly,Complete,Yes,Call 3,2.0,I strongly favor my candidate,High school graduate,No college degree,High school graduate or less,Non white no college degree,Favorable,Unfavorable,About the same,1.0,Government should do more to solve problems,Barack Obama,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",Barack Obama,Health care,No,No,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Conservative,109.0,Barack Obama,Black,Black,State questionnaire,Black,South,Albert Gore,Female,Black women,Non married women,Rural,Small Cities/Rural, Mississippi,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,All others,,,,,3876.0,0.56160706281662
44458.0,45-65,60+,45+,60+,50-64,60-64,Black 60+,Black 60+,Black 45-64,Once a week,Weekly,Complete,Yes,Call 2,2.0,I strongly favor my candidate,No high school diploma,No college degree,High school graduate or less,Non white no college degree,Favorable,Unfavorable,About the same,1.0,Government should do more to solve problems,Barack Obama,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",Barack Obama,Health care,No,No,45+,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Conservative,109.0,Barack Obama,Black,Black,State questionnaire,Black,South,Albert Gore,Female,Black women,Non married women,Rural,Small Cities/Rural, Mississippi,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,All others,,,,,3876.0,0.674788594245911
44556.0,18-29,18-29,18-44,18-29,18-24,18-24,Black 18-29,Black 18-29,Black 18-29,A few times a month,Occasionally,Complete,Yes,Call 2,2.0,I strongly favor my candidate,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,Favorable,Unfavorable,About the same,1.0,Government should do more to solve problems,Barack Obama,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",Barack Obama,Health care,No,No,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Conservative,109.0,Barack Obama,Black,Black,State questionnaire,Black,South,Albert Gore,Female,Black women,Non married women,Rural,Small Cities/Rural, Mississippi,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,All others,,,,,3876.0,0.614112615585327
