ID,AGE,AGE3,AGE45,AGE60,AGE65,AGE8,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,CALL,CDNUM,CHILD12,DESCRIBP12,DESCRIBS10,ECONBETT,ECONDIR,ECONISS12,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,ETHCT12,ETHMCMA,ETHMURPHY,FAVOBAMA2,FAVROMN2,FINSIT,GEOCODE,GOVTDO10,HANDLEECON12,INC100K,INC30K,INC50K,INCOME12GEN,INCOME3,INCWHITE,INTOUCH12,ISSUE12,LATINO,MARCHILD,MARRIED,MCMAWREST,NEC,NEC2,OVER45,OVER65,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PRSCT12,PTYIMPT,PTYIMPT2,QLT12,QRACE3,QRACEAI,QTYPE,RACE,REGION,REL5,RELIGN10,SENCT12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME12,TIME12FEWD,TIME12MTH,VERSION,WHITEREL,WHNCLINC,WORK,WORKPARENT,WORKSEX,WRKWOMEN,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
38015.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Complete,Call 2,5.0,No,I strongly favor my candidate,,Staying about the same,Good and staying the same,Unemployment,Postgraduate study,College graduate,More than High school graduate,White college degree,Only Linda McMahon does,Only Linda McMahon does or both do,Only Linda McMahon does or neither do,,,,4.0,,Barack Obama,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Barack Obama,The economy,No,All others,No,,Good,Excellent or good,45+,65+,Women without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,67.0,Barack Obama,Not too important,Not too important or not at all important,,White,White,State questionnaire,White,East,,,Linda McMahon,Female,White women,Non married women,Suburbs,Suburbs,Connecticut,Election day exit poll,,,,Version 2,,No,No,"Women, no kids",Non-working women,All others,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,6470.0,1.04425096511841
16190.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Complete,Call 1,2.0,No,I strongly favor my candidate,,Staying about the same,Good and staying the same,Unemployment,College graduate,College graduate,More than High school graduate,White college degree,Omit,Omit,Omit,,,,3.0,,Barack Obama,100k or more,"$30,000 or more",50k or more,"$200,000 - $249,999",100 thousand or more,"Over $50,000 and white",Barack Obama,The economy,No,All others,Yes,,Good,Excellent or good,45+,18-64,Women without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,22.0,Barack Obama,Not too important,Not too important or not at all important,,White,White,State questionnaire,White,East,,,Chris Murphy,Female,White women,Married women,Suburbs,Suburbs,Connecticut,Election day exit poll,,,,Version 2,,No,Yes,"Women, no kids",Working women,Working women,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,6333.0,0.705524742603302
36597.0,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,Complete,Call 2,1.0,Yes,I strongly favor my candidate,,Staying about the same,Good and staying the same,Unemployment,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Neither does,Only Chris Murphy does or neither do,Only Linda McMahon does or neither do,,,,2.0,,Omit,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Barack Obama,Health care,No,Married with children,Yes,,Good,Excellent or good,45+,18-64,Women with children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Liberal,104.0,Barack Obama,Not too important,Not too important or not at all important,,White,White,State questionnaire,White,East,,,Linda McMahon,Female,White women,Married women,"Cities 50,000-500,000","Cities over 50,000",Connecticut,Election day exit poll,,,,Version 2,,No,Yes,Working mom,Working women,Working women,Suburb,Urban,Urban Core,Very upscale,6117.0,1.05414032936096
65327.0,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,Complete,Call 3,5.0,Yes,I strongly favor my candidate,,Getting worse,Worse,Unemployment,Postgraduate study,College graduate,More than High school graduate,White college degree,Neither does,Only Chris Murphy does or neither do,Only Linda McMahon does or neither do,,,,4.0,,Mitt Romney,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Mitt Romney,Foreign policy,No,Married with children,Yes,,Not so good,Not so good or poor,18-44,18-64,Women with children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Liberal,67.0,Mitt Romney,Not too important,Not too important or not at all important,,White,White,State questionnaire,White,East,,,Linda McMahon,Female,White women,Married women,Suburbs,Suburbs,Connecticut,Election day exit poll,,,,Version 2,,No,No,Mothers with no full time job,Non-working women,All others,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,6470.0,0.857127726078033
64383.0,30-44,30-59,18-44,30-44,40-49,40-44,,,,Complete,Call 3,5.0,Yes,I strongly favor my candidate,,Getting better,Getting better,Unemployment,Some college/assoc. degree,No college degree,More than High school graduate,,Both do,Only Linda McMahon does or both do,Only Chris Murphy does or both do,,,,2.0,,Barack Obama,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,,Barack Obama,Federal budget deficit,No,All others,No,,Not so good,Not so good or poor,18-44,18-64,Men with children,Democrat,,,Democrat,,Liberal,74.0,Barack Obama,Not too important,Not too important or not at all important,,,,State questionnaire,,East,,,Chris Murphy,Male,,Non married men,Suburbs,Suburbs,Connecticut,Election day exit poll,,,,Version 2,,,Yes,All men,Working men,All others,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,6062.0,0.848211646080017
65734.0,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,Complete,Call 3,5.0,No,I strongly favor my candidate,,Getting better,Getting better,Unemployment,College graduate,College graduate,More than High school graduate,White college degree,Both do,Only Linda McMahon does or both do,Only Chris Murphy does or both do,,,,4.0,,Barack Obama,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Barack Obama,Federal budget deficit,,All others,No,,Not so good,Not so good or poor,18-44,18-64,Men without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,67.0,Barack Obama,Not too important,Not too important or not at all important,,White,White,State questionnaire,White,East,,,Chris Murphy,Male,White men,Non married men,Suburbs,Suburbs,Connecticut,Election day exit poll,,,,Version 2,,No,Yes,All men,Working men,All others,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,6470.0,1.21310293674469
69381.0,45-65,30-59,45+,45-59,40-49,45-49,,,,Complete,Call 3,3.0,Yes,I like my candidate but with reservations,,Getting worse,Worse,The housing market,Some college/assoc. degree,No college degree,More than High school graduate,,Neither does,Only Chris Murphy does or neither do,Only Linda McMahon does or neither do,,,,1.0,,Barack Obama,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,,Barack Obama,Federal budget deficit,,All others,No,,Not so good,Not so good or poor,45+,18-64,Men with children,Independent/Something else,,,Something else,,Liberal,65.0,Barack Obama,Not too important,Not too important or not at all important,,,,State questionnaire,,East,,,Chris Murphy,Male,,Non married men,"Cities 50,000-500,000","Cities over 50,000",Connecticut,Election day exit poll,,,,Version 2,,No,Yes,All men,Working men,All others,High Density Urban,Urban,Urban Core,Very downscale,6519.0,0.876379787921906
18134.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Complete,Call 1,3.0,No,I strongly favor my candidate,,Staying about the same,Poor and staying the same,Taxes,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Both do,Only Linda McMahon does or both do,Only Chris Murphy does or both do,,,,3.0,,Mitt Romney,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Mitt Romney,Federal budget deficit,No,All others,Yes,,Not so good,Not so good or poor,45+,18-64,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Conservative,69.0,Mitt Romney,Not too important,Not too important or not at all important,,White,White,State questionnaire,White,East,,,Linda McMahon,Male,White men,Married men,Suburbs,Suburbs,Connecticut,Election day exit poll,,,,Version 2,,Yes,Yes,All men,Working men,All others,Suburb,60s Suburbs,Urban Perimeter,Upscale,6472.0,1.21524524688721
65575.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Complete,Call 3,3.0,No,I like my candidate but with reservations,,Staying about the same,Poor and staying the same,Taxes,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Neither does,Only Chris Murphy does or neither do,Only Linda McMahon does or neither do,,,,3.0,,Mitt Romney,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Omit,Federal budget deficit,No,All others,Yes,,Not so good,Not so good or poor,45+,18-64,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Conservative,69.0,Mitt Romney,Not too important,Not too important or not at all important,,White,White,State questionnaire,White,East,,,Chris Murphy,Female,White women,Married women,Suburbs,Suburbs,Connecticut,Election day exit poll,,,,Version 2,,No,No,"Women, no kids",Non-working women,All others,Suburb,60s Suburbs,Urban Perimeter,Upscale,6472.0,0.907096326351166
67875.0,30-44,30-59,18-44,30-44,30-39,30-39,Black 30-44,Black 30-44,Black 30-44,Complete,Call 3,1.0,No,I strongly favor my candidate,,Getting better,Getting better,The housing market,College graduate,College graduate,More than High school graduate,Non white college degree,Only Chris Murphy does,Only Chris Murphy does or neither do,Only Chris Murphy does or both do,,,,2.0,,Barack Obama,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and non white",Barack Obama,The economy,No,All others,No,,Not so good,Not so good or poor,18-44,18-64,Women without children,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,112.0,Barack Obama,Not too important,Not too important or not at all important,,Black,Black,State questionnaire,Black,East,,,Chris Murphy,Female,Black women,Non married women,Suburbs,Suburbs,Connecticut,Election day exit poll,,,,Version 2,,No,Yes,"Women, no kids",Working women,Working women,Suburb,60s Suburbs,Urban Perimeter,Upscale,6095.0,0.840360105037689
14966.0,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,All others,All others,Complete,Call 1,5.0,Yes,I strongly favor my candidate,,Getting better,Getting better,Unemployment,Postgraduate study,College graduate,More than High school graduate,Non white college degree,Only Chris Murphy does,Only Chris Murphy does or neither do,Only Chris Murphy does or both do,,,,2.0,,Barack Obama,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and non white",Barack Obama,The economy,No,Married with children,Yes,,Not so good,Not so good or poor,45+,18-64,Men with children,Independent/Something else,Non-black non-Democrat,All Other,Independent,All others,Moderate,74.0,Barack Obama,Not too important,Not too important or not at all important,,Other,Other,State questionnaire,Other,East,,,Chris Murphy,Male,All other races,Married men,Suburbs,Suburbs,Connecticut,Election day exit poll,,,,Version 2,,No,Yes,All men,Working men,All others,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,6062.0,1.00722789764404
15056.0,45-65,30-59,45+,45-59,40-49,45-49,Black 45-59,Black 45-59,Black 45-64,Complete,Call 1,1.0,Yes,I strongly favor my candidate,,Getting better,Getting better,Unemployment,High school graduate,No college degree,High school graduate or less,Non white no college degree,Only Chris Murphy does,Only Chris Murphy does or neither do,Only Chris Murphy does or both do,,,,2.0,,Barack Obama,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and non white",Barack Obama,The economy,No,Married with children,Yes,,Not so good,Not so good or poor,45+,18-64,Women with children,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,112.0,Barack Obama,Not too important,Not too important or not at all important,,Black,Black,State questionnaire,Black,East,,,Chris Murphy,Female,Black women,Married women,Suburbs,Suburbs,Connecticut,Election day exit poll,,,,Version 2,,No,Yes,Working mom,Working women,Working women,Suburb,60s Suburbs,Urban Perimeter,Upscale,6095.0,0.840360105037689
14967.0,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,All others,All others,Complete,Call 1,5.0,Yes,I strongly favor my candidate,,Getting better,Getting better,Unemployment,Postgraduate study,College graduate,More than High school graduate,Non white college degree,Only Chris Murphy does,Only Chris Murphy does or neither do,Only Chris Murphy does or both do,,,,2.0,,Barack Obama,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and non white",Barack Obama,The economy,No,Married with children,Yes,,Not so good,Not so good or poor,45+,18-64,Men with children,Independent/Something else,Non-black non-Democrat,All Other,Independent,All others,Moderate,74.0,Barack Obama,Not too important,Not too important or not at all important,,Other,Other,State questionnaire,Other,East,,,Chris Murphy,Male,All other races,Married men,Suburbs,Suburbs,Connecticut,Election day exit poll,,,,Version 2,,No,Yes,All men,Working men,All others,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,6062.0,1.00722789764404
65675.0,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,Complete,Call 3,5.0,No,I like my candidate but with reservations,,Staying about the same,Poor and staying the same,Unemployment,High school graduate,No college degree,High school graduate or less,White no college degree,Only Chris Murphy does,Only Chris Murphy does or neither do,Only Chris Murphy does or both do,,,,4.0,,Barack Obama,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Barack Obama,The economy,No,All others,No,,Not so good,Not so good or poor,18-44,18-64,Women without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,11.0,Barack Obama,Not too important,Not too important or not at all important,,White,White,State questionnaire,White,East,,,Chris Murphy,Female,White women,Non married women,Suburbs,Suburbs,Connecticut,Election day exit poll,,,,Version 2,,No,No,"Women, no kids",Non-working women,All others,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,6410.0,1.10784769058228
63104.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Complete,Call 3,5.0,Yes,I strongly favor my candidate,,Getting better,Getting better,Taxes,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Only Chris Murphy does,Only Chris Murphy does or neither do,Only Chris Murphy does or both do,,,,2.0,,Barack Obama,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Barack Obama,The economy,No,Married with children,Yes,,Not so good,Not so good or poor,45+,18-64,Men with children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,10.0,Barack Obama,Not too important,Not too important or not at all important,,White,White,State questionnaire,White,East,,,Chris Murphy,Male,White men,Married men,Suburbs,Suburbs,Connecticut,Election day exit poll,,,,Version 2,,No,Yes,All men,Working men,All others,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,6019.0,0.911949634552002
14873.0,18-29,18-29,18-44,18-29,25-29,25-29,Black 18-29,Black 18-29,Black 18-29,Complete,Call 1,1.0,No,I strongly favor my candidate,,Getting better,Getting better,Rising prices,College graduate,College graduate,More than High school graduate,Non white college degree,Only Chris Murphy does,Only Chris Murphy does or neither do,Only Chris Murphy does or both do,,,,2.0,,Barack Obama,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and non white",Barack Obama,The economy,No,All others,No,,Not so good,Not so good or poor,18-44,18-64,Women without children,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,112.0,Barack Obama,Not too important,Not too important or not at all important,,Black,Black,State questionnaire,Black,East,,,Chris Murphy,Female,Black women,Non married women,Suburbs,Suburbs,Connecticut,Election day exit poll,,,,Version 2,,No,Yes,"Women, no kids",Working women,Working women,Suburb,60s Suburbs,Urban Perimeter,Upscale,6095.0,1.13470196723938
