ID,AGE,AGE3,AGE45,AGE60,AGE65,AGE8,AGEBLACK,AGEBYRACE,AGEBYRACE08,AMD64CO,BACKSIDE,BRNAGAIN,CALL,CDNUM,COGUNLAW,DESCRIBP12,ECONBETT,ECONBLAME12,ECONDIR,ECONISS12,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVOBAMA2,FAVROMN2,FINSIT,GEOCODE,GOVTDO10,HANDLEECON12,HEALTHCARE12,HEALTHCARE12B,IMMDEPORT,INC100K,INC30K,INC50K,INCOME12GEN,INCOME3,INCWHITE,INTOUCH12,ISSUE12,LATINO,MARRIED,NEC,NEC2,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PRSCO12,QLT12,QRACE3,QRACEAI,QTYPE,RACE,REGION,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,TELEPOLL,TIME12,TIME12FEWD,TIME12MTH,VERSION,WHNCLINC,WHTEVANG,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
221.0,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,No,Complete,Yes,,2.0,Omit,I like my candidate but with reservations,Getting better,Omit,Getting better,Rising prices,College graduate,College graduate,More than High school graduate,White college degree,Omit,Omit,About the same,3.0,Government is doing too many things better left to businesses and individuals,Omit,Leave it as is,Expand it or leave it as is,Offered a chance to apply for legal status,,,,,,,Omit,The economy,No,Yes,Not so good,Not so good or poor,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,50006.0,,Omit,White,White,State questionnaire,White,West,Female,White women,Married women,"Cities 50,000-500,000","Cities over 50,000",English,Colorado,Telephone survey,In October,"In October, in September, or before that",Just today or in the last few days or in October,Version 1,No,White Born-again/Evangelical Christians,Suburb,Urban,Urban Core,Upscale,80538.0,0.0684838220477104
702.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,All others,All others,No,Complete,Yes,,6.0,Omit,I strongly favor my candidate,Getting better,George W. Bush,Getting better,Rising prices,No high school diploma,No college degree,High school graduate or less,Non white no college degree,Omit,Omit,Better today,2.0,Government should do more to solve problems,Omit,Omit,Omit,Offered a chance to apply for legal status,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",Omit,The economy,No,Yes,Good,Excellent or good,45+,65+,Democrat,Non-black Democrat,All Other,Democrat,Non-White Democrats,Liberal,50021.0,,Cares about people like me,Other,Asian,State questionnaire,Asian,West,Male,All other races,Married men,"Cities 50,000-500,000","Cities over 50,000",English,Colorado,Telephone survey,In October,"In October, in September, or before that",Just today or in the last few days or in October,Version 1,No,All others,Suburb,Urban,Urban Core,Very downscale,80011.0,0.0356488674879074
356.0,65+,60+,45+,60+,65+,65 or over,,,,No,Complete,,,3.0,Omit,Omit,Getting better,Omit,Getting better,Unemployment,Postgraduate study,College graduate,More than High school graduate,,Favorable,Unfavorable,About the same,3.0,Omit,Omit,Omit,Omit,Omit,,,,,,,Omit,The economy,No,,Not so good,Not so good or poor,45+,65+,,,,,,,50010.0,,Omit,,,State questionnaire,,West,Female,,,"Cities 50,000-500,000","Cities over 50,000",English,Colorado,Telephone survey,In October,"In October, in September, or before that",Just today or in the last few days or in October,Version 1,,,Low Density Rural,Urban,Urban Core,Downscale,81005.0,0.0128448428586125
12.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,No,Complete,Yes,,1.0,About right,I like my candidate but with reservations,Staying about the same,Barack Obama,Poor and staying the same,Rising prices,College graduate,College graduate,More than High school graduate,White college degree,Omit,Omit,Worse today,1.0,Government is doing too many things better left to businesses and individuals,Mitt Romney,Repeal all of it,Repeal some of it or repeal all of it,Deported to the country they came from,,,,,,,Omit,The economy,No,No,Poor,Not so good or poor,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Something else,White Independent,Moderate,50000.0,,Is a strong leader,White,White,State questionnaire,White,West,Female,White women,Non married women,"Cities over 500,000","Cities over 50,000",English,Colorado,Telephone survey,In October,"In October, in September, or before that",Just today or in the last few days or in October,Version 1,No,White Born-again/Evangelical Christians,High Density Urban,Urban,Urban Core,Upscale,80220.0,0.0142472106963396
11810.0,18-29,18-29,18-44,18-29,25-29,25-29,Black 18-29,Black 18-29,Black 18-29,No,Complete,No,,6.0,,I strongly favor my candidate,,,,,High school graduate,No college degree,High school graduate or less,Non white no college degree,,,,2.0,,,,,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and non white",,,No,Yes,,,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Liberal,50021.0,,,Black,Black,National questionnaire,Black,West,Male,Black men,Married men,"Cities 50,000-500,000","Cities over 50,000",English,Colorado,Telephone survey,,,,Version 3,No,All others,Suburb,Urban,Urban Core,Very downscale,80011.0,0.871053278446198
11809.0,18-29,18-29,18-44,18-29,18-24,18-24,,,,No,Complete,No,,6.0,,I strongly favor my candidate,,,,,High school graduate,No college degree,High school graduate or less,,,,,2.0,,,,,Offered a chance to apply for legal status,,,,,,,,,,Yes,,,18-44,18-64,Independent/Something else,,,Independent,,Conservative,50021.0,,,,,National questionnaire,,West,Female,,Married women,"Cities 50,000-500,000","Cities over 50,000",,Colorado,Telephone survey,,,,Version 3,,All others,Suburb,Urban,Urban Core,Upscale,80017.0,0.691708445549011
12564.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,No,Complete,,,6.0,,,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,2.0,,Barack Obama,Repeal some of it,Repeal some of it or repeal all of it,,,,,,,,Barack Obama,,No,,,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,,50021.0,,,White,White,National questionnaire,White,West,Male,White men,,"Cities 50,000-500,000","Cities over 50,000",English,Colorado,Telephone survey,,,,Version 4,No,,High Density Urban,Urban,Urban Core,Very upscale,80015.0,0.619454026222229
753.0,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,Yes,Complete,No,,6.0,Too weak,I strongly favor my candidate,Omit,Omit,Omit,Omit,High school graduate,No college degree,High school graduate or less,White no college degree,Favorable,Unfavorable,About the same,2.0,Government is doing too many things better left to businesses and individuals,Barack Obama,Omit,Omit,Deported to the country they came from,,,,,,,Barack Obama,Omit,No,Yes,Not so good,Not so good or poor,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,,50021.0,Did not vote,Is a strong leader,White,White,State questionnaire,White,West,Female,White women,Married women,Suburbs,Suburbs,English,Colorado,Telephone survey,Before that,"In October, in September, or before that",In September or before that,Version 1,,All others,Suburb,70s Suburbs,Urban Perimeter,Upscale,80120.0,0.0365277752280235
278.0,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,No,Complete,No,,3.0,About right,Omit,Staying about the same,Omit,Poor and staying the same,Rising prices,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Unfavorable,Worse today,4.0,Government is doing too many things better left to businesses and individuals,Omit,Repeal all of it,Repeal some of it or repeal all of it,Offered a chance to apply for legal status,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",Omit,The economy,No,Yes,Poor,Not so good or poor,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,50011.0,Did not vote,Omit,White,White,State questionnaire,White,West,Male,White men,Married men,Rural,Small Cities/Rural,English,Colorado,Telephone survey,Omit,Omit,Omit,Version 1,Yes,All others,Extremely Low Density Rural,Rural,Rural,Very downscale,81132.0,0.0178510975092649
390.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,No,Complete,No,,3.0,About right,Omit,Getting worse,Barack Obama,Worse,Rising prices,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Unfavorable,About the same,3.0,Government is doing too many things better left to businesses and individuals,Omit,Repeal all of it,Repeal some of it or repeal all of it,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Omit,The economy,No,No,Omit,Omit,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,50010.0,Did not vote,Omit,White,White,State questionnaire,White,West,Male,White men,Non married men,Suburbs,Suburbs,English,Colorado,Telephone survey,Omit,Omit,Omit,Version 1,Yes,All others,Low Density Rural,80s Suburbs,Urban Perimeter,Downscale,81007.0,0.00919093657284975
721.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,All others,All others,No,Complete,No,,6.0,Omit,I like my candidate but with reservations,Getting better,Omit,Getting better,Rising prices,No high school diploma,No college degree,High school graduate or less,Non white no college degree,Favorable,Unfavorable,Worse today,2.0,Omit,Barack Obama,Omit,Omit,Offered a chance to apply for legal status,,,,,,,Barack Obama,Omit,No,Yes,Not so good,Not so good or poor,45+,18-64,Democrat,Non-black Democrat,All Other,Democrat,Non-White Democrats,,50021.0,Did not vote,Has a vision for the future,Other,Asian,State questionnaire,Asian,West,Male,All other races,Married men,"Cities 50,000-500,000","Cities over 50,000",English,Colorado,Telephone survey,Before that,"In October, in September, or before that",In September or before that,Version 1,No,All others,Suburb,Urban,Urban Core,Very downscale,80011.0,0.0386393032968044
209.0,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,,Complete,No,,2.0,Omit,I strongly favor my candidate,Getting better,George W. Bush,Getting better,Rising prices,Postgraduate study,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,Better today,3.0,Government should do more to solve problems,Barack Obama,Expand it,Expand it or leave it as is,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Barack Obama,Health care,No,No,Good,Excellent or good,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,50006.0,Barack Obama,Has a vision for the future,White,White,State questionnaire,White,West,Male,White men,Non married men,Rural,Small Cities/Rural,English,Colorado,Telephone survey,Before that,"In October, in September, or before that",In September or before that,Version 1,No,All others,Extremely Low Density Rural,Rural,Rural,Upscale,80421.0,0.0561709068715572
611.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,Complete,No,,5.0,Omit,I strongly favor my candidate,Getting better,George W. Bush,Getting better,Rising prices,College graduate,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,Better today,3.0,Omit,Barack Obama,Leave it as is,Expand it or leave it as is,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Barack Obama,Health care,No,No,Good,Excellent or good,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,50018.0,Barack Obama,Has a vision for the future,White,White,State questionnaire,White,West,Female,White women,Non married women,Rural,Small Cities/Rural,English,Colorado,Telephone survey,Before that,"In October, in September, or before that",In September or before that,Version 1,No,All others,Low Density Rural,Rural,Rural,Upscale,80863.0,0.0408239662647247
161.0,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,,Complete,No,,2.0,About right,I dislike the other candidates,Getting better,George W. Bush,Getting better,The housing market,College graduate,College graduate,More than High school graduate,White college degree,Favorable,Favorable,About the same,4.0,Government should do more to solve problems,Barack Obama,Leave it as is,Expand it or leave it as is,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Barack Obama,Federal budget deficit,No,Yes,Not so good,Not so good or poor,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,50007.0,Barack Obama,Has a vision for the future,White,White,State questionnaire,White,West,Male,White men,Married men,Rural,Small Cities/Rural,English,Colorado,Telephone survey,In September,"In October, in September, or before that",In September or before that,Version 1,No,All others,Extremely Low Density Rural,Rural,Rural,Very upscale,80443.0,0.199346542358398
31.0,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,,Complete,No,,1.0,Too weak,I like my candidate but with reservations,Getting better,George W. Bush,Getting better,Taxes,Postgraduate study,College graduate,More than High school graduate,White college degree,Favorable,Omit,Better today,2.0,Government should do more to solve problems,Barack Obama,Expand it,Expand it or leave it as is,Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Barack Obama,Omit,No,Yes,Not so good,Not so good or poor,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,50001.0,Barack Obama,Cares about people like me,White,White,State questionnaire,White,West,Female,White women,Married women,Suburbs,Suburbs,English,Colorado,Telephone survey,Before that,"In October, in September, or before that",In September or before that,Version 1,No,All others,Suburb,80s Suburbs,Urban Perimeter,Very upscale,80128.0,0.253668248653412
620.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,Complete,No,,5.0,Omit,Omit,Getting worse,Omit,Worse,Rising prices,High school graduate,No college degree,High school graduate or less,White no college degree,Favorable,Unfavorable,About the same,3.0,Omit,Omit,Omit,Omit,Omit,,,,,,,Omit,Omit,No,Yes,Good,Excellent or good,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,50018.0,Barack Obama,Shares my values,White,White,State questionnaire,White,West,Female,White women,Married women,Suburbs,Suburbs,English,Colorado,Telephone survey,Omit,Omit,Omit,Version 1,,All others,Suburb,70s Suburbs,Urban Perimeter,Downscale,80911.0,0.127867162227631
414.0,65+,60+,45+,60+,65+,65 or over,,,,,Complete,No,,4.0,About right,I dislike the other candidates,Omit,George W. Bush,Omit,Unemployment,High school graduate,No college degree,High school graduate or less,,Favorable,Unfavorable,Better today,3.0,Omit,Barack Obama,Omit,Omit,Deported to the country they came from,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,,Barack Obama,Health care,No,No,Not so good,Not so good or poor,45+,65+,Democrat,,,Democrat,,Liberal,50014.0,Barack Obama,Shares my values,,,State questionnaire,,West,Male,,Non married men,"Cities 50,000-500,000","Cities over 50,000",English,Colorado,Telephone survey,Before that,"In October, in September, or before that",In September or before that,Version 1,,All others,Suburb,Urban,Urban Core,Very downscale,80631.0,0.327997595071793
