ID,AGE,AGE3,AGE45,AGE60,AGE65,AGE8,AGEBLACK,AGEBYRACE,AGEBYRACE08,ATTEND,ATTEND2,ATTREL,BACKSIDE,CALL,CDNUM,CHILD12,CONTROLSEN,DESCRIBP12,ECONBETT,ECONDIR,ECONISS12,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVOBAMA2,FAVROMN2,FINSIT,GEOCODE,GOVTDO10,HANDLEECON12,INC100K,INC30K,INC50K,INCOME12GEN,INCOME3,INCWHITE,INTOUCH12,ISSUE12,LATINO,MARCHILD,MARRIED,NEC,NEC2,OVER45,OVER65,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PRSME12,QLT12,QRACE3,QRACEAI,QTYPE,QUES1ME,RACE,REGION,REL5,RELIGN10,SENME12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME12,TIME12FEWD,TIME12MTH,VERSION,WHITEREL,WHNCLINC,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
14059.0,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,,,,Complete,,1.0,No,,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,,1.0,,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,,No,All others,Yes,,,45+,18-64,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Conservative,50000.0,Mitt Romney,,White,White,National questionnaire,,White,East,Catholic,Catholic,,Male,White men,Married men,Suburbs,Suburbs,Maine,Telephone survey,,,,Version 5,White Catholics,No,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,4021.0,0.0
46491.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,,,,Complete,Call 2,2.0,No,,,,,,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,,2.0,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,,No,All others,No,,,18-44,18-64,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Conservative,13.0,Mitt Romney,,White,White,National questionnaire,Yes,White,East,None,None,Charles Summers,Female,White women,Non married women,"Cities 10,000-50,000",Small Cities/Rural,Maine,Election day exit poll,,,,Version 5,White none,No,Town,Rural,Rural,Upscale,4401.0,1.04573941230774
69301.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,,,Complete,Call 3,1.0,No,,,,,,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,,1.0,,,100k or more,"$30,000 or more",50k or more,"$250,000 or more",100 thousand or more,"Over $50,000 and white",,,No,All others,Yes,,,45+,18-64,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Liberal,89.0,Mitt Romney,,White,White,National questionnaire,Yes,White,East,Catholic,Catholic,Charles Summers,Female,White women,Married women,Suburbs,Suburbs,Maine,Election day exit poll,,,,Version 5,White Catholics,No,Suburb,70s Suburbs,Urban Perimeter,Very upscale,4074.0,1.25401759147644
74924.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,,,Complete,Call 3,2.0,No,,,,,,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,,2.0,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,,No,All others,Yes,,,45+,65+,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Conservative,13.0,Mitt Romney,,White,White,National questionnaire,Yes,White,East,Protestant/Other Non-Catholic Christian,Other christian,Other,Female,White women,Married women,"Cities 10,000-50,000",Small Cities/Rural,Maine,Election day exit poll,,,,Version 5,White Protestants,No,Town,Rural,Rural,Upscale,4401.0,1.88208842277527
32194.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,,,,Complete,Call 1,2.0,Yes,,,,,,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,,2.0,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,No,All others,No,,,18-44,18-64,Women with children,Independent/Something else,Non-black non-Democrat,White Independent,Something else,White Independent,Conservative,13.0,Mitt Romney,,White,White,National questionnaire,No,White,East,Protestant/Other Non-Catholic Christian,Other christian,Charles Summers,Female,White women,Non married women,"Cities 10,000-50,000",Small Cities/Rural,Maine,Election day exit poll,,,,Version 5,White Protestants,No,Town,Rural,Rural,Upscale,4401.0,0.95203685760498
32073.0,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,,,,Complete,Call 1,2.0,No,,,,,,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,,2.0,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,,No,All others,No,,,18-44,18-64,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,13.0,Mitt Romney,,White,White,National questionnaire,No,White,East,Protestant/Other Non-Catholic Christian,Other christian,Charles Summers,Female,White women,Non married women,"Cities 10,000-50,000",Small Cities/Rural,Maine,Election day exit poll,,,,Version 5,White Protestants,No,Town,Rural,Rural,Upscale,4401.0,1.02874863147736
68239.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,,,Complete,Call 3,1.0,No,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Favorable,,1.0,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,No,All others,Yes,,,45+,18-64,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,89.0,Mitt Romney,,White,White,National questionnaire,No,White,East,Protestant/Other Non-Catholic Christian,Protestant,Charles Summers,Female,White women,Married women,Suburbs,Suburbs,Maine,Election day exit poll,,,,Version 5,White Protestants,No,Suburb,70s Suburbs,Urban Perimeter,Very upscale,4074.0,1.63715147972107
46656.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,,,Complete,Call 2,1.0,No,,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,,1.0,,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,,No,All others,Yes,,,45+,65+,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Liberal,89.0,Mitt Romney,,White,White,National questionnaire,No,White,East,Catholic,Catholic,Angus King,Male,White men,Married men,Suburbs,Suburbs,Maine,Election day exit poll,,,,Version 5,White Catholics,No,Suburb,70s Suburbs,Urban Perimeter,Very upscale,4074.0,1.92136490345001
47742.0,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,,,,Complete,Call 2,1.0,No,,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,Unfavorable,Favorable,,1.0,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,No,All others,No,,,18-44,18-64,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Conservative,89.0,Mitt Romney,,White,White,National questionnaire,No,White,East,Catholic,Catholic,Angus King,Male,White men,Non married men,Suburbs,Suburbs,Maine,Election day exit poll,,,,Version 5,White Catholics,No,Suburb,70s Suburbs,Urban Perimeter,Very upscale,4074.0,1.98742997646332
32466.0,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,All others,All others,,,,Complete,Call 1,2.0,No,,,,,,College graduate,College graduate,More than High school graduate,Non white college degree,Favorable,Unfavorable,,2.0,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and non white",,,No,All others,Yes,,,18-44,18-64,Women without children,Democrat,Non-black Democrat,All Other,Democrat,Non-White Democrats,Liberal,13.0,Barack Obama,,Other,Other,National questionnaire,Yes,Other,East,None,None,Cynthia Dill,Female,All other races,Married women,"Cities 10,000-50,000",Small Cities/Rural,Maine,Election day exit poll,,,,Version 5,Non-white,No,Town,Rural,Rural,Upscale,4401.0,0.816880226135254
74815.0,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,,,,Complete,Call 3,2.0,No,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Favorable,Unfavorable,,2.0,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,,No,All others,No,,,18-44,18-64,Women without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,13.0,Barack Obama,,White,White,National questionnaire,Yes,White,East,Protestant/Other Non-Catholic Christian,Other christian,Cynthia Dill,Female,White women,Non married women,"Cities 10,000-50,000",Small Cities/Rural,Maine,Election day exit poll,,,,Version 5,White Protestants,Yes,Town,Rural,Rural,Upscale,4401.0,0.816880226135254
74620.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,,,Complete,Call 3,2.0,No,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Favorable,Unfavorable,,2.0,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,,No,All others,No,,,45+,65+,Women without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,13.0,Barack Obama,,White,White,National questionnaire,Yes,White,East,None,None,Cynthia Dill,Female,White women,Non married women,"Cities 10,000-50,000",Small Cities/Rural,Maine,Election day exit poll,,,,Version 5,White none,Yes,Town,Rural,Rural,Upscale,4401.0,0.789725959300995
46262.0,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,,,,Complete,Call 2,1.0,No,,,,,,College graduate,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,,1.0,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,,No,All others,Yes,,,45+,18-64,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Liberal,89.0,Barack Obama,,White,White,National questionnaire,Yes,White,East,Protestant/Other Non-Catholic Christian,Protestant,Cynthia Dill,Female,White women,Married women,Suburbs,Suburbs,Maine,Election day exit poll,,,,Version 5,White Protestants,No,Suburb,70s Suburbs,Urban Perimeter,Very upscale,4074.0,1.18754971027374
46128.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,Latino 30-44,Latino 30-44,,,,Complete,Call 2,2.0,Yes,,,,,,College graduate,College graduate,More than High school graduate,Non white college degree,Favorable,Unfavorable,,2.0,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",,,Yes,All others,No,,,18-44,18-64,Women with children,Democrat,Non-black Democrat,Latino Democrat,Democrat,Non-White Democrats,Liberal,13.0,Barack Obama,,Other,White,National questionnaire,Yes,Hispanic/Latino,East,None,None,Cynthia Dill,Female,Latino women,Non married women,"Cities 10,000-50,000",Small Cities/Rural,Maine,Election day exit poll,,,,Version 5,Non-white,No,Town,Rural,Rural,Upscale,4401.0,0.755967140197754
45851.0,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,,,,Complete,Call 2,1.0,No,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Favorable,Unfavorable,,1.0,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,,No,All others,No,,,18-44,18-64,Men without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,89.0,Barack Obama,,White,White,National questionnaire,Yes,White,East,None,None,Cynthia Dill,Male,White men,Non married men,Suburbs,Suburbs,Maine,Election day exit poll,,,,Version 5,White none,Yes,Suburb,70s Suburbs,Urban Perimeter,Very upscale,4074.0,1.41194188594818
44781.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,,,Complete,Call 2,1.0,No,,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,,1.0,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,,No,All others,No,,,45+,18-64,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Liberal,89.0,Barack Obama,,White,White,National questionnaire,Yes,White,East,Something else,Other,Cynthia Dill,Female,White women,Non married women,Suburbs,Suburbs,Maine,Election day exit poll,,,,Version 5,White something else,No,Suburb,70s Suburbs,Urban Perimeter,Very upscale,4074.0,1.1367849111557
46697.0,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,,,,Complete,Call 2,2.0,No,,,,,,College graduate,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,,2.0,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,No,All others,No,,,18-44,18-64,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Liberal,13.0,Barack Obama,,White,White,National questionnaire,Yes,White,East,Catholic,Catholic,Angus King,Male,White men,Non married men,"Cities 10,000-50,000",Small Cities/Rural,Maine,Election day exit poll,,,,Version 5,White Catholics,No,Town,Rural,Rural,Upscale,4401.0,1.13629066944122
74779.0,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,,,,Complete,Call 3,2.0,No,,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,,2.0,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,No,All others,Yes,,,45+,18-64,Women without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,13.0,Barack Obama,,White,White,National questionnaire,Yes,White,East,Catholic,Catholic,Angus King,Female,White women,Married women,"Cities 10,000-50,000",Small Cities/Rural,Maine,Election day exit poll,,,,Version 5,White Catholics,No,Town,Rural,Rural,Upscale,4401.0,0.914852201938629
74115.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,Latino 30-44,Latino 30-44,,,,Complete,Call 3,2.0,No,,,,,,College graduate,College graduate,More than High school graduate,Non white college degree,Favorable,Unfavorable,,2.0,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",,,Yes,All others,Yes,,,18-44,18-64,Women without children,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent,All others,Moderate,13.0,Barack Obama,,Other,White,National questionnaire,Yes,Hispanic/Latino,East,Catholic,Catholic,Angus King,Female,Latino women,Married women,"Cities 10,000-50,000",Small Cities/Rural,Maine,Election day exit poll,,,,Version 5,Non-white,No,Town,Rural,Rural,Upscale,4401.0,0.914852201938629
45242.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,,,Complete,Call 2,1.0,No,,,,,,College graduate,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,,1.0,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,,All others,No,,,45+,65+,Women without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,89.0,Barack Obama,,White,White,National questionnaire,Yes,White,East,Catholic,Catholic,Angus King,Female,White women,Non married women,Suburbs,Suburbs,Maine,Election day exit poll,,,,Version 5,White Catholics,No,Suburb,70s Suburbs,Urban Perimeter,Very upscale,4074.0,1.38414263725281
33086.0,45-65,60+,45+,60+,50-64,60-64,Black 60+,Black 60+,Black 45-64,,,,Complete,Call 1,2.0,No,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,Favorable,Unfavorable,,2.0,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and non white",,,No,All others,No,,,45+,18-64,Men without children,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,13.0,Barack Obama,,Black,Black,National questionnaire,Yes,Black,East,Protestant/Other Non-Catholic Christian,Protestant,Angus King,Male,Black men,Non married men,"Cities 10,000-50,000",Small Cities/Rural,Maine,Election day exit poll,,,,Version 5,Non-white,No,Town,Rural,Rural,Upscale,4401.0,0.797504305839539
32990.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,,,Complete,Call 1,2.0,No,,,,,,College graduate,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,,2.0,,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,,No,All others,Yes,,,45+,18-64,Women without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,13.0,Barack Obama,,White,White,National questionnaire,Yes,White,East,Catholic,Catholic,Angus King,Female,White women,Married women,"Cities 10,000-50,000",Small Cities/Rural,Maine,Election day exit poll,,,,Version 5,White Catholics,No,Town,Rural,Rural,Upscale,4401.0,0.914852201938629
32736.0,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,,,,Complete,Call 1,2.0,Yes,,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,Favorable,Unfavorable,,2.0,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,,No,All others,No,,,18-44,18-64,Men with children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,13.0,Barack Obama,,White,White,National questionnaire,Yes,White,East,None,None,Angus King,Male,White men,Non married men,"Cities 10,000-50,000",Small Cities/Rural,Maine,Election day exit poll,,,,Version 5,White none,Yes,Town,Rural,Rural,Upscale,4401.0,1.13629066944122
32928.0,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,,,,Complete,Call 1,2.0,Yes,,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,Favorable,Unfavorable,,2.0,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,,No,All others,No,,,18-44,18-64,Women with children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,13.0,Barack Obama,,White,White,National questionnaire,No,White,East,None,None,Cynthia Dill,Female,White women,Non married women,"Cities 10,000-50,000",Small Cities/Rural,Maine,Election day exit poll,,,,Version 5,White none,Yes,Town,Rural,Rural,Upscale,4401.0,0.743684470653534
