ID,AGE,AGE3,AGE45,AGE60,AGE65,AGE8,AGEBLACK,AGEBYRACE,AGEBYRACE08,AMD1FL,BACKSIDE,BRNAGAIN,CALL,CDNUM,CELLPHONE,CELLULAR,CHILD12,CUBAN3,DESCRIBP12,ECONBETT,ECONBLAME12,ECONDIR,ECONISS12,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVOBAMA2,FAVROMN2,FINSIT,GEOCODE,GOVTDO10,HANDLEECON12,HANDLEMED12,HEALTHCARE12,HEALTHCARE12B,INC100K,INC30K,INC50K,INCOME12GEN,INCOME3,INCWHITE,INTL12,INTLOBAMA,INTLROMNEY,INTOUCH12,ISSUE12,LANDPHONE,MARCHILD,MARRIED,NEC,NEC2,OBAMANG,OBAMANG2,OBAMARICH,OVER45,OVER65,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PRSFL12,QLT12,QRACE3,QRACEAI,QTYPE,RACE,REGION,REL5,RELIGN10,ROMNRICH,SENFL12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,TAXINC12,TELEPOLL,TIME12,TIME12FEWD,TIME12MTH,VERSION,WHITEREL,WHNCLINC,WHTEVANG,WORK,WORKSEX,WPROTBRN,WPROTBRN3,WRKWOMEN,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
20797.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,No,Complete,Yes,Call 1,6.0,Yes,Only cell phone service,,No,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Favorable,Unfavorable,,1.0,,,Barack Obama,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",Only Barack Obama,Yes,No,,,No,,Yes,,,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",The middle class,45+,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,97.0,Barack Obama,,White,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,The rich,Bill Nelson,Female,White women,Married women,Suburbs,Suburbs,English,Florida,,Election day exit poll,,,,Version 3,White Protestants,Yes,White Born-again/Evangelical Christians,Yes,Working women,Yes,White Protestant evangelical,Working women,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,32081.0,0.900926053524017
20937.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,No,Complete,No,Call 1,6.0,Yes,Only cell phone service,,No,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Favorable,Unfavorable,,1.0,,,Barack Obama,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",Only Barack Obama,Yes,No,,,No,,No,,,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",The middle class,45+,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,97.0,Barack Obama,,White,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,The rich,Bill Nelson,Female,White women,Non married women,Suburbs,Suburbs,English,Florida,,Election day exit poll,,,,Version 3,White Protestants,Yes,All others,Yes,Working women,No,White Protestant non-evangelical,Working women,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,32081.0,0.900926053524017
38461.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,No,Complete,No,Call 2,6.0,Yes,Only cell phone service,,No,,,,,,College graduate,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,,1.0,,,Barack Obama,,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Only Barack Obama,Yes,No,,,No,,Yes,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",The middle class,18-44,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,97.0,Barack Obama,,White,White,State questionnaire,White,South,None,None,The rich,Bill Nelson,Male,White men,Married men,Suburbs,Suburbs,English,Florida,,Election day exit poll,,,,Version 3,White none,No,All others,Yes,Working men,No,All others,All others,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,32081.0,0.987117826938629
19876.0,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,White 18-29,White 18-29,Yes,Complete,No,Call 1,6.0,Yes,Only cell phone service,,No,,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,Unfavorable,Favorable,,1.0,,,Mitt Romney,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Only Mitt Romney,No,Yes,,,No,,Yes,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",The rich,18-44,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Conservative,97.0,Mitt Romney,,White,White,State questionnaire,White,South,Catholic,Catholic,The middle class,Connie Mack,Female,White women,Married women,Suburbs,Suburbs,English,Florida,,Election day exit poll,,,,Version 3,White Catholics,Yes,All others,Yes,Working women,No,All others,Working women,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,32081.0,0.959855377674103
20257.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Yes,Complete,No,Call 1,6.0,Yes,Only cell phone service,,No,,,,,,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,,1.0,,,Mitt Romney,,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Only Mitt Romney,No,Yes,,,No,,Yes,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",The poor,45+,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,97.0,Mitt Romney,,White,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Mormon,The middle class,Connie Mack,Female,White women,Married women,Suburbs,Suburbs,English,Florida,,Election day exit poll,,,,Version 3,White Protestants,No,All others,Yes,Working women,No,White Protestant non-evangelical,Working women,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,32081.0,0.974255800247192
57671.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,Latino 45-59,Latino 45-64,Yes,Complete,Yes,Call 3,6.0,Yes,Only cell phone service,,"Yes, other Hispanic",,,,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,Unfavorable,Favorable,,1.0,,,Mitt Romney,,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and non white",Only Mitt Romney,No,Yes,,,No,,Yes,,,Angry,"Dissatisfied, but not angry or angry",The poor,45+,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,All others,Conservative,97.0,Mitt Romney,,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,South,Protestant/Other Non-Catholic Christian,Protestant,The middle class,Connie Mack,Male,Latino men,Married men,Suburbs,Suburbs,English,Florida,,Election day exit poll,,,,Version 3,Non-white,No,All others,Yes,Working men,No,,All others,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,32081.0,1.06746304035187
20175.0,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,Yes,Complete,No,Call 1,6.0,Yes,Only cell phone service,,No,,,,,,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,,1.0,,,Mitt Romney,,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Only Mitt Romney,No,Yes,,,No,,Yes,,,Angry,"Dissatisfied, but not angry or angry",The poor,45+,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,97.0,Mitt Romney,,White,White,State questionnaire,White,South,None,None,The middle class,Connie Mack,Male,White men,Married men,Suburbs,Suburbs,English,Florida,,Election day exit poll,,,,Version 3,White none,No,All others,Yes,Working men,No,All others,All others,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,32081.0,1.06746304035187
3108.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,Complete,No,,20.0,Yes,Only cell phone service,,No,,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,Unfavorable,Favorable,,5.0,,,Omit,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",Only Mitt Romney,No,Yes,,,No,,No,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",The middle class,45+,65+,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Conservative,50099.0,,,White,White,State questionnaire,White,South,Jewish,Jewish,The middle class,Connie Mack,Female,White women,Non married women,Suburbs,Suburbs,English,Florida,,Telephone survey,,,,Version 3,White Jewish,Yes,All others,No,Non-working women,No,All others,All others,High Density Urban,80s Suburbs,High-Growth Suburban Perimeter,Upscale,33063.0,2.29922389984131
3040.0,30-44,30-59,18-44,30-44,30-39,30-39,Black 30-44,Black 30-44,Black 30-44,Yes,Complete,No,,24.0,Yes,Only cell phone service,,No,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,Favorable,Favorable,,5.0,,,Omit,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and non white",Only Barack Obama,Yes,No,,,No,,Yes,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",The middle class,18-44,18-64,,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Liberal,50119.0,,,Black,Black,State questionnaire,Black,South,Protestant/Other Non-Catholic Christian,Other christian,Omit,Bill Nelson,Female,Black women,Married women,Suburbs,Suburbs,English,Florida,,Telephone survey,,,,Version 3,Non-white,No,All others,No,Non-working women,No,,All others,Extremely High Density Urban,70s Suburbs,High-Growth Suburban Perimeter,Upscale,33179.0,3.49922895431519
3105.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,Complete,No,,8.0,Yes,Only cell phone service,,No,,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,Unfavorable,Favorable,,2.0,,,Mitt Romney,,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Only Mitt Romney,No,Yes,,,No,,Yes,,,Angry,"Dissatisfied, but not angry or angry",Omit,45+,65+,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,50036.0,Mitt Romney,,White,White,State questionnaire,White,South,Catholic,Catholic,The middle class,Connie Mack,Female,White women,Married women,Suburbs,Suburbs,English,Florida,,Telephone survey,,,,Version 3,White Catholics,No,All others,No,Non-working women,No,All others,All others,Suburb,80s Suburbs,Urban Perimeter,Upscale,32904.0,2.17686438560486
58908.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,Latino 30-44,Latino 30-44,Yes,Not complete,,Call 3,25.0,Yes,Only cell phone service,,"Yes, other Hispanic",,,,,,,,,,,,,5.0,,,,,,,,,,,,Only Mitt Romney,No,Yes,,,No,,No,,,,,,18-44,18-64,,,,,,,,23.0,Mitt Romney,,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,South,,,,Did not vote,Male,Latino men,Non married men,Suburbs,Suburbs,English,Florida,,Election day exit poll,,,,Version 3,,,,Yes,Working men,,,All others,High Density Urban,80s Suburbs,Urban Perimeter,Upscale,33172.0,0.786857485771179
20101.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,Latino 30-44,Latino 30-44,No,Complete,No,Call 1,25.0,Yes,Only cell phone service,,"Yes, other Hispanic",,,,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,Favorable,Unfavorable,,5.0,,,Barack Obama,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and non white",Only Barack Obama,Yes,No,,,No,,Yes,,,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",The middle class,18-44,18-64,,Democrat,Non-black Democrat,Latino Democrat,Democrat,Non-White Democrats,Moderate,23.0,Barack Obama,,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,South,Catholic,Catholic,The rich,Bill Nelson,Female,Latino women,Married women,Suburbs,Suburbs,English,Florida,,Election day exit poll,,,,Version 3,Non-white,No,All others,Yes,Working women,No,,Working women,High Density Urban,80s Suburbs,Urban Perimeter,Upscale,33172.0,0.709033489227295
58327.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,Latino 30-44,Latino 30-44,Yes,Complete,No,Call 3,25.0,Yes,Only cell phone service,,"Yes, other Hispanic",,,,,,High school graduate,No college degree,High school graduate or less,Non white no college degree,Favorable,Unfavorable,,5.0,,,Barack Obama,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and non white",Only Barack Obama,Yes,No,,,No,,No,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",The middle class,18-44,18-64,,Democrat,Non-black Democrat,Latino Democrat,Democrat,Non-White Democrats,Liberal,23.0,Barack Obama,,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,South,Something else,Other,The rich,Bill Nelson,Male,Latino men,Non married men,Suburbs,Suburbs,English,Florida,,Election day exit poll,,,,Version 3,Non-white,No,All others,Yes,Working men,No,,All others,High Density Urban,80s Suburbs,Urban Perimeter,Upscale,33172.0,0.511414527893066
38972.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,Latino 30-44,Latino 30-44,Yes,Complete,No,Call 2,25.0,Yes,Only cell phone service,,"Yes, other Hispanic",,,,,,High school graduate,No college degree,High school graduate or less,Non white no college degree,Favorable,Unfavorable,,5.0,,,Barack Obama,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and non white",Only Barack Obama,Yes,No,,,No,,Yes,,,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",The poor,18-44,18-64,,Democrat,Non-black Democrat,Latino Democrat,Democrat,Non-White Democrats,Moderate,23.0,Barack Obama,,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,South,Protestant/Other Non-Catholic Christian,Other christian,The rich,Bill Nelson,Male,Latino men,Married men,Suburbs,Suburbs,English,Florida,,Election day exit poll,,,,Version 3,Non-white,No,All others,Yes,Working men,No,,All others,High Density Urban,80s Suburbs,Urban Perimeter,Upscale,33172.0,0.511414527893066
19733.0,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,,Complete,No,Call 1,25.0,Yes,Only cell phone service,,No,,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,Favorable,Favorable,,5.0,,,Mitt Romney,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Both of them,Yes,Yes,,,No,,No,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",The poor,18-44,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,23.0,Mitt Romney,,White,White,State questionnaire,White,South,None,None,The middle class,,Female,White women,Non married women,Suburbs,Suburbs,English,Florida,,Election day exit poll,,,,Version 3,White none,No,All others,No,Non-working women,No,All others,All others,High Density Urban,80s Suburbs,Urban Perimeter,Upscale,33172.0,0.696735560894012
20038.0,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,Latino 45-59,Latino 45-64,No,Complete,No,Call 1,25.0,Yes,Only cell phone service,,"Yes, Cuban",,,,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,Unfavorable,Favorable,,5.0,,,Mitt Romney,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and non white",Only Mitt Romney,No,Yes,,,No,,No,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",The poor,45+,18-64,,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent,All others,Moderate,23.0,Mitt Romney,,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,South,Catholic,Catholic,Omit,Connie Mack,Male,Latino men,Non married men,Suburbs,Suburbs,English,Florida,,Election day exit poll,,,,Version 3,Non-white,No,All others,Yes,Working men,No,,All others,High Density Urban,80s Suburbs,Urban Perimeter,Upscale,33172.0,1.06629502773285
61525.0,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,Latino 18-29,Latino 18-29,,Complete,No,Call 3,26.0,Yes,Only cell phone service,,"Yes, Cuban",,,,,,College graduate,College graduate,More than High school graduate,Non white college degree,Favorable,Unfavorable,,5.0,,,Barack Obama,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and non white",Only Barack Obama,Yes,No,,,No,,No,,,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",The middle class,18-44,18-64,,Democrat,Non-black Democrat,Latino Democrat,Democrat,Non-White Democrats,Liberal,21.0,Barack Obama,,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,South,Jewish,Jewish,The rich,Bill Nelson,Female,Latino women,Non married women,Suburbs,Suburbs,English,Florida,,Election day exit poll,,,,Version 3,Non-white,No,All others,Yes,Working women,No,,Working women,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Upscale,33165.0,0.486275672912598
59936.0,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,Latino 18-29,Latino 18-29,Yes,Complete,No,Call 3,26.0,Yes,Only cell phone service,,"Yes, other Hispanic",,,,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,Favorable,Unfavorable,,5.0,,,Barack Obama,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and non white",Only Barack Obama,Yes,No,,,No,,No,,,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",The middle class,18-44,18-64,,Democrat,Non-black Democrat,Latino Democrat,Democrat,Non-White Democrats,Moderate,21.0,Barack Obama,,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,South,Protestant/Other Non-Catholic Christian,Other christian,The rich,Bill Nelson,Male,Latino men,Non married men,Suburbs,Suburbs,English,Florida,,Election day exit poll,,,,Version 3,Non-white,No,All others,No,Non-working men,No,,All others,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Upscale,33165.0,0.397338718175888
39437.0,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,Latino 18-29,Latino 18-29,No,Complete,No,Call 2,26.0,Yes,Only cell phone service,,"Yes, other Hispanic",,,,,,College graduate,College graduate,More than High school graduate,Non white college degree,Favorable,Unfavorable,,5.0,,,Barack Obama,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",Only Barack Obama,Yes,No,,,No,,No,,,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",The middle class,18-44,18-64,,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent,All others,Liberal,21.0,Barack Obama,,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,South,None,None,The rich,Bill Nelson,Male,Latino men,Non married men,Suburbs,Suburbs,English,Florida,,Election day exit poll,,,,Version 3,Non-white,No,All others,Yes,Working men,No,,All others,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Upscale,33165.0,0.603579461574554
