ID,ABORT2,ABORTION,AGE,AGE3,AGE45,AGE60,AGE65,AGE8,AGEBLACK,AGEBYRACE,AGEBYRACE08,ATTEND,ATTEND2,ATTREL,BACKSIDE,BREAK12,BREAK12A,BREAK12B,BRNAGAIN,CALL,CDNUM,CELLPHONE,CELLULAR,CHILD12,DESCRIBP12,ECONBETT,ECONBLAME12,ECONDIR,ECONFAIR,ECONISS12,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVOBAMA2,FAVROMN2,FINSIT,GAY,GEOCODE,GOVTDO10,HANDLEDEF12,HANDLEECON12,HANDLEMED12,HEALTHCARE12,HEALTHCARE12B,HOUNJ12,IMMDEPORT,INC100K,INC30K,INC50K,INCOME12GEN,INCOME3,INCWHITE,INTL12,INTLOBAMA,INTLROMNEY,INTOUCH12,ISSUE12,LANDPHONE,LATINO,MARCHILD,MARRIED,NEC,NEC2,OBAMA2,OBAMA4,OBAMANG,OBAMANG2,OBAMARICH,OVER45,OVER65,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PRSNJ12,QLT12,QRACE3,QRACEAI,QTYPE,RACE,REGION,REL5,RELIGN10,ROMNRICH,SAMESEXM12,SENNJ12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TAXDEF,TAXINC12,TEAPARTY12,TELEPOLL,TIME12,TIME12FEWD,TIME12MTH,TRACK,UNIONHH12,VERSION,WHITEREL,WHNCLINC,WHTEVANG,WORK,WORKPARENT,WORKSEX,WPROTBRN,WPROTBRN3,WRKWOMEN,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
66591.0,Omit,Omit,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,All others,All others,A few times a month,Occasionally,Catholic/Do not attend weekly,Complete,,,,Yes,Call 3,3.0,,,Yes,Omit,,,,,,College graduate,College graduate,More than High school graduate,Non white college degree,,,,,5.0,,,,,,,The Democratic candidate,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and non white",,,,,,,,Married with children,Yes,,,,,,,,18-44,18-64,,,,,,,,21.0,Barack Obama,,Other,American Indian,National questionnaire,Other,East,Catholic,Catholic,,Omit,,,,,Suburbs,Suburbs,New Jersey,,,Omit,Election day exit poll,,,,,,Version 3,Non-white,No,All others,,,,No,,,High Density Urban,60s Suburbs,Urban Perimeter,Upscale,8046.0,0.469073325395584
68475.0,Legal,Legal in most cases,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,Once a week,Weekly,All others,Complete,,,,No,Call 3,6.0,,,Yes,I strongly favor my candidate,,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,,4.0,,,,,,,The Democratic candidate,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,,,,,No,Married with children,Yes,,,,,,,,18-44,18-64,Men with children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,71.0,Barack Obama,,White,White,National questionnaire,White,East,Something else,Muslim,,Yes,,Male,White men,Married men,Suburbs,Suburbs,New Jersey,,,Neutral,Election day exit poll,,,,,,Version 3,White something else,No,All others,,,,No,All others,,High Density Urban,60s Suburbs,Urban Perimeter,Downscale,7001.0,0.687592208385468
15900.0,,,45-65,30-59,45+,45-59,50-64,50-59,Black 45-59,Black 45-59,Black 45-64,,,,Complete,The most important factor,Important,Factor,,Call 1,3.0,,,No,,,,,,,No high school diploma,No college degree,High school graduate or less,Non white no college degree,,,Better today,,5.0,Government should do more to solve problems,,,,,,The Democratic candidate,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and non white",,,,,Health care,,No,All others,Yes,,,,,,,,45+,18-64,Women without children,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Liberal,21.0,Barack Obama,Has a vision for the future,Black,Black,National questionnaire,Black,East,,,,,,Female,Black women,Married women,Suburbs,Suburbs,New Jersey,,,,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,,,Version 1,,No,,,,,,,,High Density Urban,60s Suburbs,Urban Perimeter,Upscale,8046.0,0.463252305984497
37455.0,,,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,All others,All others,,,,Complete,,,,,Call 2,6.0,Yes,Both regular land-line and cell phone service,Yes,,,,,,,High school graduate,No college degree,High school graduate or less,Non white no college degree,Favorable,Omit,,No,4.0,,,,,,,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",,,,,,Yes,,All others,No,,,,,,,The middle class,18-44,18-64,Men with children,Republican,Non-black non-Democrat,All Republicans,Republican,All others,Moderate,71.0,Barack Obama,,Other,Asian,National questionnaire,Asian,East,None,None,Omit,,Did not vote,Male,All other races,Non married men,Suburbs,Suburbs,New Jersey,,,,Election day exit poll,,,,Generally going in the right direction,No,Version 5,Non-white,No,,No,All men,Non-working men,,,All others,High Density Urban,60s Suburbs,Urban Perimeter,Downscale,7001.0,0.755088448524475
64766.0,,,18-29,18-29,18-44,18-29,25-29,25-29,Black 18-29,Black 18-29,Black 18-29,,,,Complete,A minor factor,Not important,Factor,,Call 3,10.0,,,Yes,,,,,,,College graduate,College graduate,More than High school graduate,Non white college degree,,,Better today,,1.0,Government is doing too many things better left to businesses and individuals,,,,,,Did not vote,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and non white",,,,,The economy,,No,All others,No,,,,,,,,18-44,18-64,Women with children,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,44.0,Barack Obama,Is a strong leader,Black,Black,National questionnaire,Black,East,,,,,Did not vote,Female,Black women,Non married women,Suburbs,Suburbs,New Jersey,,,,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,,,Version 1,,No,,,,,,,,Extremely High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,7050.0,0.692698240280151
66420.0,,,18-29,18-29,18-44,18-29,18-24,18-24,Black 18-29,Black 18-29,Black 18-29,,,,Complete,,,,,Call 3,3.0,,,,,,,,Favors the wealthy,,High school graduate,No college degree,High school graduate or less,Non white no college degree,,,,No,5.0,,Barack Obama,Barack Obama,Barack Obama,Expand it,Expand it or leave it as is,Did not vote,,100k or more,"$30,000 or more",50k or more,"$250,000 or more",100 thousand or more,"Over $50,000 and non white",Only Barack Obama,Yes,No,Barack Obama,,,No,,,,,Approve,Strongly approve,,,,18-44,18-64,,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Conservative,21.0,Barack Obama,,Black,Black,National questionnaire,Black,East,,,,,Did not vote,Female,Black women,,Suburbs,Suburbs,New Jersey,,Not increase for anyone,,Election day exit poll,,,,,,Version 4,,No,,,,,,,,High Density Urban,60s Suburbs,Urban Perimeter,Upscale,8046.0,0.50872665643692
66998.0,,,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,,,,Complete,,,,,Call 3,6.0,,,,,Getting better,George W. Bush,Getting better,,Unemployment,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,4.0,,,,,,,The Democratic candidate,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,,,,Federal budget deficit,,No,,No,Not so good,Not so good or poor,,,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",,18-44,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,71.0,Barack Obama,Cares about people like me,White,White,National questionnaire,White,East,,,,,Did not vote,Male,White men,Non married men,Suburbs,Suburbs,New Jersey,Yes,,,Election day exit poll,,,,,,Version 2,,No,,,,,,,,High Density Urban,60s Suburbs,Urban Perimeter,Downscale,7001.0,0.755088448524475
67056.0,,,30-44,30-59,18-44,30-44,40-49,40-44,Black 30-44,Black 30-44,Black 30-44,,,,Complete,,,,,Call 3,10.0,Yes,Only cell phone service,No,,,,,,,High school graduate,No college degree,High school graduate or less,Non white no college degree,Favorable,Unfavorable,,No,1.0,,,,,,,The Democratic candidate,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and non white",,,,,,No,No,All others,No,,,,,,,The poor,18-44,18-64,Women without children,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,44.0,Barack Obama,,Black,Black,National questionnaire,Black,East,Protestant/Other Non-Catholic Christian,Other christian,The rich,,Did not vote,Female,Black women,Non married women,Suburbs,Suburbs,New Jersey,,,,Election day exit poll,,,,Generally going in the right direction,Yes,Version 5,Non-white,No,,Yes,"Women, no kids",Working women,,,Working women,Extremely High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,7050.0,0.630778968334198
67057.0,,,30-44,30-59,18-44,30-44,40-49,40-44,Black 30-44,Black 30-44,Black 30-44,,,,Complete,,,,,Call 3,10.0,Yes,Only cell phone service,No,,,,,,,High school graduate,No college degree,High school graduate or less,Non white no college degree,Favorable,Unfavorable,,No,1.0,,,,,,,The Democratic candidate,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and non white",,,,,,No,No,All others,No,,,,,,,The poor,18-44,18-64,Women without children,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,44.0,Barack Obama,,Black,Black,National questionnaire,Black,East,Protestant/Other Non-Catholic Christian,Other christian,The rich,,Did not vote,Female,Black women,Non married women,Suburbs,Suburbs,New Jersey,,,,Election day exit poll,,,,Generally going in the right direction,Yes,Version 5,Non-white,No,,Yes,"Women, no kids",Working women,,,Working women,Extremely High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,7050.0,0.630778968334198
66942.0,,,18-29,18-29,18-44,18-29,18-24,18-24,,,,,,,Complete,The most important factor,Important,Factor,,Call 3,3.0,,,Yes,,,,,,,High school graduate,No college degree,High school graduate or less,,,,Better today,,5.0,Government should do more to solve problems,,,,,,The Democratic candidate,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,,,,,,Health care,,No,All others,No,,,,,,,,18-44,18-64,Women with children,Independent/Something else,,,Something else,,Conservative,21.0,Barack Obama,Shares my values,,,National questionnaire,,East,,,,,Did not vote,Female,,Non married women,Suburbs,Suburbs,New Jersey,,,,Election day exit poll,Just today,Just today or in the last few days,Just today or in the last few days or in October,,,Version 1,,,,,,,,,,High Density Urban,60s Suburbs,Urban Perimeter,Upscale,8046.0,0.361438363790512
36734.0,,,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,,,,Complete,,,,,Call 2,9.0,,,,,,,,Is fair to most Americans,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,No,2.0,,Barack Obama,Barack Obama,Barack Obama,Expand it,Expand it or leave it as is,The Democratic candidate,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Only Barack Obama,Yes,No,Barack Obama,,,No,,,,,Approve,Somewhat approve,,,,18-44,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,11.0,Barack Obama,,White,White,National questionnaire,White,East,,,,,Did not vote,Female,White women,,Suburbs,Suburbs,New Jersey,,Not increase for anyone,,Election day exit poll,,,,,,Version 4,,Yes,,,,,,,,High Density Urban,60s Suburbs,Urban Perimeter,Downscale,7031.0,1.2516907453537
69504.0,,,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,Latino 18-29,Latino 18-29,,,,Complete,,,,,Call 3,6.0,Yes,Only cell phone service,Yes,,,,,,,No high school diploma,No college degree,High school graduate or less,Non white no college degree,Favorable,Unfavorable,,No,4.0,,,,,,,The Republican candidate,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",,,,,,No,Yes,All others,No,,,,,,,The poor,18-44,18-64,Women with children,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent,All others,Liberal,71.0,Barack Obama,,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,East,Catholic,Catholic,The rich,,Did not vote,Female,Latino women,Non married women,Suburbs,Suburbs,New Jersey,,,,Election day exit poll,,,,Seriously off on the wrong track,No,Version 5,Non-white,No,,No,Mothers with no full time job,Non-working women,,,All others,High Density Urban,60s Suburbs,Urban Perimeter,Downscale,7001.0,0.712812662124634
34584.0,,,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,,,Complete,,,,,Call 2,5.0,Yes,Both regular land-line and cell phone service,No,,,,,,,College graduate,College graduate,More than High school graduate,White college degree,Favorable,Omit,,No,3.0,,,,,,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,,,,Yes,No,All others,No,,,,,,,The middle class,45+,18-64,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,129.0,Barack Obama,,White,White,National questionnaire,White,East,Catholic,Catholic,The rich,,Bob Menendez,Female,White women,Non married women,Suburbs,Suburbs,New Jersey,,,,Election day exit poll,,,,Generally going in the right direction,Yes,Version 5,White Catholics,No,,No,"Women, no kids",Non-working women,,,All others,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,7840.0,0.618623554706573
15257.0,,,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,,,,Not complete,,,,,Call 1,6.0,,Omit,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,Yes,No,,Yes,,,,,,,,45+,18-64,,,,,,,,71.0,Barack Obama,,White,White,National questionnaire,White,East,,,,,Bob Menendez,Male,White men,Married men,Suburbs,Suburbs,New Jersey,,,,Election day exit poll,,,,,,Version 5,,,,Yes,,Working men,,,All others,High Density Urban,60s Suburbs,Urban Perimeter,Downscale,7001.0,1.47485029697418
14728.0,,,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,,,,Complete,,,,,Call 1,4.0,,,,,Getting better,George W. Bush,Getting better,,Unemployment,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,4.0,,,,,,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,,,The economy,,No,,Yes,Not so good,Not so good or poor,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",,45+,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Liberal,82.0,Barack Obama,Cares about people like me,White,White,National questionnaire,White,East,,,,,Bob Menendez,Male,White men,Married men,Suburbs,Suburbs,New Jersey,No,,,Election day exit poll,,,,,,Version 2,,No,,,,,,,,Suburb,60s Suburbs,High-Growth Suburban Perimeter,Very upscale,7702.0,1.18039131164551
14680.0,,,45-65,60+,45+,60+,50-64,60-64,Black 60+,Black 60+,Black 45-64,,,,Complete,,,,,Call 1,10.0,Yes,Both regular land-line and cell phone service,Yes,,,,,,,College graduate,College graduate,More than High school graduate,Non white college degree,Favorable,Unfavorable,,No,1.0,,,,,,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and non white",,,,,,Yes,No,Married with children,Yes,,,,,,,The middle class,45+,18-64,Women with children,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,44.0,Barack Obama,,Black,Black,National questionnaire,Black,East,Catholic,Catholic,The poor,,Bob Menendez,Female,Black women,Married women,Suburbs,Suburbs,New Jersey,,,,Election day exit poll,,,,Generally going in the right direction,Yes,Version 5,Non-white,No,,Yes,Working mom,Working women,,,Working women,Extremely High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,7050.0,0.82651960849762
62840.0,,,45-65,60+,45+,60+,50-64,60-64,,,,,,,Complete,,,,,Call 3,5.0,,,,,,,,Favors the wealthy,,Postgraduate study,College graduate,More than High school graduate,,,,,No,3.0,,Omit,Omit,Barack Obama,Leave it as is,Expand it or leave it as is,,,,,,,,,Only Barack Obama,Yes,No,Omit,,,No,,,,,Approve,Strongly approve,,,,45+,18-64,,Independent/Something else,,,Independent,,Moderate,129.0,Barack Obama,,,,National questionnaire,,East,,,,,Bob Menendez,Female,,,Suburbs,Suburbs,New Jersey,,Omit,,Election day exit poll,,,,,,Version 4,,,,,,,,,,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,7840.0,0.516648709774017
15471.0,,,65+,60+,45+,60+,65+,65 or over,Non Black 60+,Latino 60+,Latino 65+,,,,Complete,,,,,Call 1,9.0,,,,,,,,Is fair to most Americans,,No high school diploma,No college degree,High school graduate or less,Non white no college degree,,,,No,2.0,,Barack Obama,Barack Obama,Barack Obama,Expand it,Expand it or leave it as is,,,100k or more,"$30,000 or more",50k or more,"$250,000 or more",100 thousand or more,"Over $50,000 and non white",Only Mitt Romney,No,Yes,Barack Obama,,,Yes,,,,,Approve,Somewhat approve,,,,45+,65+,,Democrat,Non-black Democrat,Latino Democrat,Democrat,Non-White Democrats,,11.0,Barack Obama,,Other,White,National questionnaire,Hispanic/Latino,East,,,,,Bob Menendez,Male,Latino men,,Suburbs,Suburbs,New Jersey,,Not increase for anyone,,Election day exit poll,,,,,,Version 4,,No,,,,,,,,High Density Urban,60s Suburbs,Urban Perimeter,Downscale,7031.0,2.00320982933044
38652.0,,,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,,,Complete,A minor factor,Not important,Factor,,Call 2,5.0,,,No,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,About the same,,3.0,Government should do more to solve problems,,,,,,,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,,,,The economy,,No,All others,Yes,,,,,,,,45+,18-64,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Conservative,115.0,Barack Obama,Cares about people like me,White,White,National questionnaire,White,East,,,,,Bob Menendez,Female,White women,Married women,Suburbs,Suburbs,New Jersey,,,,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,,,Version 1,,No,,,,,,,,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,7422.0,0.698843836784363
14695.0,,,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,,,,Complete,Omit,Omit,Omit,,Call 1,4.0,,,Yes,,,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,Better today,,4.0,Government should do more to solve problems,,,,,,,,100k or more,"$30,000 or more",50k or more,"$200,000 - $249,999",100 thousand or more,"Over $50,000 and white",,,,,The economy,,No,,,,,,,,,,45+,18-64,Men with children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,82.0,Barack Obama,Cares about people like me,White,White,National questionnaire,White,East,,,,,Bob Menendez,Male,White men,,Suburbs,Suburbs,New Jersey,,,,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,,,Version 1,,No,,,,,,,,Suburb,60s Suburbs,High-Growth Suburban Perimeter,Very upscale,7702.0,1.02069234848022
36833.0,,,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,White 18-29,White 18-29,,,,Complete,,,,,Call 2,5.0,Yes,Both regular land-line and cell phone service,No,,,,,,,College graduate,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,,No,3.0,,,,,,,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,,,,,Yes,No,All others,No,,,,,,,The middle class,18-44,18-64,Women without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,115.0,Barack Obama,,White,White,National questionnaire,White,East,None,None,The rich,,Bob Menendez,Female,White women,Non married women,Suburbs,Suburbs,New Jersey,,,,Election day exit poll,,,,Generally going in the right direction,No,Version 5,White none,No,,Yes,"Women, no kids",Working women,,,Working women,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,7422.0,0.767444610595703
