ID,AGE,AGE3,AGE45,AGE60,AGE65,AGE8,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,CALL,CDNUM,CHILD12,DESCRIBP12,ECONBETT,ECONDIR,ECONISS12,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVOBAMA2,FAVROMN2,FINSIT,GEOCODE,GOVTDO10,GUNOWNER12,HANDLEECON12,HANDLEMED12,HEALTHCARE12,HEALTHCARE12B,INC100K,INC30K,INC50K,INCOME12GEN,INCOME3,INCWHITE,INTOUCH12,ISSUE12,LATINO,MARCHILD,MARRIED,NEC,NEC2,OBAMANG,OBAMANG2,OVER45,OVER65,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PRSPA12,QLT12,QRACE3,QRACEAI,QTYPE,RACE,REGION,REL5,RELIGN10,SENPA12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME12,TIME12FEWD,TIME12MTH,UNIONHH12,VERSION,WHITEREL,WHNCLINC,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
65471.0,18-29,18-29,18-44,18-29,18-24,18-24,Black 18-29,Black 18-29,Black 18-29,Complete,Call 3,2.0,Yes,I strongly favor my candidate,,,,Postgraduate study,College graduate,More than High school graduate,Non white college degree,,,,1.0,,,,,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",,,No,All others,No,,,,,18-44,18-64,Men with children,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Liberal,91.0,Barack Obama,,Black,Black,National questionnaire,Black,East,Protestant/Other Non-Catholic Christian,Other christian,Did not vote,Male,Black men,Non married men,"Cities over 500,000","Cities over 50,000",Pennsylvania,Election day exit poll,,,,,Version 3,Non-white,No,High Density Urban,Urban,Urban Core,Very downscale,19121.0,0.653907597064972
24292.0,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,Not complete,Call 1,7.0,,I strongly favor my candidate,,,,,,,,,,,2.0,,,,,,,,,,,,,,,No,,,,,,,45+,18-64,,,,,,,,52.0,Barack Obama,,White,White,National questionnaire,White,East,,,Bob Casey,Male,White men,,Suburbs,Suburbs,Pennsylvania,Election day exit poll,,,,,Version 3,,,High Density Urban,60s Suburbs,Urban Perimeter,Upscale,19078.0,0.776069045066834
41832.0,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,All others,All others,Complete,Call 2,5.0,Yes,I strongly favor my candidate,,,,Postgraduate study,College graduate,More than High school graduate,Non white college degree,,,,4.0,,,,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and non white",,,No,Married with children,Yes,,,,,18-44,18-64,Men with children,Democrat,Non-black Democrat,All Other,Democrat,Non-White Democrats,Moderate,34.0,Barack Obama,,Other,Other,National questionnaire,Other,East,Protestant/Other Non-Catholic Christian,Other christian,Bob Casey,Male,All other races,Married men,"Cities 10,000-50,000",Small Cities/Rural,Pennsylvania,Election day exit poll,,,,,Version 3,Non-white,No,Town,Rural,Rural,Upscale,16801.0,0.882036983966827
24978.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,Latino 30-44,Latino 30-44,Complete,Call 1,2.0,No,I strongly favor my candidate,,,,No high school diploma,No college degree,High school graduate or less,Non white no college degree,,,,1.0,,,,,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",,,Yes,All others,Yes,,,,,18-44,18-64,Women without children,Democrat,Non-black Democrat,Latino Democrat,Democrat,Non-White Democrats,Liberal,91.0,Barack Obama,,Other,Black,National questionnaire,Hispanic/Latino,East,Something else,Muslim,Bob Casey,Female,Latino women,Married women,"Cities over 500,000","Cities over 50,000",Pennsylvania,Election day exit poll,,,,,Version 3,Non-white,No,High Density Urban,Urban,Urban Core,Very downscale,19121.0,0.638906300067902
41740.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,Complete,Call 2,14.0,No,I strongly favor my candidate,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,5.0,,,,,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,,No,All others,No,,,,,18-44,18-64,Men without children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,10.0,Barack Obama,,White,White,National questionnaire,White,East,Catholic,Catholic,Bob Casey,Male,White men,Non married men,"Cities 50,000-500,000","Cities over 50,000",Pennsylvania,Election day exit poll,,,,,Version 3,White Catholics,No,High Density Urban,Urban,Urban Core,Very downscale,15210.0,1.23228895664215
41700.0,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,White 18-29,White 18-29,Complete,Call 2,5.0,No,I strongly favor my candidate,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,4.0,,,,,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,,No,All others,Yes,,,,,18-44,18-64,Women without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,34.0,Barack Obama,,White,White,National questionnaire,White,East,Protestant/Other Non-Catholic Christian,Other christian,Bob Casey,Female,White women,Married women,"Cities 10,000-50,000",Small Cities/Rural,Pennsylvania,Election day exit poll,,,,,Version 3,White Protestants,No,Town,Rural,Rural,Upscale,16801.0,0.926383078098297
24857.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,Complete,Call 1,6.0,Yes,I strongly favor my candidate,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,2.0,,,,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,No,Married with children,Yes,,,,,18-44,18-64,Women with children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,41.0,Barack Obama,,White,White,National questionnaire,White,East,Catholic,Catholic,Bob Casey,Female,White women,Married women,Suburbs,Suburbs,Pennsylvania,Election day exit poll,,,,,Version 3,White Catholics,No,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,19380.0,0.721583425998688
66951.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Not complete,Call 3,14.0,,I strongly favor my candidate,,,,,,,,,,,5.0,,,,,,,,,,,,,,,No,,,,,,,45+,65+,,,,,,,,8.0,Barack Obama,,White,White,National questionnaire,White,East,,,Bob Casey,Female,White women,,Suburbs,Suburbs,Pennsylvania,Election day exit poll,,,,,Version 3,,,High Density Urban,60s Suburbs,Urban Perimeter,Very upscale,15139.0,0.626911401748657
41680.0,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,Complete,Call 2,17.0,No,I strongly favor my candidate,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,3.0,,,,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,No,All others,No,,,,,18-44,18-64,Men without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,100.0,Barack Obama,,White,White,National questionnaire,White,East,Catholic,Catholic,Bob Casey,Male,White men,Non married men,"Cities 10,000-50,000",Small Cities/Rural,Pennsylvania,Election day exit poll,,,,,Version 3,White Catholics,No,Suburb,Rural,Rural,Downscale,17901.0,1.61572349071503
24816.0,30-44,30-59,18-44,30-44,30-39,30-39,Black 30-44,Black 30-44,Black 30-44,Complete,Call 1,2.0,Yes,I strongly favor my candidate,,,,College graduate,College graduate,More than High school graduate,Non white college degree,,,,1.0,,,,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and non white",,,No,All others,No,,,,,18-44,18-64,Women with children,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Liberal,91.0,Barack Obama,,Black,Black,National questionnaire,Black,East,Protestant/Other Non-Catholic Christian,Protestant,Bob Casey,Female,Black women,Non married women,"Cities over 500,000","Cities over 50,000",Pennsylvania,Election day exit poll,,,,,Version 3,Non-white,No,High Density Urban,Urban,Urban Core,Very downscale,19121.0,0.638906300067902
66899.0,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,Complete,Call 3,15.0,No,I strongly favor my candidate,,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,3.0,,,,,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,,No,All others,No,,,,,18-44,18-64,Men without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,68.0,Barack Obama,,White,White,National questionnaire,White,East,None,None,Bob Casey,Male,White men,Non married men,"Cities 50,000-500,000","Cities over 50,000",Pennsylvania,Election day exit poll,,,,,Version 3,White none,Yes,Extremely High Density Urban,Urban,Urban Core,Very downscale,18102.0,0.625913381576538
41641.0,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,Complete,Call 2,11.0,No,I strongly favor my candidate,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,3.0,,,,,,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,,No,All others,Yes,,,,,45+,18-64,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Liberal,71.0,Barack Obama,,White,White,National questionnaire,White,East,None,None,Bob Casey,Male,White men,Married men,Suburbs,Suburbs,Pennsylvania,Election day exit poll,,,,,Version 3,White none,No,Town,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,18707.0,1.12267160415649
41619.0,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,White 18-29,White 18-29,Complete,Call 2,14.0,No,I strongly favor my candidate,,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,5.0,,,,,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,,No,All others,No,,,,,18-44,18-64,Men without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Conservative,10.0,Barack Obama,,White,White,National questionnaire,White,East,Catholic,Catholic,Bob Casey,Male,White men,Non married men,"Cities 50,000-500,000","Cities over 50,000",Pennsylvania,Election day exit poll,,,,,Version 3,White Catholics,Yes,High Density Urban,Urban,Urban Core,Very downscale,15210.0,1.45249164104462
66797.0,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,Complete,Call 3,14.0,Yes,I strongly favor my candidate,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,5.0,,,,,,,100k or more,"$30,000 or more",50k or more,"$200,000 - $249,999",100 thousand or more,"Over $50,000 and white",,,No,,,,,,,45+,18-64,Men with children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,8.0,Barack Obama,,White,White,National questionnaire,White,East,Catholic,Catholic,Bob Casey,Male,White men,,Suburbs,Suburbs,Pennsylvania,Election day exit poll,,,,,Version 3,White Catholics,No,High Density Urban,60s Suburbs,Urban Perimeter,Very upscale,15139.0,0.703563630580902
24677.0,18-29,18-29,18-44,18-29,18-24,18-24,Black 18-29,Black 18-29,Black 18-29,Complete,Call 1,2.0,No,I strongly favor my candidate,,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,,1.0,,,,,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",,,No,All others,No,,,,,18-44,18-64,Women without children,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Liberal,91.0,Barack Obama,,Black,Black,National questionnaire,Black,East,Something else,Muslim,Bob Casey,Female,Black women,Non married women,"Cities over 500,000","Cities over 50,000",Pennsylvania,Election day exit poll,,,,,Version 3,Non-white,No,High Density Urban,Urban,Urban Core,Very downscale,19121.0,0.753075063228607
24657.0,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,Latino 45-59,Latino 45-64,Complete,Call 1,15.0,No,I strongly favor my candidate,,,,High school graduate,No college degree,High school graduate or less,Non white no college degree,,,,3.0,,,,,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",,,Yes,All others,No,,,,,45+,18-64,Women without children,Democrat,Non-black Democrat,Latino Democrat,Democrat,Non-White Democrats,Moderate,68.0,Barack Obama,,Other,White,National questionnaire,Hispanic/Latino,East,Protestant/Other Non-Catholic Christian,Other christian,Bob Casey,Female,Latino women,Non married women,"Cities 50,000-500,000","Cities over 50,000",Pennsylvania,Election day exit poll,,,,,Version 3,Non-white,No,Extremely High Density Urban,Urban,Urban Core,Very downscale,18102.0,0.557721018791199
41494.0,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,Complete,Call 2,11.0,No,I strongly favor my candidate,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,3.0,,,,,,,100k or more,"$30,000 or more",50k or more,"$250,000 or more",100 thousand or more,"Over $50,000 and white",,,No,All others,Yes,,,,,45+,18-64,Women without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,71.0,Barack Obama,,White,White,National questionnaire,White,East,Something else,Other,Bob Casey,Female,White women,Married women,Suburbs,Suburbs,Pennsylvania,Election day exit poll,,,,,Version 3,White something else,No,Town,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,18707.0,1.00035810470581
24294.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,Complete,Call 1,6.0,Yes,I strongly favor my candidate,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,2.0,,,,,,,100k or more,"$30,000 or more",50k or more,"$200,000 - $249,999",100 thousand or more,"Over $50,000 and white",,,No,Married with children,Yes,,,,,18-44,18-64,Men with children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,41.0,Barack Obama,,White,White,National questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,Bob Casey,Male,White men,Married men,Suburbs,Suburbs,Pennsylvania,Election day exit poll,,,,,Version 3,White Protestants,No,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,19380.0,0.809811174869537
24291.0,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,Not complete,Call 1,7.0,,I strongly favor my candidate,,,,,,,,,,,2.0,,,,,,,,,,,,,,,No,,,,,,,45+,18-64,,,,,,,,52.0,Barack Obama,,White,White,National questionnaire,White,East,,,Bob Casey,Male,White men,,Suburbs,Suburbs,Pennsylvania,Election day exit poll,,,,,Version 3,,,High Density Urban,60s Suburbs,Urban Perimeter,Upscale,19078.0,0.776069045066834
66353.0,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,White 18-29,White 18-29,Not complete,Call 3,7.0,,I strongly favor my candidate,,,,,,,,,,,2.0,,,,,,,,,,,,,,,No,,,,,,,18-44,18-64,,,,,,,,52.0,Barack Obama,,White,White,National questionnaire,White,East,,,Bob Casey,Male,White men,,Suburbs,Suburbs,Pennsylvania,Election day exit poll,,,,,Version 3,,,High Density Urban,60s Suburbs,Urban Perimeter,Upscale,19078.0,0.914747953414917
24247.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Not complete,Call 1,7.0,,I strongly favor my candidate,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,45+,65+,,,,,,,,52.0,Barack Obama,,White,White,National questionnaire,White,East,,,Bob Casey,Female,White women,,Suburbs,Suburbs,Pennsylvania,Election day exit poll,,,,,Version 3,,,High Density Urban,60s Suburbs,Urban Perimeter,Upscale,19078.0,0.790761947631836
41063.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,Complete,Call 2,14.0,No,I strongly favor my candidate,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,5.0,,,,,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,,No,All others,No,,,,,18-44,18-64,Men without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,12.0,Barack Obama,,White,White,National questionnaire,White,East,None,None,Bob Casey,Male,White men,Non married men,"Cities 50,000-500,000","Cities over 50,000",Pennsylvania,Election day exit poll,,,,,Version 3,White none,No,High Density Urban,Urban,Urban Core,Downscale,15206.0,0.919326663017273
66299.0,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,Complete,Call 3,6.0,No,I strongly favor my candidate,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,2.0,,,,,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,,No,All others,No,,,,,18-44,18-64,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Something else,White Independent,Liberal,41.0,Barack Obama,,White,White,National questionnaire,White,East,Protestant/Other Non-Catholic Christian,Other christian,Bob Casey,Female,White women,Non married women,Suburbs,Suburbs,Pennsylvania,Election day exit poll,,,,,Version 3,White Protestants,Yes,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,19380.0,0.850526034832001
24189.0,65+,60+,45+,60+,65+,65 or over,Black 60+,Black 60+,Black 65+,Not complete,Call 1,6.0,,I strongly favor my candidate,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,45+,65+,,,,,,,,41.0,Barack Obama,,Black,Black,National questionnaire,Black,East,,,Bob Casey,Male,Black men,,Suburbs,Suburbs,Pennsylvania,Election day exit poll,,,,,Version 3,,,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,19380.0,1.10535001754761
24137.0,18-29,18-29,18-44,18-29,18-24,18-24,Black 18-29,Black 18-29,Black 18-29,Complete,Call 1,2.0,Yes,I strongly favor my candidate,,,,High school graduate,No college degree,High school graduate or less,Non white no college degree,,,,1.0,,,,,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",,,No,All others,No,,,,,18-44,18-64,Men with children,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Liberal,91.0,Barack Obama,,Black,Black,National questionnaire,Black,East,Something else,Muslim,Bob Casey,Male,Black men,Non married men,"Cities over 500,000","Cities over 50,000",Pennsylvania,Election day exit poll,,,,,Version 3,Non-white,No,High Density Urban,Urban,Urban Core,Very downscale,19121.0,0.845153272151947
65841.0,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,Complete,Call 3,6.0,Yes,I strongly favor my candidate,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,2.0,,,,,,,100k or more,"$30,000 or more",50k or more,"$250,000 or more",100 thousand or more,"Over $50,000 and white",,,No,Married with children,Yes,,,,,18-44,18-64,Women with children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,41.0,Barack Obama,,White,White,National questionnaire,White,East,Jewish,Jewish,Bob Casey,Female,White women,Married women,Suburbs,Suburbs,Pennsylvania,Election day exit poll,,,,,Version 3,White Jewish,No,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,19380.0,0.721583425998688
65280.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,Complete,Call 3,18.0,Yes,I strongly favor my candidate,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,5.0,,,,,,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,,No,Married with children,Yes,,,,,18-44,18-64,Women with children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,14.0,Barack Obama,,White,White,National questionnaire,White,East,Protestant/Other Non-Catholic Christian,Other christian,Bob Casey,Female,White women,Married women,Suburbs,Suburbs,Pennsylvania,Election day exit poll,,,,,Version 3,White Protestants,No,Suburb,70s Suburbs,Urban Perimeter,Very upscale,15017.0,0.793962180614471
63245.0,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,Complete,Call 3,5.0,No,I strongly favor my candidate,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,4.0,,,,,,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,,No,All others,Yes,,,,,45+,18-64,Men without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,34.0,Barack Obama,,White,White,National questionnaire,White,East,None,None,Bob Casey,Male,White men,Married men,"Cities 10,000-50,000",Small Cities/Rural,Pennsylvania,Election day exit poll,,,,,Version 3,White none,No,Town,Rural,Rural,Upscale,16801.0,1.00862431526184
67211.0,18-29,18-29,18-44,18-29,25-29,25-29,Black 18-29,Black 18-29,Black 18-29,Complete,Call 3,2.0,Yes,I strongly favor my candidate,,,,High school graduate,No college degree,High school graduate or less,Non white no college degree,,,,1.0,,,,,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",,,No,All others,No,,,,,18-44,18-64,Women with children,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Liberal,91.0,Barack Obama,,Black,Black,National questionnaire,Black,East,Protestant/Other Non-Catholic Christian,Other christian,Bob Casey,Female,Black women,Non married women,"Cities over 500,000","Cities over 50,000",Pennsylvania,Election day exit poll,,,,,Version 3,Non-white,No,High Density Urban,Urban,Urban Core,Very downscale,19121.0,0.753075063228607
64806.0,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,Latino 30-44,Latino 30-44,Complete,Call 3,13.0,No,I strongly favor my candidate,,,,No high school diploma,No college degree,High school graduate or less,Non white no college degree,,,,1.0,,,,,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and non white",,,Yes,All others,No,,,,,18-44,18-64,Women without children,Democrat,Non-black Democrat,Latino Democrat,Democrat,Non-White Democrats,Liberal,89.0,Barack Obama,,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,East,None,None,Bob Casey,Female,Latino women,Non married women,"Cities over 500,000","Cities over 50,000",Pennsylvania,Election day exit poll,,,,,Version 3,Non-white,No,Extremely High Density Urban,Urban,Urban Core,Very downscale,19124.0,0.858644187450409
