ID,ABORT2,ABORTION,AGE,AGE3,AGE45,AGE60,AGE65,AGE8,AGEBLACK,AGEBYRACE,AGEBYRACE08,ATTEND,ATTEND2,ATTREL,BACKSIDE,BRNAGAIN,CALL,CDNUM,CELLPHONE,CELLULAR,CHILD12,DESCRIBP12,ECONBETT,ECONBLAME12,ECONDIR,ECONISS12,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVOBAMA2,FAVROMN2,FINSIT,GEOCODE,GOVNH12,GOVTDO10,GUNOWNER12,HANDLEDEF12,HANDLEECON12,HANDLEMED12,HEALTHCARE12,HEALTHCARE12B,INC100K,INC30K,INC50K,INCOME12GEN,INCOME3,INCWHITE,INTOUCH12,ISSUE12,LANDPHONE,LATINO,MARCHILD,MARRIED,NEC,NEC2,OBAMANG,OBAMANG2,OBAMARICH,OVER45,OVER65,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PRSNH12,QLT12,QRACE3,QRACEAI,QTYPE,RACE,REGION,REL5,RELIGN10,ROMNRICH,SAMESEXM12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TAXINC12,TELEPOLL,TIME12,TIME12FEWD,TIME12MTH,VERSION,WHITEREL,WHNCLINC,WHTEVANG,WORK,WORKPARENT,WORKSEX,WPROTBRN,WPROTBRN3,WRKWOMEN,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
60028.0,,,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,,,,Not complete,,Call 3,2.0,,,No,I strongly favor my candidate,,,,,,,,,,,,3.0,Other,,Yes,,,,,,,,,,,,,,,No,All others,Yes,Not so good,Not so good or poor,,,,45+,18-64,Men without children,,,,,,,27.0,Mitt Romney,,White,White,State questionnaire,White,East,,,,,Male,White men,Married men,Rural,Small Cities/Rural,New Hampshire,,Election day exit poll,,,,Version 2,,,,,,,,,,Extremely Low Density Rural,Rural,Rural,Very upscale,3444.0,0.585201859474182
19739.0,,,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,,,Not complete,,Call 1,2.0,,,No,I like my candidate but with reservations,,,,,,,,,,,,3.0,Maggie Hassan,,Yes,,,,,,,,,,,,,,,No,All others,Yes,Not so good,Not so good or poor,,,,45+,65+,Men without children,,,,,,,94.0,Barack Obama,,White,White,State questionnaire,White,East,,,,,Male,White men,Married men,Rural,Small Cities/Rural,New Hampshire,,Election day exit poll,,,,Version 2,,,,,,,,,,Low Density Rural,Rural,Rural,Downscale,3461.0,0.961296379566193
60624.0,,,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,,,Not complete,,Call 3,2.0,,,Yes,I like my candidate but with reservations,,,,,,,,,,,,3.0,Maggie Hassan,,Yes,,,,,,,,,,,,,,,No,Married with children,Yes,Not so good,Not so good or poor,,,,45+,18-64,Women with children,,,,,,,10.0,Mitt Romney,,White,White,State questionnaire,White,East,,,,,Female,White women,Married women,Rural,Small Cities/Rural,New Hampshire,,Election day exit poll,,,,Version 2,,,,,,,,,,Suburb,Rural,Rural,Very upscale,3304.0,1.23399066925049
49472.0,,,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,,,Not complete,,Call 2,1.0,,,No,I like my candidate but with reservations,,,,,,,,,,,,4.0,Ovide Lamontagne,,Yes,,,,,,,,,,,,,,,No,All others,No,Not so good,Not so good or poor,,,,45+,65+,Men without children,,,,,,,93.0,Mitt Romney,,White,White,State questionnaire,White,East,,,,,Male,White men,Non married men,Suburbs,Suburbs,New Hampshire,,Election day exit poll,,,,Version 2,,,,,,,,,,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale,3077.0,0.97374016046524
64694.0,,,18-29,18-29,18-44,18-29,18-24,18-24,Black 18-29,Black 18-29,Black 18-29,,,,Not complete,,Call 3,2.0,,,No,I strongly favor my candidate,,,,,,,,,,,,4.0,,,No,,,,,,,,,,,,,,,No,All others,No,Not so good,Not so good or poor,,,,18-44,18-64,Men without children,,,,,,,46.0,Barack Obama,,Black,Black,State questionnaire,Black,East,,,,,Male,Black men,Non married men,Suburbs,Suburbs,New Hampshire,,Election day exit poll,,,,Version 2,,,,,,,,,,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,3051.0,0.561769425868988
48834.0,,,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,All others,All others,,,,Not complete,,Call 2,2.0,,,No,I strongly favor my candidate,,,,,,,,,,,,3.0,,,No,,,,,,,,,,,,,,,No,All others,No,Not so good,Not so good or poor,,,,18-44,18-64,Women without children,,,,,,,27.0,Barack Obama,,Other,Other,State questionnaire,Other,East,,,,,Female,All other races,Non married women,Rural,Small Cities/Rural,New Hampshire,,Election day exit poll,,,,Version 2,,,,,,,,,,Extremely Low Density Rural,Rural,Rural,Very upscale,3444.0,0.280353993177414
22729.0,,,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,,,Not complete,,Call 1,2.0,,,No,I strongly favor my candidate,,,,,,,,,,,,4.0,Maggie Hassan,,No,,,,,,,,,,,,,,,No,All others,No,Not so good,Not so good or poor,,,,45+,65+,Men without children,,,,,,,98.0,Barack Obama,,White,White,State questionnaire,White,East,,,,,Male,White men,Non married men,Suburbs,Suburbs,New Hampshire,,Election day exit poll,,,,Version 2,,,,,,,,,,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,3079.0,0.373998582363129
45498.0,,,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,,,Not complete,,Call 2,1.0,,,Yes,I strongly favor my candidate,,,,,,,,,,,,1.0,Maggie Hassan,,No,,,,,,,,,,,,,,,No,Married with children,Yes,Not so good,Not so good or poor,,,,45+,18-64,Men with children,,,,,,,51.0,Barack Obama,,White,White,State questionnaire,White,East,,,,,Male,White men,Married men,Suburbs,Suburbs,New Hampshire,,Election day exit poll,,,,Version 2,,,,,,,,,,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,3824.0,0.785347104072571
61012.0,,,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,,,Not complete,,Call 3,1.0,,,No,I strongly favor my candidate,,,,,,,,,,,,2.0,Maggie Hassan,,No,,,,,,,,,,,,,,,No,All others,Yes,Not so good,Not so good or poor,,,,45+,18-64,Men without children,,,,,,,68.0,Barack Obama,,White,White,State questionnaire,White,East,,,,,Male,White men,Married men,Suburbs,Suburbs,New Hampshire,,Election day exit poll,,,,Version 2,,,,,,,,,,Suburb,80s Suburbs,Low-Growth Suburban Perimeter,Very upscale,3054.0,2.17719340324402
43874.0,,,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,,,Not complete,,Call 2,1.0,,,Yes,I strongly favor my candidate,,,,,,,,,,,,2.0,Ovide Lamontagne,,No,,,,,,,,,,,,,,,No,Married with children,Yes,Not so good,Not so good or poor,,,,45+,18-64,Women with children,,,,,,,8.0,Mitt Romney,,White,White,State questionnaire,White,East,,,,,Female,White women,Married women,Suburbs,Suburbs,New Hampshire,,Election day exit poll,,,,Version 2,,,,,,,,,,Suburb,80s Suburbs,Urban Perimeter,Very upscale,3110.0,0.900597631931305
59041.0,,,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,,,Not complete,,Call 3,1.0,,,No,I like my candidate but with reservations,,,,,,,,,,,,4.0,Maggie Hassan,,No,,,,,,,,,,,,,,,No,All others,Yes,Not so good,Not so good or poor,,,,45+,18-64,Men without children,,,,,,,13.0,,,White,White,State questionnaire,White,East,,,,,Male,White men,Married men,Suburbs,Suburbs,New Hampshire,,Election day exit poll,,,,Version 2,,,,,,,,,,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,3036.0,1.84040868282318
58309.0,,,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,,,,Not complete,,Call 3,2.0,,,No,I like my candidate but with reservations,,,,,,,,,,,,5.0,Maggie Hassan,,No,,,,,,,,,,,,,,,No,All others,No,Not so good,Not so good or poor,,,,18-44,18-64,Women without children,,,,,,,90.0,Barack Obama,,White,White,State questionnaire,White,East,,,,,Female,White women,Non married women,Rural,Small Cities/Rural,New Hampshire,,Election day exit poll,,,,Version 2,,,,,,,,,,Low Density Rural,Rural,Rural,Very downscale,3264.0,0.717093884944916
57399.0,,,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,,,,Not complete,,Call 3,2.0,,,No,I like my candidate but with reservations,,,,,,,,,,,,3.0,Maggie Hassan,,No,,,,,,,,,,,,,,,No,All others,Yes,Not so good,Not so good or poor,,,,18-44,18-64,Men without children,,,,,,,94.0,Barack Obama,,White,White,State questionnaire,White,East,,,,,Male,White men,Married men,Rural,Small Cities/Rural,New Hampshire,,Election day exit poll,,,,Version 2,,,,,,,,,,Low Density Rural,Rural,Rural,Downscale,3461.0,0.900213718414307
58233.0,,,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,,,,Not complete,,Call 3,1.0,,,No,I like my candidate but with reservations,,,,,,,,,,,,1.0,Maggie Hassan,,No,,,,,,,,,,,,,,,No,All others,No,Not so good,Not so good or poor,,,,18-44,18-64,Women without children,,,,,,,51.0,Barack Obama,,White,White,State questionnaire,White,East,,,,,Female,White women,Non married women,Suburbs,Suburbs,New Hampshire,,Election day exit poll,,,,Version 2,,,,,,,,,,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,3824.0,0.716740787029266
45231.0,,,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,,,,Not complete,,Call 2,1.0,,,No,I like my candidate but with reservations,,,,,,,,,,,,2.0,Ovide Lamontagne,,No,,,,,,,,,,,,,,,No,All others,No,Not so good,Not so good or poor,,,,45+,18-64,Women without children,,,,,,,56.0,Mitt Romney,,White,White,State questionnaire,White,East,,,,,Female,White women,Non married women,"Cities 50,000-500,000","Cities over 50,000",New Hampshire,,Election day exit poll,,,,Version 2,,,,,,,,,,Suburb,Urban,Urban Core,Very downscale,3102.0,0.835379242897034
61076.0,,,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,,,Not complete,,Call 3,1.0,,,No,I strongly favor my candidate,,,,,,,,,,,,5.0,Maggie Hassan,,Yes,,,,,,,,,,,,,,,No,All others,Yes,Poor,Not so good or poor,,,,45+,65+,Men without children,,,,,,,106.0,Mitt Romney,,White,White,State questionnaire,White,East,,,,,Male,White men,Married men,Rural,Small Cities/Rural,New Hampshire,,Election day exit poll,,,,Version 2,,,,,,,,,,Extremely Low Density Rural,Rural,Rural,Very downscale,3886.0,0.909834265708923
25078.0,,,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,,,Not complete,,Call 1,1.0,,,No,I strongly favor my candidate,,,,,,,,,,,,4.0,Ovide Lamontagne,,Yes,,,,,,,,,,,,,,,No,All others,Yes,Poor,Not so good or poor,,,,45+,18-64,Men without children,,,,,,,37.0,Mitt Romney,,White,White,State questionnaire,White,East,,,,,Male,White men,Married men,Suburbs,Suburbs,New Hampshire,,Election day exit poll,,,,Version 2,,,,,,,,,,Suburb,70s Suburbs,Urban Perimeter,Upscale,3045.0,1.36866462230682
23093.0,,,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,,,Not complete,,Call 1,1.0,,,No,I strongly favor my candidate,,,,,,,,,,,,5.0,Ovide Lamontagne,,Yes,,,,,,,,,,,,,,,No,All others,Yes,Poor,Not so good or poor,,,,45+,65+,Men without children,,,,,,,36.0,Mitt Romney,,White,White,State questionnaire,White,East,,,,,Male,White men,Married men,Rural,Small Cities/Rural,New Hampshire,,Election day exit poll,,,,Version 2,,,,,,,,,,Low Density Rural,Rural,Rural,Upscale,3249.0,0.949696838855743
47194.0,,,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,,,Not complete,,Call 2,1.0,,,No,I strongly favor my candidate,,,,,,,,,,,,5.0,Ovide Lamontagne,,Yes,,,,,,,,,,,,,,,No,All others,Yes,Poor,Not so good or poor,,,,45+,65+,Women without children,,,,,,,36.0,Mitt Romney,,White,White,State questionnaire,White,East,,,,,Female,White women,Married women,Rural,Small Cities/Rural,New Hampshire,,Election day exit poll,,,,Version 2,,,,,,,,,,Low Density Rural,Rural,Rural,Upscale,3249.0,0.866733193397522
20971.0,,,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,,,Not complete,,Call 1,1.0,,,No,I strongly favor my candidate,,,,,,,,,,,,5.0,Ovide Lamontagne,,Yes,,,,,,,,,,,,,,,No,All others,Yes,Poor,Not so good or poor,,,,45+,65+,Women without children,,,,,,,108.0,Mitt Romney,,White,White,State questionnaire,White,East,,,,,Female,White women,Married women,Rural,Small Cities/Rural,New Hampshire,,Election day exit poll,,,,Version 2,,,,,,,,,,Low Density Rural,Rural,Rural,Downscale,3872.0,0.99609637260437
20851.0,,,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,,,Not complete,,Call 1,1.0,,,No,I strongly favor my candidate,,,,,,,,,,,,5.0,Ovide Lamontagne,,Yes,,,,,,,,,,,,,,,No,All others,Yes,Poor,Not so good or poor,,,,45+,65+,Men without children,,,,,,,108.0,Mitt Romney,,White,White,State questionnaire,White,East,,,,,Male,White men,Married men,Rural,Small Cities/Rural,New Hampshire,,Election day exit poll,,,,Version 2,,,,,,,,,,Low Density Rural,Rural,Rural,Downscale,3872.0,1.09144258499146
60686.0,,,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,,,Not complete,,Call 3,1.0,,,Yes,I strongly favor my candidate,,,,,,,,,,,,5.0,Ovide Lamontagne,,Yes,,,,,,,,,,,,,,,No,Married with children,Yes,Poor,Not so good or poor,,,,45+,65+,Men with children,,,,,,,106.0,Mitt Romney,,White,White,State questionnaire,White,East,,,,,Male,White men,Married men,Rural,Small Cities/Rural,New Hampshire,,Election day exit poll,,,,Version 2,,,,,,,,,,Extremely Low Density Rural,Rural,Rural,Very downscale,3886.0,0.975022077560425
61347.0,,,45-65,30-59,45+,45-59,50-64,50-59,,,,,,,Not complete,,Call 3,2.0,,,Yes,I strongly favor my candidate,,,,,,,,,,,,5.0,Ovide Lamontagne,,Yes,,,,,,,,,,,,,,,No,Married with children,Yes,Poor,Not so good or poor,,,,45+,18-64,Men with children,,,,,,,90.0,Mitt Romney,,,,State questionnaire,,East,,,,,Male,,Married men,Rural,Small Cities/Rural,New Hampshire,,Election day exit poll,,,,Version 2,,,,,,,,,,Low Density Rural,Rural,Rural,Very downscale,3264.0,0.8008713722229
60159.0,,,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,,,,Not complete,,Call 3,1.0,,,Yes,I strongly favor my candidate,,,,,,,,,,,,2.0,Ovide Lamontagne,,Yes,,,,,,,,,,,,,,,No,All others,No,Poor,Not so good or poor,,,,18-44,18-64,Men with children,,,,,,,68.0,Mitt Romney,,White,White,State questionnaire,White,East,,,,,Male,White men,Non married men,Suburbs,Suburbs,New Hampshire,,Election day exit poll,,,,Version 2,,,,,,,,,,Suburb,80s Suburbs,Low-Growth Suburban Perimeter,Very upscale,3054.0,2.49684953689575
31722.0,,,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,,,Not complete,,Call 1,1.0,,,No,I strongly favor my candidate,,,,,,,,,,,,5.0,Ovide Lamontagne,,No,,,,,,,,,,,,,,,No,All others,Yes,Poor,Not so good or poor,,,,45+,65+,Men without children,,,,,,,106.0,Mitt Romney,,White,White,State questionnaire,White,East,,,,,Male,White men,Married men,Rural,Small Cities/Rural,New Hampshire,,Election day exit poll,,,,Version 2,,,,,,,,,,Extremely Low Density Rural,Rural,Rural,Very downscale,3886.0,0.975022077560425
47447.0,,,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,,,Not complete,,Call 2,1.0,,,No,I strongly favor my candidate,,,,,,,,,,,,4.0,Ovide Lamontagne,,No,,,,,,,,,,,,,,,No,All others,No,Poor,Not so good or poor,,,,45+,18-64,Women without children,,,,,,,53.0,Mitt Romney,,White,White,State questionnaire,White,East,,,,,Female,White women,Non married women,Suburbs,Suburbs,New Hampshire,,Election day exit poll,,,,Version 2,,,,,,,,,,Suburb,80s Suburbs,Low-Growth Suburban Perimeter,Very upscale,3053.0,2.77187895774841
67120.0,,,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,,,,Not complete,,Call 3,1.0,,,No,I like my candidate but with reservations,,,,,,,,,,,,1.0,Did not vote,,No,,,,,,,,,,,,,,,No,All others,Yes,Poor,Not so good or poor,,,,18-44,18-64,Women without children,,,,,,,32.0,Barack Obama,,White,White,State questionnaire,White,East,,,,,Female,White women,Married women,Suburbs,Suburbs,New Hampshire,,Election day exit poll,,,,Version 2,,,,,,,,,,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,3833.0,0.864793002605438
22451.0,,,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,,,Not complete,,Call 1,1.0,,,No,I like my candidate but with reservations,,,,,,,,,,,,1.0,Maggie Hassan,,No,,,,,,,,,,,,,,,No,All others,Yes,Poor,Not so good or poor,,,,45+,18-64,Men without children,,,,,,,51.0,Barack Obama,,White,White,State questionnaire,White,East,,,,,Male,White men,Married men,Suburbs,Suburbs,New Hampshire,,Election day exit poll,,,,Version 2,,,,,,,,,,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,3824.0,0.785347104072571
61802.0,,,,,,,,,,,,,,,Not complete,,Call 3,1.0,,,,I dislike the other candidates,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,No,,,Omit,Omit,,,,,,,,,,,,,68.0,Mitt Romney,,White,White,State questionnaire,White,East,,,,,Male,White men,,Suburbs,Suburbs,New Hampshire,,Election day exit poll,,,,Version 2,,,,,,,,,,Suburb,80s Suburbs,Low-Growth Suburban Perimeter,Very upscale,3054.0,2.26602697372437
61861.0,,,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,White 18-29,White 18-29,,,,Not complete,,Call 3,1.0,,,Yes,I strongly favor my candidate,,,,,,,,,,,,5.0,Maggie Hassan,,Yes,,,,,,,,,,,,,,,No,All others,No,Omit,Omit,,,,18-44,18-64,Men with children,,,,,,,2.0,,,White,White,State questionnaire,White,East,,,,,Male,White men,Non married men,Rural,Small Cities/Rural,New Hampshire,,Election day exit poll,,,,Version 2,,,,,,,,,,Low Density Rural,Rural,Rural,Downscale,3809.0,0.728726744651794
47053.0,,,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,,,,Complete,,Call 2,1.0,,,,,Staying about the same,George W. Bush,Poor and staying the same,Taxes,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,5.0,Maggie Hassan,,,,,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,The economy,,No,,No,Not so good,Not so good or poor,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",,18-44,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Conservative,49.0,Barack Obama,Omit,White,White,National questionnaire,White,East,,,,,Female,White women,Non married women,"Cities 10,000-50,000",Small Cities/Rural,New Hampshire,,Election day exit poll,,,,Version 2,,No,,,,,,,,Suburb,Rural,Rural,Downscale,3246.0,1.42078816890717
47419.0,,,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,,,,Complete,,Call 2,1.0,,,No,I dislike the other candidates,Getting worse,Omit,Worse,,No high school diploma,No college degree,High school graduate or less,White no college degree,,,,1.0,Maggie Hassan,,No,Barack Obama,Barack Obama,,,,100k or more,"$30,000 or more",50k or more,"$250,000 or more",100 thousand or more,"Over $50,000 and white",Barack Obama,Foreign policy,,No,All others,No,Excellent,Excellent or good,,,,18-44,18-64,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Something else,White Independent,Liberal,32.0,Barack Obama,Shares my values,White,White,State questionnaire,White,East,,,,,Male,White men,Non married men,Suburbs,Suburbs,New Hampshire,,Election day exit poll,,,,Version 2,,No,,No,All men,Non-working men,,,All others,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,3833.0,1.2215451002121
58132.0,,,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,All others,All others,,,,Complete,,Call 3,2.0,,,Yes,I strongly favor my candidate,Getting better,George W. Bush,Getting better,,Postgraduate study,College graduate,More than High school graduate,Non white college degree,,,,3.0,Maggie Hassan,,No,Barack Obama,Barack Obama,,,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and non white",Barack Obama,Foreign policy,,No,Married with children,Yes,Good,Excellent or good,,,,18-44,18-64,Women with children,Democrat,Non-black Democrat,All Other,Democrat,Non-White Democrats,Liberal,41.0,Barack Obama,Shares my values,Other,Other,State questionnaire,Other,East,,,,,Female,All other races,Married women,Rural,Small Cities/Rural,New Hampshire,,Election day exit poll,,,,Version 2,,No,,Yes,Working mom,Working women,,,Working women,Low Density Rural,Rural,Rural,Very upscale,3755.0,0.744057953357697
46710.0,,,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,,,,Complete,,Call 2,2.0,,,No,I strongly favor my candidate,Getting better,George W. Bush,Getting better,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,3.0,Maggie Hassan,,No,Barack Obama,Barack Obama,,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Barack Obama,Foreign policy,,No,All others,Yes,Good,Excellent or good,,,,18-44,18-64,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,50.0,Barack Obama,Shares my values,White,White,State questionnaire,White,East,,,,,Male,White men,Married men,"Cities 10,000-50,000",Small Cities/Rural,New Hampshire,,Election day exit poll,,,,Version 2,,No,,No,All men,Non-working men,,,All others,Town,Rural,Rural,Upscale,3784.0,0.940008580684662
46711.0,,,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,,,,Complete,,Call 2,2.0,,,No,I strongly favor my candidate,Getting better,George W. Bush,Getting better,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,3.0,Maggie Hassan,,No,Barack Obama,Barack Obama,,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Barack Obama,Foreign policy,,No,All others,Yes,Good,Excellent or good,,,,18-44,18-64,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,50.0,Barack Obama,Shares my values,White,White,State questionnaire,White,East,,,,,Male,White men,Married men,"Cities 10,000-50,000",Small Cities/Rural,New Hampshire,,Election day exit poll,,,,Version 2,,No,,No,All men,Non-working men,,,All others,Town,Rural,Rural,Upscale,3784.0,0.940008580684662
