ID,AGE,AGE3,AGE45,AGE60,AGE65,AGE8,AGEBLACK,AGEBYRACE,AGEBYRACE08,ATTEND,ATTEND2,BACKSIDE,BRNAGAIN,CALL,CDNUM,DESCRIBP12,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVOBAMA2,FAVROMN2,FINSIT,GEOCODE,GOVTDO10,HANDLEECON12,IMMDEPORT,INC100K,INC30K,INC50K,INCOME12GEN,INCOME3,INCWHITE,INTOUCH12,ISSUE12,LATINO,MARRIED,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PRSAL12,QRACE3,QRACEAI,QTYPE,RACE,REGION,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME12,TIME12FEWD,TIME12MTH,VERSION,WHNCLINC,WHTEVANG,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
46279.0,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,A few times a year,Occasionally,Complete,No,Call 2,5.0,I like my candidate but with reservations,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,1.0,,,Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,"$200,000 - $249,999",100 thousand or more,"Over $50,000 and white",,,No,No,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,71.0,Barack Obama,White,White,National questionnaire,White,South,Male,White men,Non married men,"Cities 50,000-500,000","Cities over 50,000",Alabama,Election day exit poll,,,,Version 3,No,All others,Suburb,Urban,Urban Core,Very upscale,35801.0,0.495191216468811
67060.0,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,A few times a year,Occasionally,Complete,Yes,Call 3,3.0,I like my candidate but with reservations,College graduate,College graduate,More than High school graduate,White college degree,,,,2.0,,,Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,,No,Yes,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,102.0,Mitt Romney,White,White,National questionnaire,White,South,Female,White women,Married women,"Cities 10,000-50,000",Small Cities/Rural,Alabama,Election day exit poll,,,,Version 3,No,White Born-again/Evangelical Christians,Low Density Rural,Rural,Rural,Very downscale,35160.0,1.19698166847229
66844.0,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,A few times a year,Occasionally,Complete,Yes,Call 3,7.0,I like my candidate but with reservations,College graduate,College graduate,More than High school graduate,White college degree,,,,3.0,,,Offered a chance to apply for legal status,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,,No,No,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,108.0,Mitt Romney,White,White,National questionnaire,White,South,Male,White men,Non married men,"Cities 50,000-500,000","Cities over 50,000",Alabama,Election day exit poll,,,,Version 3,No,White Born-again/Evangelical Christians,Suburb,Urban,Urban Core,Very downscale,35401.0,0.819329380989075
46931.0,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,A few times a year,Occasionally,Complete,Yes,Call 2,7.0,I like my candidate but with reservations,College graduate,College graduate,More than High school graduate,White college degree,,,,3.0,,,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,,No,No,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,108.0,Mitt Romney,White,White,National questionnaire,White,South,Male,White men,Non married men,"Cities 50,000-500,000","Cities over 50,000",Alabama,Election day exit poll,,,,Version 3,No,White Born-again/Evangelical Christians,Suburb,Urban,Urban Core,Very downscale,35401.0,0.819329380989075
67219.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Never,Never,Complete,Yes,Call 3,5.0,I like my candidate but with reservations,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,1.0,,,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,No,No,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,71.0,Mitt Romney,White,White,National questionnaire,White,South,Female,White women,Non married women,"Cities 50,000-500,000","Cities over 50,000",Alabama,Election day exit poll,,,,Version 3,No,White Born-again/Evangelical Christians,Suburb,Urban,Urban Core,Very upscale,35801.0,1.35283803939819
66212.0,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,Latino 18-29,Latino 18-29,Once a week,Weekly,Complete,No,Call 3,5.0,I dislike the other candidates,College graduate,College graduate,More than High school graduate,Non white college degree,,,,1.0,,,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and non white",,,Yes,No,18-44,18-64,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent,All others,Moderate,71.0,Barack Obama,Other,White,National questionnaire,Hispanic/Latino,South,Male,Latino men,Non married men,"Cities 50,000-500,000","Cities over 50,000",Alabama,Election day exit poll,,,,Version 3,No,All others,Suburb,Urban,Urban Core,Very upscale,35801.0,0.495191216468811
67827.0,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,Once a week,Weekly,Complete,No,Call 3,1.0,I dislike the other candidates,College graduate,College graduate,More than High school graduate,White college degree,,,,4.0,,,Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,,No,Yes,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,86.0,Mitt Romney,White,White,National questionnaire,White,South,Male,White men,Married men,"Cities 50,000-500,000","Cities over 50,000",Alabama,Election day exit poll,,,,Version 3,No,All others,Suburb,Urban,Urban Core,Very upscale,36608.0,1.09450674057007
46793.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,A few times a year,Occasionally,Complete,Yes,Call 2,6.0,I dislike the other candidates,College graduate,College graduate,More than High school graduate,White college degree,,,,3.0,,,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,No,Yes,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,,37.0,Barack Obama,White,White,National questionnaire,White,South,Male,White men,Married men,Suburbs,Suburbs,Alabama,Election day exit poll,,,,Version 3,No,White Born-again/Evangelical Christians,Suburb,60s Suburbs,Urban Perimeter,Upscale,35023.0,0.929807245731354
68097.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,A few times a year,Occasionally,Complete,Yes,Call 3,3.0,I dislike the other candidates,High school graduate,No college degree,High school graduate or less,White no college degree,,,,2.0,,,Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,,No,Yes,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,102.0,Mitt Romney,White,White,National questionnaire,White,South,Female,White women,Married women,"Cities 10,000-50,000",Small Cities/Rural,Alabama,Election day exit poll,,,,Version 3,No,White Born-again/Evangelical Christians,Low Density Rural,Rural,Rural,Very downscale,35160.0,1.19698166847229
24220.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Omit,Omit,Complete,No,Call 1,1.0,I strongly favor my candidate,College graduate,College graduate,More than High school graduate,White college degree,,,,4.0,,,Deported to the country they came from,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,,No,No,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,81.0,Mitt Romney,White,White,National questionnaire,White,South,Female,White women,Non married women,"Cities 50,000-500,000","Cities over 50,000",Alabama,Election day exit poll,,,,Version 3,No,All others,Suburb,Urban,Urban Core,Upscale,36618.0,1.08334982395172
44876.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,More than once a week,Weekly,Complete,,Call 2,3.0,I strongly favor my candidate,No high school diploma,No college degree,High school graduate or less,White no college degree,,,,2.0,,,Deported to the country they came from,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,,No,No,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,102.0,Mitt Romney,White,White,National questionnaire,White,South,Female,White women,Non married women,"Cities 10,000-50,000",Small Cities/Rural,Alabama,Election day exit poll,,,,Version 3,Yes,All others,Low Density Rural,Rural,Rural,Very downscale,35160.0,1.48932838439941
44513.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,More than once a week,Weekly,Complete,Yes,Call 2,3.0,I strongly favor my candidate,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,2.0,,,Deported to the country they came from,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,,No,Yes,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,102.0,Mitt Romney,White,White,National questionnaire,White,South,Female,White women,Married women,"Cities 10,000-50,000",Small Cities/Rural,Alabama,Election day exit poll,,,,Version 3,Yes,White Born-again/Evangelical Christians,Low Density Rural,Rural,Rural,Very downscale,35160.0,1.48932838439941
22819.0,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,Once a week,Weekly,Complete,Yes,Call 1,3.0,I strongly favor my candidate,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,2.0,,,Deported to the country they came from,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,No,Yes,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,102.0,Mitt Romney,White,White,National questionnaire,White,South,Female,White women,Married women,"Cities 10,000-50,000",Small Cities/Rural,Alabama,Election day exit poll,,,,Version 3,No,White Born-again/Evangelical Christians,Low Density Rural,Rural,Rural,Very downscale,35160.0,1.48932838439941
47206.0,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,Once a week,Weekly,Complete,No,Call 2,7.0,I strongly favor my candidate,High school graduate,No college degree,High school graduate or less,White no college degree,,,,3.0,,,Deported to the country they came from,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,,No,No,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,108.0,Mitt Romney,White,White,National questionnaire,White,South,Male,White men,Non married men,"Cities 50,000-500,000","Cities over 50,000",Alabama,Election day exit poll,,,,Version 3,Yes,All others,Suburb,Urban,Urban Core,Very downscale,35401.0,0.819329380989075
47008.0,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,Once a week,Weekly,Complete,Yes,Call 2,6.0,I strongly favor my candidate,High school graduate,No college degree,High school graduate or less,White no college degree,,,,3.0,,,Deported to the country they came from,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,No,No,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,37.0,Mitt Romney,White,White,National questionnaire,White,South,Female,White women,Non married women,Suburbs,Suburbs,Alabama,Election day exit poll,,,,Version 3,No,White Born-again/Evangelical Christians,Suburb,60s Suburbs,Urban Perimeter,Upscale,35023.0,1.20087051391602
47049.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Once a week,Weekly,Complete,No,Call 2,1.0,I strongly favor my candidate,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,4.0,,,Deported to the country they came from,,,,,,,,,No,Yes,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,86.0,Mitt Romney,White,White,National questionnaire,White,South,Male,White men,Married men,"Cities 50,000-500,000","Cities over 50,000",Alabama,Election day exit poll,,,,Version 3,No,All others,Suburb,Urban,Urban Core,Very upscale,36608.0,1.36182534694672
46846.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,A few times a month,Occasionally,Complete,Yes,Call 2,6.0,I strongly favor my candidate,High school graduate,No college degree,High school graduate or less,White no college degree,,,,3.0,,,Deported to the country they came from,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,,,No,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,37.0,Mitt Romney,White,White,National questionnaire,White,South,Male,White men,Non married men,Suburbs,Suburbs,Alabama,Election day exit poll,,,,Version 3,Yes,White Born-again/Evangelical Christians,Suburb,60s Suburbs,Urban Perimeter,Upscale,35023.0,1.53100395202637
26596.0,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,A few times a month,Occasionally,Complete,Yes,Call 1,7.0,I strongly favor my candidate,High school graduate,No college degree,High school graduate or less,White no college degree,,,,3.0,,,Deported to the country they came from,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,,No,No,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,108.0,Mitt Romney,White,White,National questionnaire,White,South,Male,White men,Non married men,"Cities 50,000-500,000","Cities over 50,000",Alabama,Election day exit poll,,,,Version 3,Yes,White Born-again/Evangelical Christians,Suburb,Urban,Urban Core,Very downscale,35401.0,0.819329380989075
46599.0,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,White 18-29,White 18-29,A few times a year,Occasionally,Complete,Yes,Call 2,1.0,I strongly favor my candidate,College graduate,College graduate,More than High school graduate,White college degree,,,,4.0,,,Deported to the country they came from,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,No,No,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,86.0,Mitt Romney,White,White,National questionnaire,White,South,Male,White men,Non married men,"Cities 50,000-500,000","Cities over 50,000",Alabama,Election day exit poll,,,,Version 3,No,White Born-again/Evangelical Christians,Suburb,Urban,Urban Core,Very upscale,36608.0,1.07917273044586
26635.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Never,Never,Complete,No,Call 1,6.0,I strongly favor my candidate,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,3.0,,,Deported to the country they came from,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,,No,,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Conservative,37.0,Mitt Romney,White,White,National questionnaire,White,South,Male,White men,,Suburbs,Suburbs,Alabama,Election day exit poll,,,,Version 3,No,All others,Suburb,60s Suburbs,Urban Perimeter,Upscale,35023.0,1.53100395202637
24571.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,More than once a week,Weekly,Complete,Yes,Call 1,3.0,I like my candidate but with reservations,College graduate,College graduate,More than High school graduate,White college degree,,,,2.0,,,Deported to the country they came from,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,,No,No,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Liberal,102.0,Barack Obama,White,White,National questionnaire,White,South,Female,White women,Non married women,"Cities 10,000-50,000",Small Cities/Rural,Alabama,Election day exit poll,,,,Version 3,No,White Born-again/Evangelical Christians,Low Density Rural,Rural,Rural,Very downscale,35160.0,0.747260928153992
