ID,AGE,AGE3,AGE45,AGE60,AGE65,AGE8,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,CALL,CDNUM,DESCRIBP12,ECONBETT,ECONDIR,ECONISS12,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVOBAMA2,FAVROMN2,FINSIT,GEOCODE,GOVMT12,GOVTDO10,GUNOWNER12,HANDLEECON12,HOUMT12,INC100K,INC30K,INC50K,INCOME12GEN,INCOME3,INCWHITE,INTOUCH12,ISSUE12,LATINO,MARRIED,NEC,NEC2,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PRSMT12,PTYIMPT,PTYIMPT2,QLT12,QRACE3,QRACEAI,QTYPE,RACE,REGION,SENMT12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME12,TIME12FEWD,TIME12MTH,VERSION,WHNCLINC,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
77971.0,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,Latino 30-44,Latino 30-44,Complete,Call 3,1.0,,,,,College graduate,College graduate,More than High school graduate,Non white college degree,Favorable,Unfavorable,,1.0,Steve Bullock,,,,Kim Gillan,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and non white",,,Yes,Yes,,,18-44,18-64,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent,All others,Moderate,52.0,Barack Obama,,,,Other,White,National questionnaire,Hispanic/Latino,West,Jon Tester,Male,Latino men,Married men,"Cities 50,000-500,000","Cities over 50,000",Montana,Election day exit poll,,,,Version 5,No,High Density Urban,Urban,Urban Core,Downscale,59801.0,0.658852577209473
32684.0,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,White 18-29,White 18-29,Complete,Call 1,1.0,,,,,College graduate,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,,1.0,Steve Bullock,,,,Kim Gillan,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,,No,No,,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,52.0,Barack Obama,,,,White,White,National questionnaire,White,West,Jon Tester,Male,White men,Non married men,"Cities 50,000-500,000","Cities over 50,000",Montana,Election day exit poll,,,,Version 5,No,High Density Urban,Urban,Urban Core,Downscale,59801.0,0.696068584918976
32625.0,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,Complete,Call 1,1.0,,,,,College graduate,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,,1.0,Steve Bullock,,,,Steve Daines,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,,No,No,,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,,52.0,Barack Obama,,,,White,White,National questionnaire,White,West,Jon Tester,Female,White women,Non married women,"Cities 50,000-500,000","Cities over 50,000",Montana,Election day exit poll,,,,Version 5,No,High Density Urban,Urban,Urban Core,Downscale,59801.0,0.406319081783295
76600.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,Complete,Call 3,1.0,,,,,College graduate,College graduate,More than High school graduate,White college degree,Omit,Omit,,1.0,Rick Hill,,,,Steve Daines,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,No,Yes,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,52.0,Mitt Romney,,,,White,White,National questionnaire,White,West,Denny Rehberg,Male,White men,Married men,"Cities 50,000-500,000","Cities over 50,000",Montana,Election day exit poll,,,,Version 5,No,High Density Urban,Urban,Urban Core,Downscale,59801.0,0.574806153774261
12683.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Complete,,1.0,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,2.0,Rick Hill,,,Mitt Romney,Steve Daines,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",Omit,,No,,,,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Conservative,50001.0,Mitt Romney,,,,White,White,National questionnaire,White,West,Denny Rehberg,Male,White men,,Rural,Small Cities/Rural,Montana,Telephone survey,,,,Version 4,No,Extremely Low Density Rural,Rural,Rural,Upscale,59725.0,0.857548892498016
12684.0,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,Latino 45-59,Latino 45-64,Complete,,1.0,,,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,,3.0,,,,Barack Obama,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and non white",Barack Obama,,Yes,,,,45+,18-64,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent,All others,Moderate,50002.0,Barack Obama,,,,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,West,Jon Tester,Male,Latino men,,Rural,Small Cities/Rural,Montana,Telephone survey,,,,Version 4,No,Extremely Low Density Rural,Rural,Rural,Very downscale,59527.0,9.46272850036621
52622.0,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,Complete,Call 2,1.0,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,1.0,Steve Bullock,,,Barack Obama,Kim Gillan,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",Barack Obama,,No,,,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,52.0,Barack Obama,,,,White,White,National questionnaire,White,West,Jon Tester,Male,White men,,"Cities 50,000-500,000","Cities over 50,000",Montana,Election day exit poll,,,,Version 4,No,High Density Urban,Urban,Urban Core,Downscale,59801.0,0.696068584918976
76926.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,Complete,Call 3,1.0,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,1.0,Steve Bullock,,,Barack Obama,Kim Gillan,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Barack Obama,,No,,,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,52.0,Barack Obama,,,,White,White,National questionnaire,White,West,Jon Tester,Female,White women,,"Cities 50,000-500,000","Cities over 50,000",Montana,Election day exit poll,,,,Version 4,No,High Density Urban,Urban,Urban Core,Downscale,59801.0,0.609719157218933
53940.0,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,Complete,Call 2,1.0,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,1.0,Steve Bullock,,,Barack Obama,Kim Gillan,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",Barack Obama,,No,,,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,52.0,Barack Obama,,,,White,White,National questionnaire,White,West,Jon Tester,Female,White women,,"Cities 50,000-500,000","Cities over 50,000",Montana,Election day exit poll,,,,Version 4,No,High Density Urban,Urban,Urban Core,Downscale,59801.0,0.683121204376221
53865.0,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,Complete,Call 2,1.0,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,1.0,Steve Bullock,,,Barack Obama,Kim Gillan,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Barack Obama,,No,,,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,52.0,Barack Obama,,,,White,White,National questionnaire,White,West,Jon Tester,Male,White men,,"Cities 50,000-500,000","Cities over 50,000",Montana,Election day exit poll,,,,Version 4,Yes,High Density Urban,Urban,Urban Core,Downscale,59801.0,0.696068584918976
32549.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Complete,Call 1,1.0,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,1.0,Steve Bullock,,,Barack Obama,Kim Gillan,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Barack Obama,,No,,,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,52.0,Barack Obama,,,,White,White,National questionnaire,White,West,Jon Tester,Female,White women,,"Cities 50,000-500,000","Cities over 50,000",Montana,Election day exit poll,,,,Version 4,No,High Density Urban,Urban,Urban Core,Downscale,59801.0,0.683121204376221
53769.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Complete,Call 2,1.0,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,1.0,Steve Bullock,,,Barack Obama,Kim Gillan,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Barack Obama,,No,,,,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Liberal,52.0,Barack Obama,,,,White,White,National questionnaire,White,West,Jon Tester,Male,White men,,"Cities 50,000-500,000","Cities over 50,000",Montana,Election day exit poll,,,,Version 4,No,High Density Urban,Urban,Urban Core,Downscale,59801.0,0.738169610500336
12682.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Complete,,1.0,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,1.0,Steve Bullock,,,Barack Obama,Kim Gillan,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Barack Obama,,No,,,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,50000.0,Barack Obama,,,,White,White,National questionnaire,White,West,Jon Tester,Female,White women,,"Cities 50,000-500,000","Cities over 50,000",Montana,Telephone survey,,,,Version 4,No,Low Density Rural,Urban,Urban Core,Very upscale,59803.0,0.303215265274048
77099.0,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,Complete,Call 3,1.0,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,1.0,Steve Bullock,,,Barack Obama,Kim Gillan,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",Barack Obama,,No,,,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Liberal,52.0,Barack Obama,,,,White,White,National questionnaire,White,West,Jon Tester,Male,White men,,"Cities 50,000-500,000","Cities over 50,000",Montana,Election day exit poll,,,,Version 4,Yes,High Density Urban,Urban,Urban Core,Downscale,59801.0,0.696068584918976
32495.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Complete,Call 1,1.0,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,1.0,Steve Bullock,,,Barack Obama,Kim Gillan,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Barack Obama,,No,,,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,52.0,Barack Obama,,,,White,White,National questionnaire,White,West,Jon Tester,Male,White men,,"Cities 50,000-500,000","Cities over 50,000",Montana,Election day exit poll,,,,Version 4,No,High Density Urban,Urban,Urban Core,Downscale,59801.0,0.658852577209473
77440.0,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,Complete,Call 3,1.0,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,1.0,Rick Hill,,,Mitt Romney,Steve Daines,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Mitt Romney,,No,,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,52.0,Mitt Romney,,,,White,White,National questionnaire,White,West,Did not vote,Male,White men,,"Cities 50,000-500,000","Cities over 50,000",Montana,Election day exit poll,,,,Version 4,No,High Density Urban,Urban,Urban Core,Downscale,59801.0,1.58737754821777
77622.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,Complete,Call 3,1.0,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,1.0,Rick Hill,,,Mitt Romney,Steve Daines,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Mitt Romney,,No,,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,52.0,Mitt Romney,,,,White,White,National questionnaire,White,West,Denny Rehberg,Male,White men,,"Cities 50,000-500,000","Cities over 50,000",Montana,Election day exit poll,,,,Version 4,No,High Density Urban,Urban,Urban Core,Downscale,59801.0,0.574806153774261
12685.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Complete,,1.0,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,2.0,Rick Hill,,,Omit,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",Omit,,No,,,,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,50001.0,Mitt Romney,,,,White,White,National questionnaire,White,West,Denny Rehberg,Female,White women,,Rural,Small Cities/Rural,Montana,Telephone survey,,,,Version 4,Yes,Extremely Low Density Rural,Rural,Rural,Very downscale,59086.0,1.80383348464966
75950.0,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,All others,All others,Complete,Call 3,1.0,I strongly favor my candidate,Getting worse,Worse,Unemployment,High school graduate,No college degree,High school graduate or less,Non white no college degree,,,,3.0,Steve Bullock,,,Barack Obama,Kim Gillan,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",Barack Obama,Federal budget deficit,No,No,Excellent,Excellent or good,18-44,18-64,Democrat,Non-black Democrat,All Other,Democrat,Non-White Democrats,Liberal,2.0,Barack Obama,Very important,Very important or somewhat important,,Other,American Indian,State questionnaire,Other,West,Jon Tester,Male,All other races,Non married men,Rural,Small Cities/Rural,Montana,Election day exit poll,,,,Version 2,No,Extremely Low Density Rural,Rural,Rural,Very downscale,59526.0,0.969950675964355
53031.0,,,,,,,,,,Complete,Call 2,1.0,I like my candidate but with reservations,Getting better,Getting better,Taxes,High school graduate,No college degree,High school graduate or less,Non white no college degree,,,,3.0,Rick Hill,,,Barack Obama,Kim Gillan,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",Barack Obama,Federal budget deficit,No,Yes,Excellent,Excellent or good,,,Republican,Non-black non-Democrat,All Republicans,Republican,All others,Liberal,2.0,Barack Obama,Very important,Very important or somewhat important,,Other,American Indian,State questionnaire,Other,West,Jon Tester,Male,All other races,Married men,Rural,Small Cities/Rural,Montana,Election day exit poll,,,,Version 2,No,Extremely Low Density Rural,Rural,Rural,Very downscale,59526.0,0.539534747600555
52870.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,All others,All others,Complete,Call 2,1.0,I strongly favor my candidate,Staying about the same,Good and staying the same,Taxes,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,,3.0,Rick Hill,,,Barack Obama,Kim Gillan,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and non white",Barack Obama,Federal budget deficit,No,No,Excellent,Excellent or good,18-44,18-64,Democrat,Non-black Democrat,All Other,Democrat,Non-White Democrats,Liberal,2.0,Barack Obama,Very important,Very important or somewhat important,,Other,American Indian,State questionnaire,Other,West,Jon Tester,Male,All other races,Non married men,Rural,Small Cities/Rural,Montana,Election day exit poll,,,,Version 2,No,Extremely Low Density Rural,Rural,Rural,Very downscale,59526.0,0.551233351230621
52699.0,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,All others,All others,Complete,Call 2,1.0,I strongly favor my candidate,Omit,Omit,Taxes,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,,3.0,Rick Hill,,,Barack Obama,Kim Gillan,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",Barack Obama,Federal budget deficit,No,Yes,Excellent,Excellent or good,18-44,18-64,Democrat,Non-black Democrat,All Other,Democrat,Non-White Democrats,Moderate,2.0,Barack Obama,Very important,Very important or somewhat important,,Other,American Indian,State questionnaire,Other,West,Jon Tester,Male,All other races,Married men,Rural,Small Cities/Rural,Montana,Election day exit poll,,,,Version 2,No,Extremely Low Density Rural,Rural,Rural,Very downscale,59526.0,0.551233351230621
53928.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,All others,All others,Complete,Call 2,1.0,I like my candidate but with reservations,Getting better,Getting better,Rising prices,College graduate,College graduate,More than High school graduate,Non white college degree,,,,3.0,Rick Hill,,,Barack Obama,Steve Daines,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and non white",Barack Obama,Federal budget deficit,No,Yes,Excellent,Excellent or good,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,All others,Liberal,2.0,Mitt Romney,Very important,Very important or somewhat important,,Other,American Indian,State questionnaire,Other,West,Denny Rehberg,Male,All other races,Married men,Rural,Small Cities/Rural,Montana,Election day exit poll,,,,Version 2,No,Extremely Low Density Rural,Rural,Rural,Very downscale,59526.0,0.875252664089203
53968.0,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,All others,All others,Complete,Call 2,1.0,I strongly favor my candidate,Staying about the same,Good and staying the same,Rising prices,High school graduate,No college degree,High school graduate or less,Non white no college degree,,,,3.0,Rick Hill,,,Barack Obama,Steve Daines,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and non white",Barack Obama,Federal budget deficit,No,No,Excellent,Excellent or good,18-44,18-64,Democrat,Non-black Democrat,All Other,Democrat,Non-White Democrats,Liberal,2.0,Barack Obama,Very important,Very important or somewhat important,,Other,American Indian,State questionnaire,Other,West,Jon Tester,Male,All other races,Non married men,Rural,Small Cities/Rural,Montana,Election day exit poll,,,,Version 2,No,Extremely Low Density Rural,Rural,Rural,Very downscale,59526.0,0.759509563446045
54067.0,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,All others,All others,Complete,Call 2,1.0,I strongly favor my candidate,Staying about the same,Good and staying the same,Omit,High school graduate,No college degree,High school graduate or less,Non white no college degree,,,,3.0,Steve Bullock,,,Barack Obama,Kim Gillan,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and non white",Barack Obama,Federal budget deficit,No,Yes,Excellent,Excellent or good,18-44,18-64,Democrat,Non-black Democrat,All Other,Democrat,Non-White Democrats,Liberal,2.0,Barack Obama,Somewhat important,Very important or somewhat important,,Other,American Indian,State questionnaire,Other,West,Jon Tester,Male,All other races,Married men,Rural,Small Cities/Rural,Montana,Election day exit poll,,,,Version 2,No,Extremely Low Density Rural,Rural,Rural,Very downscale,59526.0,0.969950675964355
