ID,ABORT2,ABORTION,AGE,AGE3,AGE45,AGE60,AGE65,AGE8,AGEBLACK,AGEBYRACE,AGEBYRACE08,ATTEND,ATTEND2,ATTREL,BACKSIDE,BREAK12,BREAK12A,BREAK12B,BRNAGAIN,CALL,CDNUM,CELLPHONE,CELLULAR,CHILD12,DESCRIBP12,ECONBETT,ECONBLAME12,ECONDIR,ECONFAIR,ECONISS12,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVOBAMA2,FAVROMN2,FINSIT,GAY,GEOCODE,GOVTDO10,HANDLEDEF12,HANDLEECON12,HANDLEMED12,HEALTHCARE12,HEALTHCARE12B,HOUAZ12,IMMDEPORT,INC100K,INC30K,INC50K,INCOME12GEN,INCOME3,INCWHITE,INTL12,INTLOBAMA,INTLROMNEY,INTOUCH12,ISSUE12,LANDPHONE,LATINO,MARCHILD,MARRIED,NEC,NEC2,OBAMA2,OBAMA4,OBAMANG,OBAMANG2,OBAMARICH,OVER45,OVER65,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PRSAZ12,QLT12,QRACE3,QRACEAI,QTYPE,RACE,REGION,REL5,RELIGN10,ROMNRICH,SAMESEXM12,SENAZ12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,TAXDEF,TAXINC12,TEAPARTY12,TELEPOLL,TIME12,TIME12FEWD,TIME12MTH,TRACK,UNIONHH12,VERSION,WHITEREL,WHNCLINC,WHTEVANG,WORK,WORKPARENT,WORKSEX,WPROTBRN,WPROTBRN3,WRKWOMEN,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
10091.0,,,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,,,Complete,,,,,,8.0,,,No,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,About the same,,3.0,Government is doing too many things better left to businesses and individuals,,,,,,The Republican candidate,,,,,,,,,,,,Federal budget deficit,,No,All others,Yes,,,,,,,,45+,65+,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,50023.0,Mitt Romney,Shares my values,White,White,National questionnaire,White,West,,,,,Jeff Flake,Female,White women,Married women,Rural,Small Cities/Rural,English,Arizona,,,,Telephone survey,Before that,"In October, in September, or before that",In September or before that,,,Version 1,,,,,,,,,,Extremely Low Density Rural,Rural,Rural,Very downscale,85324.0,0.401722848415375
12202.0,,,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,,,,Complete,,,,,,2.0,,,,,,,,Omit,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,No,3.0,,Mitt Romney,Mitt Romney,Mitt Romney,Repeal some of it,Repeal some of it or repeal all of it,The Republican candidate,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Omit,Omit,Yes,Omit,,,No,,,,,Disapprove,Strongly disapprove,,,,45+,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,50005.0,Mitt Romney,,White,White,National questionnaire,White,West,,,,,Jeff Flake,Female,White women,,Rural,Small Cities/Rural,English,Arizona,,Not increase for anyone,,Telephone survey,,,,,,Version 4,,Yes,,,,,,,,Extremely Low Density Rural,Rural,Rural,Very downscale,85610.0,0.572254121303558
11486.0,Legal,Legal in all cases,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,A few times a year,Occasionally,All others,Complete,,,,No,,4.0,,,Yes,I like my candidate but with reservations,,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,,3.0,,,,,,,The Republican candidate,Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,,,,,,No,Married with children,Yes,,,,,,,,18-44,18-64,Women with children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,50011.0,Mitt Romney,,White,White,National questionnaire,White,West,Protestant/Other Non-Catholic Christian,Other christian,,Yes,Jeff Flake,Female,White women,Married women,Rural,Small Cities/Rural,English,Arizona,,,Neutral,Telephone survey,,,,,,Version 3,White Protestants,No,All others,,,,No,White Protestant non-evangelical,,Extremely Low Density Rural,Rural,Rural,Very downscale,86333.0,0.951833605766296
74768.0,,,45-65,30-59,45+,45-59,50-64,50-59,,,,,,,Complete,,,,,Call 3,1.0,,,,,,,,Omit,,Some college/assoc. degree,No college degree,More than High school graduate,,,,,No,3.0,,Mitt Romney,Mitt Romney,Mitt Romney,Omit,Omit,The Republican candidate,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,,Omit,No,Omit,Mitt Romney,,,No,,,,,Disapprove,Strongly disapprove,,,,45+,18-64,,Independent/Something else,,,Independent,,Moderate,10.0,Mitt Romney,,,,National questionnaire,,West,,,,,Jeff Flake,Female,,,Rural,Small Cities/Rural,English,Arizona,,Not increase for anyone,,Election day exit poll,,,,,,Version 4,,,,,,,,,,Extremely Low Density Rural,Rural,Rural,Very downscale,85539.0,1.21472525596619
53449.0,,,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,,,Complete,,,,,Call 2,1.0,Yes,Only cell phone service,No,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Favorable,,No,3.0,,,,,,,The Republican candidate,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,,,,No,No,All others,Yes,,,,,,,The poor,45+,65+,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,10.0,Mitt Romney,,White,White,National questionnaire,White,West,Protestant/Other Non-Catholic Christian,Mormon,The middle class,,Jeff Flake,Female,White women,Married women,Rural,Small Cities/Rural,English,Arizona,,,,Election day exit poll,,,,Seriously off on the wrong track,No,Version 5,White Protestants,No,,Yes,"Women, no kids",Working women,,,Working women,Extremely Low Density Rural,Rural,Rural,Very downscale,85539.0,1.42073261737823
53448.0,,,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,,,Complete,,,,,Call 2,1.0,Yes,Only cell phone service,No,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Favorable,,No,3.0,,,,,,,The Republican candidate,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,,,,No,No,All others,Yes,,,,,,,The poor,45+,65+,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,10.0,Mitt Romney,,White,White,National questionnaire,White,West,Protestant/Other Non-Catholic Christian,Mormon,The middle class,,Jeff Flake,Female,White women,Married women,Rural,Small Cities/Rural,English,Arizona,,,,Election day exit poll,,,,Seriously off on the wrong track,No,Version 5,White Protestants,No,,Yes,"Women, no kids",Working women,,,Working women,Extremely Low Density Rural,Rural,Rural,Very downscale,85539.0,1.42073261737823
53336.0,,,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,,,Complete,,,,,Call 2,1.0,,,,,,,,Is fair to most Americans,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,No,3.0,,Mitt Romney,Mitt Romney,Mitt Romney,Repeal all of it,Repeal some of it or repeal all of it,The Republican candidate,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Only Mitt Romney,No,Yes,Mitt Romney,,,No,,,,,Disapprove,Strongly disapprove,,,,45+,65+,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,10.0,Mitt Romney,,White,White,National questionnaire,White,West,,,,,Jeff Flake,Female,White women,,Rural,Small Cities/Rural,English,Arizona,,Not increase for anyone,,Election day exit poll,,,,,,Version 4,,No,,,,,,,,Extremely Low Density Rural,Rural,Rural,Very downscale,85539.0,1.42073261737823
32289.0,,,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,,,,Complete,The most important factor,Important,Factor,,Call 1,1.0,,,No,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,About the same,,3.0,Government should do more to solve problems,,,,,,The Republican candidate,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,,,,Health care,,No,All others,No,,,,,,,,45+,18-64,Men without children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,10.0,Mitt Romney,Has a vision for the future,White,White,National questionnaire,White,West,,,,,Jeff Flake,Male,White men,Non married men,Rural,Small Cities/Rural,English,Arizona,,,,Election day exit poll,In October,"In October, in September, or before that",Just today or in the last few days or in October,,,Version 1,,Yes,,,,,,,,Extremely Low Density Rural,Rural,Rural,Very downscale,85539.0,1.42529857158661
53005.0,,,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,,,,Complete,,,,,Call 2,1.0,,,,,Getting worse,Barack Obama,Worse,,Unemployment,College graduate,College graduate,More than High school graduate,White college degree,,,,,3.0,,,,,,,The Republican candidate,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,,,The economy,,No,,Yes,Poor,Not so good or poor,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",,45+,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,10.0,Mitt Romney,Is a strong leader,White,White,National questionnaire,White,West,,,,,Jeff Flake,Male,White men,Married men,Rural,Small Cities/Rural,English,Arizona,No,,,Election day exit poll,,,,,,Version 2,,No,,,,,,,,Extremely Low Density Rural,Rural,Rural,Very downscale,85539.0,1.42529857158661
74831.0,,,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,,,Complete,,,,,Call 3,1.0,,,,,,,,Is fair to most Americans,,College graduate,College graduate,More than High school graduate,White college degree,,,,No,3.0,,Mitt Romney,Mitt Romney,Mitt Romney,Repeal all of it,Repeal some of it or repeal all of it,The Republican candidate,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Only Mitt Romney,No,Yes,Mitt Romney,,,No,,,,,Disapprove,Strongly disapprove,,,,45+,65+,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,10.0,Mitt Romney,,White,White,National questionnaire,White,West,,,,,Jeff Flake,Male,White men,,Rural,Small Cities/Rural,English,Arizona,,"Increase only on income over $250,000",,Election day exit poll,,,,,,Version 4,,No,,,,,,,,Extremely Low Density Rural,Rural,Rural,Very downscale,85539.0,1.42529857158661
73780.0,,,65+,60+,45+,60+,65+,65 or over,Black 60+,Black 60+,Black 65+,,,,Complete,Not a factor at all,Not important,Not a factor,,Call 3,1.0,,,No,,,,,,,Postgraduate study,College graduate,More than High school graduate,Non white college degree,,,Worse today,,3.0,Government is doing too many things better left to businesses and individuals,,,,,,The Republican candidate,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and non white",,,,,Omit,,No,All others,No,,,,,,,,45+,65+,Men without children,Republican,Black non-Democrat,All Republicans,Republican,All others,Conservative,10.0,Mitt Romney,Is a strong leader,Black,Black,National questionnaire,Black,West,,,,,Jeff Flake,Male,Black men,Non married men,Rural,Small Cities/Rural,English,Arizona,,,,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,,,Version 1,,No,,,,,,,,Extremely Low Density Rural,Rural,Rural,Very downscale,85539.0,1.52668237686157
74937.0,,,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,,,Complete,,,,,Call 3,1.0,Yes,Both regular land-line and cell phone service,No,,,,,,,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,,No,3.0,,,,,,,The Republican candidate,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,,,,Yes,No,All others,Yes,,,,,,,The poor,45+,18-64,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,10.0,Mitt Romney,,White,White,National questionnaire,White,West,Protestant/Other Non-Catholic Christian,Other christian,The middle class,,Jeff Flake,Female,White women,Married women,Rural,Small Cities/Rural,English,Arizona,,,,Election day exit poll,,,,Seriously off on the wrong track,No,Version 5,White Protestants,No,,No,"Women, no kids",Non-working women,,,All others,Extremely Low Density Rural,Rural,Rural,Very downscale,85539.0,1.64738309383392
32910.0,Illegal,Illegal in all cases,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,A few times a year,Occasionally,All others,Complete,,,,Yes,Call 1,1.0,,,No,I strongly favor my candidate,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,3.0,,,,,,,The Republican candidate,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,,,,,,No,All others,No,,,,,,,,45+,18-64,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,10.0,Mitt Romney,,White,White,National questionnaire,White,West,Protestant/Other Non-Catholic Christian,Other christian,,No,Jeff Flake,Female,White women,Non married women,Rural,Small Cities/Rural,English,Arizona,,,Support,Election day exit poll,,,,,,Version 3,White Protestants,Yes,White Born-again/Evangelical Christians,,,,Yes,White Protestant evangelical,,Extremely Low Density Rural,Rural,Rural,Very downscale,85539.0,1.64738309383392
33297.0,,,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,,,Complete,,,,,Call 1,1.0,,,,,,,,Is fair to most Americans,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,No,3.0,,Mitt Romney,Mitt Romney,Mitt Romney,Repeal all of it,Repeal some of it or repeal all of it,The Republican candidate,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Only Mitt Romney,No,Yes,Mitt Romney,,,No,,,,,Disapprove,Strongly disapprove,,,,45+,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Conservative,10.0,Mitt Romney,,White,White,National questionnaire,White,West,,,,,Jeff Flake,Male,White men,,Rural,Small Cities/Rural,English,Arizona,,Not increase for anyone,,Election day exit poll,,,,,,Version 4,,Yes,,,,,,,,Extremely Low Density Rural,Rural,Rural,Very downscale,85539.0,1.65267741680145
33296.0,,,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,,,Complete,,,,,Call 1,1.0,,,,,,,,Is fair to most Americans,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,No,3.0,,Mitt Romney,Mitt Romney,Mitt Romney,Repeal all of it,Repeal some of it or repeal all of it,The Republican candidate,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Only Mitt Romney,No,Yes,Mitt Romney,,,No,,,,,Disapprove,Strongly disapprove,,,,45+,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Conservative,10.0,Mitt Romney,,White,White,National questionnaire,White,West,,,,,Jeff Flake,Male,White men,,Rural,Small Cities/Rural,English,Arizona,,Not increase for anyone,,Election day exit poll,,,,,,Version 4,,Yes,,,,,,,,Extremely Low Density Rural,Rural,Rural,Very downscale,85539.0,1.65267741680145
32629.0,,,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,Latino 30-44,Latino 30-44,,,,Complete,,,,,Call 1,1.0,,,,,Getting worse,Barack Obama,Worse,,Unemployment,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,,,3.0,,,,,,,The Republican candidate,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",,,,,The economy,,Yes,,Yes,Not so good,Not so good or poor,,,Angry,"Dissatisfied, but not angry or angry",,18-44,18-64,,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent,All others,Conservative,10.0,Mitt Romney,Is a strong leader,Other,White,National questionnaire,Hispanic/Latino,West,,,,,Jeff Flake,Male,Latino men,Married men,Rural,Small Cities/Rural,English,Arizona,No,,,Election day exit poll,,,,,,Version 2,,No,,,,,,,,Extremely Low Density Rural,Rural,Rural,Very downscale,85539.0,1.65267741680145
12211.0,,,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,Latino 30-44,Latino 30-44,,,,Complete,,,,,,2.0,,,,,,,,Favors the wealthy,,College graduate,College graduate,More than High school graduate,Non white college degree,,,,No,3.0,,Mitt Romney,Mitt Romney,Mitt Romney,Leave it as is,Expand it or leave it as is,The Republican candidate,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and non white",Only Mitt Romney,No,Yes,Mitt Romney,,,Yes,,,,,Disapprove,Strongly disapprove,,,,18-44,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,All others,Conservative,50005.0,Mitt Romney,,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,West,,,,,Jeff Flake,Male,Latino men,,Rural,Small Cities/Rural,English,Arizona,,Increase for all,,Telephone survey,,,,,,Version 4,,No,,,,,,,,Extremely Low Density Rural,Rural,Rural,Very downscale,85630.0,2.17806172370911
73858.0,,,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,,,,Complete,An important factor,Important,Factor,,Call 3,1.0,,,No,,,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,Worse today,,3.0,Government should do more to solve problems,,,,,,The Republican candidate,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,,,The economy,,No,All others,No,,,,,,,,18-44,18-64,Men without children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,10.0,Mitt Romney,Shares my values,White,White,National questionnaire,White,West,,,,,Jeff Flake,Male,White men,Non married men,Rural,Small Cities/Rural,English,Arizona,,,,Election day exit poll,In the last few days,Just today or in the last few days,Just today or in the last few days or in October,,,Version 1,,No,,,,,,,,Extremely Low Density Rural,Rural,Rural,Very downscale,85539.0,2.61584401130676
32180.0,,,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,,,,Complete,An important factor,Important,Factor,,Call 1,1.0,,,Yes,,,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,Worse today,,3.0,Government is doing too many things better left to businesses and individuals,,,,,,The Republican candidate,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,,,,The economy,,No,All others,No,,,,,,,,45+,18-64,Men with children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,10.0,Other,Has a vision for the future,White,White,National questionnaire,White,West,,,,,Jeff Flake,Male,White men,Non married men,Rural,Small Cities/Rural,English,Arizona,,,,Election day exit poll,In October,"In October, in September, or before that",Just today or in the last few days or in October,,,Version 1,,Yes,,,,,,,,Extremely Low Density Rural,Rural,Rural,Very downscale,85539.0,0.502198755741119
53109.0,Legal,Legal in most cases,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,A few times a year,Occasionally,Protestant/Do not attend weekly,Complete,,,,Yes,Call 2,1.0,,,No,I strongly favor my candidate,,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,,3.0,,,,,,,The Democratic candidate,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,,,,,No,All others,Yes,,,,,,,,45+,18-64,Women without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,10.0,Barack Obama,,White,White,National questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,,Yes,Other,Female,White women,Married women,Rural,Small Cities/Rural,English,Arizona,,,Oppose,Election day exit poll,,,,,,Version 3,White Protestants,No,White Born-again/Evangelical Christians,,,,Yes,White Protestant evangelical,,Extremely Low Density Rural,Rural,Rural,Very downscale,85539.0,1.89263045787811
