ID,ABORT2,ABORTION,AGE,AGE3,AGE45,AGE60,AGE65,AGE8,AGEBLACK,AGEBYRACE,AGEBYRACE08,ATTEND,ATTEND2,ATTREL,BACKSIDE,BREAK12,BREAK12A,BREAK12B,BRNAGAIN,CALL,CDNUM,CELLPHONE,CELLULAR,CHILD12,DESCRIBP12,ECONBETT,ECONBLAME12,ECONDIR,ECONFAIR,ECONISS12,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVOBAMA2,FAVROMN2,FINSIT,GAY,GEOCODE,GOVTDO10,HANDLEDEF12,HANDLEECON12,HANDLEMED12,HEALTHCARE12,HEALTHCARE12B,HOUCA12,IMMDEPORT,INC100K,INC30K,INC50K,INCOME12GEN,INCOME3,INCWHITE,INTL12,INTLOBAMA,INTLROMNEY,INTOUCH12,ISSUE12,LANDPHONE,LATINO,MARCHILD,MARRIED,NEC,NEC2,OBAMA2,OBAMA4,OBAMANG,OBAMANG2,OBAMARICH,OVER45,OVER65,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PROP30CA,PRSCA12,QLT12,QRACE3,QRACEAI,QTYPE,RACE,REGION,REL5,RELIGN10,ROMNRICH,SAMESEXM12,SENCA12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,TAXDEF,TAXINC12,TEAPARTY12,TELEPOLL,TIME12,TIME12FEWD,TIME12MTH,TRACK,UNIONHH12,VERSION,WHITEREL,WHNCLINC,WHTEVANG,WORK,WORKPARENT,WORKSEX,WPROTBRN,WPROTBRN3,WRKWOMEN,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
57177.0,,,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,,,Complete,,,,,Call 2,1.0,,,,,,,,Favors the wealthy,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,No,2.0,,Omit,Omit,Omit,Repeal some of it,Repeal some of it or repeal all of it,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Only Barack Obama,Yes,No,Barack Obama,,,No,,,,,Approve,Somewhat approve,,,,45+,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,109.0,Yes,Barack Obama,,White,White,National questionnaire,White,West,,,,,Did not vote,Male,White men,,Rural,Small Cities/Rural,English,California,,"Increase only on income over $250,000",,Election day exit poll,,,,,,Version 4,,Yes,,,,,,,,Extremely Low Density Rural,Rural,Rural,Very downscale,96064.0,0.921986818313599
78318.0,,,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,All others,All others,,,,Complete,,,,,Call 3,12.0,Yes,Only cell phone service,No,,,,,,,High school graduate,No college degree,High school graduate or less,Non white no college degree,Omit,Omit,,No,3.0,,,,,,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and non white",,,,,,No,,All others,Yes,,,,,,,The middle class,45+,18-64,Women without children,Independent/Something else,Non-black non-Democrat,All Other,Independent,All others,,95.0,No,Barack Obama,,Other,Asian,National questionnaire,Asian,West,,,The poor,,Did not vote,Female,All other races,Married women,"Cities over 500,000","Cities over 50,000",,California,,,,Election day exit poll,,,,Omit,Yes,Version 5,Non-white,No,,Yes,"Women, no kids",Working women,,,Working women,Extremely High Density Urban,Urban,Urban Core,Downscale,94134.0,1.45963478088379
12426.0,,,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,Latino 30-44,Latino 30-44,,,,Complete,,,,,,46.0,,,,,,,,Omit,,College graduate,College graduate,More than High school graduate,Non white college degree,,,,No,5.0,,Omit,Omit,Omit,Omit,Omit,,,,,,,,,Omit,Yes,Omit,Omit,,,Yes,,,,,Approve,Somewhat approve,,,,18-44,18-64,,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent,All others,Moderate,50229.0,,,,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,West,,,,,Dianne Feinstein,Male,Latino men,,"Cities 50,000-500,000","Cities over 50,000",English,California,,Increase for all,,Telephone survey,,,,,,Version 4,,No,,,,,,,,Extremely High Density Urban,Urban,Urban Core,Very downscale,92701.0,3.09306836128235
11682.0,Omit,Omit,65+,60+,45+,60+,65+,65 or over,,,,Omit,Omit,Omit,Complete,,,,,,52.0,,,,I dislike the other candidates,,,,,,Postgraduate study,College graduate,More than High school graduate,,,,,,5.0,,,,,,,,Offered a chance to apply for legal status,,,,,,,,,,,,,,,,,,,,,,,45+,65+,,,,,,,,50259.0,No,Did not vote,,,,National questionnaire,,West,,,,Yes,Dianne Feinstein,Male,,,Suburbs,Suburbs,,California,,,Oppose,Telephone survey,,,,,,Version 3,,,,,,,,,,High Density Urban,70s Suburbs,Urban Perimeter,Very upscale,92118.0,0.0842296481132507
10233.0,,,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,Latino 30-44,Latino 30-44,,,,Complete,,,,,,16.0,,,Yes,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,Better today,,2.0,Government is doing too many things better left to businesses and individuals,,,,,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and non white",,,,,The economy,,Yes,Married with children,Yes,,,,,,,,18-44,18-64,Women with children,Democrat,Non-black Democrat,Latino Democrat,Democrat,Non-White Democrats,Moderate,50076.0,Yes,Barack Obama,Shares my values,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,West,,,,,Dianne Feinstein,Female,Latino women,Married women,"Cities 10,000-50,000",Small Cities/Rural,Spanish,California,,,,Telephone survey,Before that,"In October, in September, or before that",In September or before that,,,Version 1,,No,,,,,,,,Low Density Rural,Rural,Rural,Very downscale,93638.0,1.14586317539215
10989.0,,,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,All others,All others,,,,Complete,,,,,,15.0,,,,,Getting better,George W. Bush,Getting better,,Unemployment,College graduate,College graduate,More than High school graduate,Non white college degree,,,,,3.0,,,,,,,,,,,,,,,,,,,Health care,,No,,No,Not so good,Not so good or poor,,,Omit,Omit,,18-44,18-64,,Democrat,Non-black Democrat,All Other,Democrat,Non-White Democrats,Moderate,50072.0,Yes,Barack Obama,Shares my values,Other,Asian,National questionnaire,Asian,West,,,,,Dianne Feinstein,Female,All other races,Non married women,Suburbs,Suburbs,English,California,Yes,,,Telephone survey,,,,,,Version 2,,No,,,,,,,,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,94552.0,8.39676570892334
78509.0,Omit,Omit,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,More than once a week,Weekly,Protestant/Attend weekly,Complete,,,,Yes,Call 3,8.0,,,No,I strongly favor my candidate,,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,,5.0,,,,,,,,Offered a chance to apply for legal status,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,,,,,,No,All others,No,,,,,,,,45+,18-64,Men without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,81.0,Yes,Barack Obama,,White,White,National questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,,Yes,Dianne Feinstein,Male,White men,Non married men,Suburbs,Suburbs,English,California,,,Oppose,Election day exit poll,,,,,,Version 3,White Protestants,No,White Born-again/Evangelical Christians,,,,Yes,White Protestant evangelical,,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Downscale,92345.0,0.507055699825287
55867.0,,,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,,,,Complete,,,,,Call 2,2.0,Yes,Both regular land-line and cell phone service,Yes,,,,,,,College graduate,College graduate,More than High school graduate,White college degree,Favorable,Favorable,,No,3.0,,,,,,,,,100k or more,"$30,000 or more",50k or more,"$250,000 or more",100 thousand or more,"Over $50,000 and white",,,,,,Yes,No,Married with children,Yes,,,,,,,The poor,18-44,18-64,Women with children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,47.0,Yes,Barack Obama,,White,White,National questionnaire,White,West,Protestant/Other Non-Catholic Christian,Other christian,The rich,,Dianne Feinstein,Female,White women,Married women,Suburbs,Suburbs,English,California,,,,Election day exit poll,,,,Generally going in the right direction,No,Version 5,White Protestants,No,,No,Mothers with no full time job,Non-working women,,,All others,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,94945.0,0.684167206287384
55866.0,,,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,,,,Complete,,,,,Call 2,2.0,Yes,Both regular land-line and cell phone service,Yes,,,,,,,College graduate,College graduate,More than High school graduate,White college degree,Favorable,Favorable,,No,3.0,,,,,,,,,100k or more,"$30,000 or more",50k or more,"$250,000 or more",100 thousand or more,"Over $50,000 and white",,,,,,Yes,No,Married with children,Yes,,,,,,,The poor,18-44,18-64,Women with children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,47.0,Yes,Barack Obama,,White,White,National questionnaire,White,West,Protestant/Other Non-Catholic Christian,Other christian,The rich,,Dianne Feinstein,Female,White women,Married women,Suburbs,Suburbs,English,California,,,,Election day exit poll,,,,Generally going in the right direction,No,Version 5,White Protestants,No,,No,Mothers with no full time job,Non-working women,,,All others,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,94945.0,0.684167206287384
77565.0,,,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,,,,Not complete,,,,,Call 3,25.0,,,,,,,,,,,,,,,,,,1.0,,Omit,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,45+,18-64,,,,,,,,114.0,Yes,Barack Obama,,White,White,National questionnaire,White,West,,,,,Dianne Feinstein,Female,White women,,Suburbs,Suburbs,English,California,,"Increase only on income over $250,000",,Election day exit poll,,,,,,Version 4,,,,,,,,,,Suburb,70s Suburbs,Urban Perimeter,Upscale,93063.0,0.682144165039063
54570.0,Illegal,Illegal in most cases,65+,60+,45+,60+,65+,65 or over,Non Black 60+,Latino 60+,Latino 65+,A few times a year,Occasionally,Catholic/Do not attend weekly,Complete,,,,No,Call 2,40.0,,,No,I strongly favor my candidate,,,,,,High school graduate,No college degree,High school graduate or less,Non white no college degree,,,,,4.0,,,,,,,,Offered a chance to apply for legal status,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",,,,,,,Yes,All others,No,,,,,,,,45+,65+,Men without children,Democrat,Non-black Democrat,Latino Democrat,Democrat,Non-White Democrats,Conservative,21.0,Yes,Barack Obama,,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,West,Catholic,Catholic,,Omit,Dianne Feinstein,Male,Latino men,Non married men,Suburbs,Suburbs,English,California,,,Support,Election day exit poll,,,,,,Version 3,Non-white,No,All others,,,,No,,,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Very downscale,90022.0,0.458941102027893
37967.0,Illegal,Illegal in most cases,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,Latino 45-59,Latino 45-64,A few times a month,Occasionally,All others,Complete,,,,No,Call 1,18.0,,,No,I strongly favor my candidate,,,,,,Postgraduate study,College graduate,More than High school graduate,Non white college degree,,,,,3.0,,,,,,,,Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,"$200,000 - $249,999",100 thousand or more,"Over $50,000 and non white",,,,,,,Yes,All others,Yes,,,,,,,,45+,18-64,Men without children,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent,All others,Moderate,107.0,Yes,Barack Obama,,Other,Asian,National questionnaire,Hispanic/Latino,West,Something else,Other,,Omit,Dianne Feinstein,Male,Latino men,Married men,Suburbs,Suburbs,English,California,,,Oppose,Election day exit poll,,,,,,Version 3,Non-white,No,All others,,,,No,,,High Density Urban,60s Suburbs,Urban Perimeter,Upscale,94303.0,0.913622736930847
11742.0,Legal,Legal in most cases,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,A few times a month,Occasionally,Protestant/Do not attend weekly,Complete,,,,No,,28.0,,,No,I strongly favor my candidate,,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,,4.0,,,,,,,,Offered a chance to apply for legal status,,,,,,,,,,,,,No,All others,Yes,,,,,,,,45+,18-64,Men without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,,50138.0,Yes,Barack Obama,,White,White,National questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,,No,Dianne Feinstein,Male,White men,Married men,Suburbs,Suburbs,English,California,,,Omit,Telephone survey,,,,,,Version 3,White Protestants,No,All others,,,,No,White Protestant non-evangelical,,High Density Urban,60s Suburbs,Urban Perimeter,Upscale,91505.0,2.72897577285767
78297.0,,,30-44,30-59,18-44,30-44,40-49,40-44,Black 30-44,Black 30-44,Black 30-44,,,,Complete,,,,,Call 3,17.0,,,,,,,,Is fair to most Americans,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,,No,3.0,,Barack Obama,Barack Obama,Barack Obama,Leave it as is,Expand it or leave it as is,,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and non white",Both of them,Yes,Yes,Barack Obama,,,No,,,,,Approve,Somewhat approve,,,,18-44,18-64,,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Liberal,2.0,Yes,Barack Obama,,Black,Black,National questionnaire,Black,West,,,,,Dianne Feinstein,Male,Black men,,"Cities 50,000-500,000","Cities over 50,000",English,California,,"Increase only on income over $250,000",,Election day exit poll,,,,,,Version 4,,No,,,,,,,,High Density Urban,Urban,Urban Core,Very upscale,94536.0,0.902300238609314
55524.0,,,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,,,,Complete,A minor factor,Not important,Factor,,Call 2,17.0,,,Yes,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,About the same,,3.0,Government is doing too many things better left to businesses and individuals,,,,,,,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,,,,The economy,,No,Married with children,Yes,,,,,,,,45+,18-64,Women with children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,2.0,Yes,Barack Obama,Has a vision for the future,White,White,National questionnaire,White,West,,,,,Dianne Feinstein,Female,White women,Married women,"Cities 50,000-500,000","Cities over 50,000",English,California,,,,Election day exit poll,In the last few days,Just today or in the last few days,Just today or in the last few days or in October,,,Version 1,,No,,,,,,,,High Density Urban,Urban,Urban Core,Very upscale,94536.0,0.74732106924057
36090.0,,,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,All others,All others,,,,Complete,An important factor,Important,Factor,,Call 1,52.0,,,Yes,,,,,,,College graduate,College graduate,More than High school graduate,Non white college degree,,,About the same,,5.0,Government is doing too many things better left to businesses and individuals,,,,,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and non white",,,,,Health care,,No,Married with children,Yes,,,,,,,,18-44,18-64,Men with children,Independent/Something else,Non-black non-Democrat,All Other,Independent,All others,Moderate,87.0,Yes,Barack Obama,Has a vision for the future,Other,Asian,National questionnaire,Asian,West,,,,,Dianne Feinstein,Male,All other races,Married men,"Cities over 500,000","Cities over 50,000",English,California,,,,Election day exit poll,In October,"In October, in September, or before that",Just today or in the last few days or in October,,,Version 1,,No,,,,,,,,High Density Urban,Urban,Urban Core,Upscale,92117.0,0.483595818281174
78298.0,,,30-44,30-59,18-44,30-44,40-49,40-44,Black 30-44,Black 30-44,Black 30-44,,,,Complete,,,,,Call 3,17.0,,,,,,,,Is fair to most Americans,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,,No,3.0,,Barack Obama,Barack Obama,Barack Obama,Leave it as is,Expand it or leave it as is,,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and non white",Both of them,Yes,Yes,Barack Obama,,,No,,,,,Approve,Somewhat approve,,,,18-44,18-64,,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Liberal,2.0,Yes,Barack Obama,,Black,Black,National questionnaire,Black,West,,,,,Dianne Feinstein,Male,Black men,,"Cities 50,000-500,000","Cities over 50,000",English,California,,"Increase only on income over $250,000",,Election day exit poll,,,,,,Version 4,,No,,,,,,,,High Density Urban,Urban,Urban Core,Very upscale,94536.0,0.902300238609314
10875.0,,,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,,,Complete,,,,,,7.0,,,,,Getting better,George W. Bush,Getting better,,Unemployment,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,2.0,,,,,,,,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,,,,The economy,,No,,Yes,Good,Excellent or good,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",,45+,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,50031.0,Yes,Barack Obama,Shares my values,White,White,National questionnaire,White,West,,,,,Dianne Feinstein,Male,White men,Married men,"Cities 50,000-500,000","Cities over 50,000",English,California,Yes,,,Telephone survey,,,,,,Version 2,,No,,,,,,,,Suburb,Urban,Urban Core,Very upscale,95630.0,0.895054578781128
34168.0,,,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,,,,Not complete,A minor factor,Not important,Factor,,Call 1,34.0,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18-44,18-64,,,,,,,,19.0,Yes,Barack Obama,,White,White,National questionnaire,White,West,,,,,Dianne Feinstein,Male,White men,,"Cities over 500,000","Cities over 50,000",,California,,,,Election day exit poll,,,,,,Version 1,,,,,,,,,,High Density Urban,Urban,Urban Core,Very downscale,90015.0,0.497394740581512
77591.0,,,30-44,30-59,18-44,30-44,30-39,30-39,Black 30-44,Black 30-44,Black 30-44,,,,Complete,A minor factor,Not important,Factor,,Call 3,3.0,,,Yes,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,Better today,,2.0,Government should do more to solve problems,,,,,,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and non white",,,,,The economy,,No,Married with children,Yes,,,,,,,,18-44,18-64,Women with children,Independent/Something else,Black non-Democrat,Black Independent,Independent,All others,Liberal,112.0,No,Barack Obama,Is a strong leader,Black,Black,National questionnaire,Black,West,,,,,Dianne Feinstein,Female,Black women,Married women,"Cities 10,000-50,000",Small Cities/Rural,English,California,,,,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,,,Version 1,,No,,,,,,,,Suburb,Rural,Rural,Downscale,95991.0,1.09395933151245
55588.0,,,65+,60+,45+,60+,65+,65 or over,Black 60+,Black 60+,Black 65+,,,,Complete,,,,,Call 2,42.0,Yes,Both regular land-line and cell phone service,No,,,,,,,Postgraduate study,College graduate,More than High school graduate,Non white college degree,Favorable,Unfavorable,,No,5.0,,,,,,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and non white",,,,,,Yes,No,All others,Yes,,,,,,,The middle class,45+,65+,Men without children,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,,71.0,No,Barack Obama,,Black,Black,National questionnaire,Black,West,Protestant/Other Non-Catholic Christian,Protestant,The rich,,Dianne Feinstein,Male,Black men,Married men,Suburbs,Suburbs,English,California,,,,Election day exit poll,,,,Generally going in the right direction,No,Version 5,Non-white,No,,No,All men,Non-working men,,,All others,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very downscale,92585.0,0.656813859939575
