ID,ABORT2,ABORTION,AGE,AGE3,AGE45,AGE60,AGE65,AGE8,AGEBLACK,AGEBYRACE,AGEBYRACE08,AKINCOMMENT,AKINCOMMENTIMP,AKINLIB,BACKSIDE,BRNAGAIN,CALL,CDNUM,CHILD12,DESCRIBP12,DESCRIBS10B,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,ETHAKIN,ETHMCCAS,ETHMO12,FAVOBAMA2,FAVROMN2,GEOCODE,GOVMO12,GOVTDO10,INC100K,INC30K,INC50K,INCOME12GEN,INCOME3,INCWHITE,ISSUE12,LATINO,MARCHILD,MARRIED,MCCASLIB,NEC,NEC2,OVER45,OVER65,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PRSMO12,QLT12,QRACE3,QRACEAI,QTYPE,RACE,REGION,SENMO12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME12,TIME12FEWD,TIME12MTH,VERSION,WHNCLINC,WHTEVANG,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
29973.0,Legal,Legal in all cases,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,,,,Complete,No,Call 1,1.0,No,I like my candidate but with reservations,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,,,1.0,Jay Nixon,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,No,All others,Yes,,,,45+,18-64,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Something else,White Independent,Liberal,105.0,Barack Obama,,White,White,National questionnaire,White,Midwest,Claire McCaskill,Male,White men,Married men,"Cities 50,000-500,000","Cities over 50,000",Missouri,Election day exit poll,,,,Version 3,No,All others,High Density Urban,Urban,Urban Core,Downscale,63104.0,1.2794771194458
66354.0,Legal,Legal in all cases,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,,,,Complete,No,Call 3,6.0,Yes,I like my candidate but with reservations,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,,,4.0,Did not vote,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,No,All others,No,,,,18-44,18-64,Women with children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,10.0,Mitt Romney,,White,White,National questionnaire,White,Midwest,Did not vote,Female,White women,Non married women,Rural,Small Cities/Rural,Missouri,Election day exit poll,,,,Version 3,Yes,All others,Suburb,Rural,Rural,Very downscale,64633.0,0.774329602718353
49389.0,Legal,Legal in all cases,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,,,,Complete,No,Call 2,2.0,Yes,I like my candidate but with reservations,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,,,1.0,Dave Spence,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,No,Married with children,Yes,,,,18-44,18-64,Women with children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,88.0,Mitt Romney,,White,White,National questionnaire,White,Midwest,Claire McCaskill,Female,White women,Married women,Suburbs,Suburbs,Missouri,Election day exit poll,,,,Version 3,No,All others,Suburb,60s Suburbs,Urban Perimeter,Very upscale,63122.0,0.938639461994171
24144.0,Illegal,Illegal in most cases,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,,,,Complete,No,Call 1,7.0,Yes,I like my candidate but with reservations,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,,5.0,Jay Nixon,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,No,All others,No,,,,18-44,18-64,Women with children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,62.0,Barack Obama,,White,White,National questionnaire,White,Midwest,Claire McCaskill,Female,White women,Non married women,"Cities 10,000-50,000",Small Cities/Rural,Missouri,Election day exit poll,,,,Version 3,Yes,All others,Town,Rural,Rural,Upscale,64804.0,0.828268647193909
49926.0,Illegal,Illegal in most cases,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,,,,Complete,No,Call 2,8.0,Yes,I like my candidate but with reservations,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,,,5.0,Jay Nixon,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,No,Married with children,Yes,,,,18-44,18-64,Men with children,Independent/Something else,Non-black non-Democrat,White Independent,Something else,White Independent,Moderate,28.0,Barack Obama,,White,White,National questionnaire,White,Midwest,Todd Akin,Male,White men,Married men,Rural,Small Cities/Rural,Missouri,Election day exit poll,,,,Version 3,Yes,All others,Low Density Rural,Rural,Rural,Very downscale,63857.0,0.708253979682922
71530.0,Illegal,Illegal in most cases,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,,,,Complete,No,Call 3,2.0,Yes,I like my candidate but with reservations,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,,1.0,Dave Spence,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,No,Married with children,Yes,,,,18-44,18-64,Men with children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,88.0,Mitt Romney,,White,White,National questionnaire,White,Midwest,Jonathan Dine,Male,White men,Married men,Suburbs,Suburbs,Missouri,Election day exit poll,,,,Version 3,No,All others,Suburb,60s Suburbs,Urban Perimeter,Very upscale,63122.0,1.00262415409088
26529.0,Legal,Legal in most cases,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,,,,Complete,No,Call 1,8.0,No,I dislike the other candidates,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,,,5.0,Jay Nixon,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,No,All others,Yes,,,,18-44,18-64,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Something else,White Independent,Conservative,28.0,Barack Obama,,White,White,National questionnaire,White,Midwest,Claire McCaskill,Female,White women,Married women,Rural,Small Cities/Rural,Missouri,Election day exit poll,,,,Version 3,Yes,All others,Low Density Rural,Rural,Rural,Very downscale,63857.0,0.719752192497253
25705.0,Legal,Legal in most cases,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,,,,Complete,No,Call 1,8.0,No,I dislike the other candidates,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,,5.0,Jay Nixon,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,No,All others,Yes,,,,45+,18-64,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,28.0,Mitt Romney,,White,White,National questionnaire,White,Midwest,Claire McCaskill,Male,White men,Married men,Rural,Small Cities/Rural,Missouri,Election day exit poll,,,,Version 3,No,All others,Low Density Rural,Rural,Rural,Very downscale,63857.0,1.01548647880554
13805.0,Legal,Legal in most cases,30-44,30-59,18-44,30-44,30-39,30-39,,,,,,,Complete,No,,5.0,No,I dislike the other candidates,,No high school diploma,No college degree,High school graduate or less,,,,,,,3.0,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,,,,All others,No,,,,18-44,18-64,Men without children,Republican,,,Republican,,Conservative,50022.0,Other,,,,National questionnaire,,Midwest,,Male,,Non married men,Suburbs,Suburbs,Missouri,Telephone survey,,,,Version 3,No,All others,Suburb,80s Suburbs,Urban Perimeter,Very upscale,64086.0,0.0
25071.0,Illegal,Illegal in most cases,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,,,Complete,No,Call 1,3.0,No,I dislike the other candidates,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,,,2.0,Jay Nixon,,,,,,,,,No,All others,Yes,,,,45+,65+,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Conservative,56.0,Mitt Romney,,White,White,National questionnaire,White,Midwest,Todd Akin,Female,White women,Married women,Suburbs,Suburbs,Missouri,Election day exit poll,,,,Version 3,,All others,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very downscale,63389.0,3.34442043304443
48166.0,Legal,Legal in most cases,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,All others,All others,The single most important factor,The single most important factor or one of several important factors,Too conservative,Complete,No,Call 2,7.0,Yes,I strongly favor my candidate,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,Only Claire McCaskill does or neither do,Only Todd Akin does or neither do,Neither does,,,5.0,Dave Spence,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and non white",Foreign policy,No,Married with children,Yes,Too liberal,,,45+,18-64,Women with children,Democrat,Non-black Democrat,All Other,Democrat,Non-White Democrats,Liberal,33.0,Barack Obama,,Other,American Indian,State questionnaire,Other,Midwest,Did not vote,Female,All other races,Married women,"Cities 50,000-500,000","Cities over 50,000",Missouri,Election day exit poll,,,,Version 2,No,All others,Suburb,Urban,Urban Core,Upscale,65807.0,0.656618893146515
64133.0,Legal,Legal in most cases,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,One of serveral important factors,The single most important factor or one of several important factors,Too conservative,Complete,No,Call 3,2.0,No,I strongly favor my candidate,,Postgraduate study,College graduate,More than High school graduate,White college degree,Only Todd Akin does or both do,Only Claire McCaskill does or both do,Both do,,,2.0,Jay Nixon,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Foreign policy,No,All others,Yes,About right,,,45+,18-64,Women without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,79.0,Barack Obama,,White,White,State questionnaire,White,Midwest,Claire McCaskill,Female,White women,Married women,Suburbs,Suburbs,Missouri,Election day exit poll,,,,Version 2,No,All others,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,63304.0,0.674455404281616
48886.0,Legal,Legal in most cases,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,Latino 45-59,Latino 45-64,The single most important factor,The single most important factor or one of several important factors,Too liberal,Complete,No,Call 2,5.0,No,I strongly favor my candidate,,High school graduate,No college degree,High school graduate or less,Non white no college degree,Only Claire McCaskill does or neither do,Only Claire McCaskill does or both do,Only Claire McCaskill does,,,3.0,Jay Nixon,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and non white",Foreign policy,Yes,All others,No,Too conservative,,,45+,18-64,Men without children,Democrat,Non-black Democrat,Latino Democrat,Democrat,Non-White Democrats,Moderate,37.0,Barack Obama,,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Midwest,Claire McCaskill,Male,Latino men,Non married men,Suburbs,Suburbs,Missouri,Election day exit poll,,,,Version 2,No,All others,Suburb,60s Suburbs,Urban Perimeter,Downscale,64050.0,0.819692134857178
46352.0,Legal,Legal in all cases,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Not an important factor,Not an important factor,About right,Complete,No,Call 2,3.0,No,I strongly favor my candidate,,High school graduate,No college degree,High school graduate or less,White no college degree,Only Claire McCaskill does or neither do,Only Claire McCaskill does or both do,Only Claire McCaskill does,,,2.0,Jay Nixon,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Foreign policy,No,All others,Yes,About right,,,45+,65+,Men without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,51.0,Barack Obama,,White,White,State questionnaire,White,Midwest,Claire McCaskill,Male,White men,Married men,Suburbs,Suburbs,Missouri,Election day exit poll,,,,Version 2,No,All others,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale,63070.0,0.925526559352875
25532.0,Legal,Legal in all cases,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,One of serveral important factors,The single most important factor or one of several important factors,Too conservative,Complete,No,Call 1,2.0,Yes,I strongly favor my candidate,,Postgraduate study,College graduate,More than High school graduate,White college degree,Only Todd Akin does or both do,Only Claire McCaskill does or both do,Both do,,,1.0,Jay Nixon,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Foreign policy,No,Married with children,Yes,About right,,,18-44,18-64,Men with children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,94.0,Barack Obama,,White,White,State questionnaire,White,Midwest,Claire McCaskill,Male,White men,Married men,Suburbs,Suburbs,Missouri,Election day exit poll,,,,Version 2,No,All others,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,63043.0,0.919131338596344
24093.0,Legal,Legal in most cases,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,The single most important factor,The single most important factor or one of several important factors,Omit,Complete,No,Call 1,5.0,No,I strongly favor my candidate,,No high school diploma,No college degree,High school graduate or less,White no college degree,Only Claire McCaskill does or neither do,Only Claire McCaskill does or both do,Only Claire McCaskill does,,,3.0,Jay Nixon,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",Foreign policy,No,All others,Yes,About right,,,45+,65+,Women without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,42.0,Barack Obama,,White,White,State questionnaire,White,Midwest,Claire McCaskill,Female,White women,Married women,"Cities 50,000-500,000","Cities over 50,000",Missouri,Election day exit poll,,,,Version 2,Yes,All others,Suburb,Urban,Urban Core,Very upscale,64114.0,1.43607676029205
26968.0,Legal,Legal in most cases,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,One of serveral important factors,The single most important factor or one of several important factors,Too conservative,Complete,No,Call 1,7.0,Yes,I strongly favor my candidate,,Postgraduate study,College graduate,More than High school graduate,White college degree,Only Claire McCaskill does or neither do,Only Claire McCaskill does or both do,Only Claire McCaskill does,,,5.0,Jay Nixon,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Foreign policy,No,Married with children,Yes,About right,,,18-44,18-64,Women with children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,33.0,Barack Obama,,White,White,State questionnaire,White,Midwest,Claire McCaskill,Female,White women,Married women,"Cities 50,000-500,000","Cities over 50,000",Missouri,Election day exit poll,,,,Version 2,No,All others,Suburb,Urban,Urban Core,Upscale,65807.0,0.700811386108398
50566.0,Legal,Legal in all cases,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,One of serveral important factors,The single most important factor or one of several important factors,Too conservative,Complete,No,Call 2,2.0,Yes,I like my candidate but with reservations,,Postgraduate study,College graduate,More than High school graduate,White college degree,Only Claire McCaskill does or neither do,Only Claire McCaskill does or both do,Only Claire McCaskill does,,,1.0,Jay Nixon,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Foreign policy,No,Married with children,Yes,About right,,,18-44,18-64,Women with children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,95.0,Barack Obama,,White,White,State questionnaire,White,Midwest,Claire McCaskill,Female,White women,Married women,Suburbs,Suburbs,Missouri,Election day exit poll,,,,Version 2,No,All others,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,63011.0,0.790675103664398
70384.0,Legal,Legal in most cases,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,One of serveral important factors,The single most important factor or one of several important factors,Too conservative,Complete,No,Call 3,7.0,No,I like my candidate but with reservations,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Only Claire McCaskill does or neither do,Only Claire McCaskill does or both do,Only Claire McCaskill does,,,5.0,Jay Nixon,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Foreign policy,No,All others,,About right,,,45+,18-64,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Liberal,33.0,Barack Obama,,White,White,State questionnaire,White,Midwest,Claire McCaskill,Male,White men,,"Cities 50,000-500,000","Cities over 50,000",Missouri,Election day exit poll,,,,Version 2,No,All others,Suburb,Urban,Urban Core,Upscale,65807.0,0.900046706199646
67573.0,Legal,Legal in all cases,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,Not an important factor,Not an important factor,Too liberal,Complete,No,Call 3,5.0,No,I like my candidate but with reservations,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Only Claire McCaskill does or neither do,Only Todd Akin does or neither do,Neither does,,,3.0,Dave Spence,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Foreign policy,No,All others,Yes,Too liberal,,,18-44,18-64,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Conservative,72.0,Mitt Romney,,White,White,State questionnaire,White,Midwest,Todd Akin,Male,White men,Married men,Suburbs,Suburbs,Missouri,Election day exit poll,,,,Version 2,Yes,All others,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,64062.0,0.886544167995453
