ID,HOU,SEN,GOV,ABORTION18,AGE,AGE3,AGE8,AGE45,AGE49,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,ATTEND16,ATTEND16B,ATTREL,BACKSIDE,BOYSGIRLS,BREAK18,BREAK18A,BREAK18B,BRNAGAIN,CALL,CDNUM,CHILD18,CHILDBOY,CHILDGIRL,CONTROLHOUSE,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,ELECTSECFOREIGN18,FAVDEM2,FAVPARTY,FAVPELOSI,FAVREP2,FINSIT2,FORTRUMPH,FTVOTER18,GUN16,GUNOWNER12,HEALTHCARE18,HEALTHPRE18,IMPEACH18,INC100K,INC30K,INC50K,INCOME3,INCOME18GEN,INCWHITE,ISSUE18,KAVANAUGH18,LATINO,LGBT,MARRIED,MUELLERAPP,NEC,NEC2,OVER45,OVER65,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYSEX,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QRACE3,QRACEAI,QRACEAK,QRACEHI,QTYPE,RACE,RACE18,RACE18B,RACE2B,RACEAI,RACEFACTOR,REGION,REL5,RELIGN18,RELWHITE,RUSSIA18,SEX,SEXBYRACE,SEXUALHARASS,SEXUALHARASSB,SEXWED,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,SUBURBWHITE,TAXCUTS18,TELEPOLL,TIME18HOU,TIME18HOUMONTH,TIME18HOUWEEK,TRACK,TRADE18,TRUMP2,TRUMP4,TRUMPFP18,TRUMPIMM,UNITED18,VERSION,VETVOTER,VOTE2016,VOTEISS18,WEIGHT,WHITEREL,WHNCLINC,WHTEVANG,WOMEN,WOMEN2,WPROTBRN,WPROTBRN3
25508.0,The Democratic candidate,The Democratic candidate,The Democratic candidate,,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,Latino 60+,Latino 45-64,,,,Complete,,,,,,,46.0,,,,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,,,,Omit,,,,,,,Major changes,,Yes,,,,,,,Health care,,Yes,,,Approve,,,45+,18-64,,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Other,Hispanic/Latino,,,National questionnaire,Hispanic/Latino,Somewhat important,Important,Non-white,Hispanic/Latino,No group is favored,West,Protestant/Other Non-Catholic Christian,Protestant,,Justified,Female,Latino women,,,,Suburbs,Suburbs,English,California,Other,,Telephone survey,In the last month,In the last month,Before that,,,,,,Too tough,,Version 2,,,,2.80318355560303,Non-white,,,,,,
25509.0,The Democratic candidate,The Democratic candidate,The Democratic candidate,,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,Latino 45-59,Latino 45-64,,,,Complete,,,,,,,5.0,,,,,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,Favorable,,,,,,,Major changes,,No,,,,,,,Health care,,Yes,,,Approve,,,45+,18-64,,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent men,Something else,Independent Men,All others,Liberal,,Moderate/Liberal Republicans,Liberal Independents,Other,Hispanic/Latino,,,National questionnaire,Hispanic/Latino,Very important,Important,Non-white,Hispanic/Latino,Whites are favored over minorities,West,Catholic,Catholic,,Justified,Male,Latino men,,,,"Cities 50,000-500,000","Cities over 50,000",English,California,Other,,Telephone survey,Before that,Before that,Before that,,,,,,Too tough,,Version 2,,,,1.40792179107666,Non-white,,,,,,
25510.0,,The Democratic candidate,The Democratic candidate,,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,,,,Complete,,,,,,,49.0,,,,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,Favorable,,,,,,,Major changes,,Yes,,,,,,,Health care,,No,,,Omit,,,18-44,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,Independent Women,White Independent,Moderate,,Moderate/Liberal Republicans,Moderate Independents,White,White,,,National questionnaire,White,Very important,Important,White,White,Whites are favored over minorities,West,None,None,None,Omit,Female,White women,,,,Suburbs,Suburbs,English,California,White suburban women,,Telephone survey,In the last month,In the last month,Before that,,,,,,Too tough,,Version 2,,,,3.72883677482605,White none,,,,,,
25511.0,The Democratic candidate,The Democratic candidate,The Democratic candidate,,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,All others,All others,,,,Complete,,,,,,,30.0,,,,,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,Favorable,,,,,,,Major changes,,Yes,,,,,,,Immigration,,No,,,Disapprove,,,18-44,18-64,,Democrat,Non-black Democrat,All Other,Democratic women,Democrat,Democratic Women,Non-White Democrats,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Other,Asian,,,National questionnaire,Asian,Very important,Important,Non-white,Asian,No group is favored,West,Something else,Other,,Politically motivated,Female,All other races,,,,Suburbs,Suburbs,English,California,Other,,Telephone survey,In the last month,In the last month,Before that,,,,,,Too tough,,Version 2,,,,4.14828872680664,Non-white,,,,,,
25512.0,The Republican candidate,,The Republican candidate,,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,,,,Complete,,,,,,,36.0,,,,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,Unfavorable,,,,,,,Major changes,,No,,,,,,,Immigration,,No,,,Disapprove,,,45+,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,Independent Men,White Independent,Conservative,,Moderate/Liberal Republicans,Conservative Independents,White,White,,,National questionnaire,White,Not at all important,Not important,White,White,No group is favored,West,Catholic,Catholic,Catholic,Politically motivated,Male,White men,,,,Suburbs,Suburbs,English,California,White suburban men,,Telephone survey,Before that,Before that,Before that,,,,,,About right,,Version 2,,,,0.763216555118561,White Catholics,,,,,,
25513.0,The Democratic candidate,The Democratic candidate,The Democratic candidate,,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,,,,Complete,,,,,,,13.0,,,,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,Omit,,,,,,,Major changes,,Yes,,,,,,,Immigration,,No,,,Approve,,,18-44,18-64,,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Liberal,,Liberal Democrats,Liberal Democrats,White,White,,,National questionnaire,White,Very important,Important,White,White,Whites are favored over minorities,West,None,None,None,Politically motivated,Female,White women,,,,"Cities 50,000-500,000","Cities over 50,000",English,California,Other,,Telephone survey,Before that,Before that,Before that,,,,,,Too tough,,Version 2,,,,1.61880028247833,White none,,,,,,
25514.0,The Democratic candidate,The Democratic candidate,The Democratic candidate,,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,,,,Complete,,,,,,,22.0,,,,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,,,Favorable,,,,,,,Major changes,,Yes,,,,,,,Health care,,No,,,Approve,,,45+,65+,,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,Democratic Men,White Democrat,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,,,National questionnaire,White,Very important,Important,White,White,Whites are favored over minorities,West,None,None,None,Justified,Male,White men,,,,"Cities over 500,000","Cities over 50,000",English,California,Other,,Telephone survey,Before that,Before that,Before that,,,,,,Too tough,,Version 2,,,,0.177778646349907,White none,,,,,,
25515.0,The Democratic candidate,,The Democratic candidate,,18-29,18-29,25-29,18-44,18-49,18-29,25-29,,,,,,,Complete,,,,,,,37.0,,,,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,,,,,,Favorable,,,,,,,Major changes,,Omit,,,,,,,Health care,,No,,,Approve,,,18-44,18-64,,Democrat,,,Democratic men,Democrat,Democratic Men,,Liberal,,Liberal Democrats,Liberal Democrats,,,,,National questionnaire,,Somewhat important,Important,,,No group is favored,West,None,None,,Justified,Male,,,,,"Cities over 500,000","Cities over 50,000",English,California,Other,,Telephone survey,Before that,Before that,Before that,,,,,,Omit,,Version 2,,,,1.27212309837341,,,,,,,
25516.0,The Democratic candidate,The Democratic candidate,The Democratic candidate,,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,,,,Complete,,,,,,,18.0,,,,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,Favorable,,,,,,,Minor changes,,Yes,,,,,,,Health care,,No,,,Approve,,,45+,65+,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,Independent Women,White Independent,Moderate,,Moderate/Liberal Republicans,Moderate Independents,White,White,,,National questionnaire,White,Somewhat important,Important,White,White,Whites are favored over minorities,West,Protestant/Other Non-Catholic Christian,Protestant,Protestant/Other Non-Catholic Christian,Justified,Female,White women,,,,"Cities 50,000-500,000","Cities over 50,000",English,California,Other,,Telephone survey,Before that,Before that,Before that,,,,,,Too tough,,Version 2,,,,1.25169205665588,White Protestants,,,,,,
25517.0,The Republican candidate,The Democratic candidate,The Republican candidate,,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,,,,Complete,,,,,,,10.0,,,,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,,,Unfavorable,,,,,,,No changes at all,,No,,,,,,,Immigration,,No,,,Approve,,,45+,65+,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Conservative,,Independent/Something else,Conservative Republicans,White,White,,,National questionnaire,White,Not at all important,Not important,White,White,No group is favored,West,Protestant/Other Non-Catholic Christian,Protestant,Protestant/Other Non-Catholic Christian,Justified,Female,White women,,,,Suburbs,Suburbs,English,California,White suburban women,,Telephone survey,Before that,Before that,Before that,,,,,,About right,,Version 2,,,,0.201146647334099,White Protestants,,,,,,
25518.0,The Republican candidate,The Democratic candidate,The Republican candidate,,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,,Complete,,,,,,,4.0,,,,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,Unfavorable,,,,,,,Major changes,,No,,,,,,,Immigration,,No,,,Disapprove,,,45+,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Conservative,,Independent/Something else,Conservative Republicans,White,White,,,National questionnaire,White,Not too important,Not important,White,White,Minorities are favored over whites,West,Protestant/Other Non-Catholic Christian,Protestant,Protestant/Other Non-Catholic Christian,Politically motivated,Female,White women,,,,Suburbs,Suburbs,English,California,White suburban women,,Telephone survey,Before that,Before that,Before that,,,,,,About right,,Version 2,,,,3.21953272819519,White Protestants,,,,,,
25519.0,The Republican candidate,Other,The Republican candidate,,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,,,,Complete,,,,,,,1.0,,,,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,Unfavorable,,,,,,,Major changes,,No,,,,,,,The economy,,No,,,Disapprove,,,45+,65+,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,Independent Men,White Independent,Conservative,,Moderate/Liberal Republicans,Conservative Independents,White,White,,,National questionnaire,White,Not too important,Not important,White,White,Minorities are favored over whites,West,Protestant/Other Non-Catholic Christian,Protestant,Protestant/Other Non-Catholic Christian,Politically motivated,Male,White men,,,,Suburbs,Suburbs,English,California,White suburban men,,Telephone survey,Before that,Before that,Before that,,,,,,About right,,Version 2,,,,0.509727001190186,White Protestants,,,,,,
25520.0,The Republican candidate,Other,The Republican candidate,,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,,,,Complete,,,,,,,8.0,,,,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,Unfavorable,,,,,,,No changes at all,,No,,,,,,,Health care,,No,,,Omit,,,45+,65+,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Something else,Independent Men,White Independent,Conservative,,Moderate/Liberal Republicans,Conservative Independents,White,White,,,National questionnaire,White,Very important,Important,White,White,No group is favored,West,Protestant/Other Non-Catholic Christian,Other Christian,Protestant/Other Non-Catholic Christian,Politically motivated,Male,White men,,,,Suburbs,Suburbs,English,California,White suburban men,,Telephone survey,Before that,Before that,Before that,,,,,,About right,,Version 2,,,,1.01945471763611,White Protestants,,,,,,
25521.0,The Democratic candidate,The Democratic candidate,The Democratic candidate,,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,,,,Complete,,,,,,,5.0,,,,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,,,Favorable,,,,,,,Major changes,,No,,,,,,,Health care,,No,,,Approve,,,45+,65+,,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,Democratic Men,White Democrat,Liberal,,Liberal Democrats,Liberal Democrats,White,White,,,National questionnaire,White,Very important,Important,White,White,No group is favored,West,Protestant/Other Non-Catholic Christian,Protestant,Protestant/Other Non-Catholic Christian,Justified,Male,White men,,,,"Cities 50,000-500,000","Cities over 50,000",English,California,Other,,Telephone survey,Before that,Before that,Before that,,,,,,Omit,,Version 2,,,,0.454204797744751,White Protestants,,,,,,
25522.0,The Democratic candidate,The Democratic candidate,The Democratic candidate,,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,,,,Complete,,,,,,,1.0,,,,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,Favorable,,,,,,,Major changes,,Yes,,,,,,,Immigration,,No,,,Approve,,,45+,65+,,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Liberal,,Liberal Democrats,Liberal Democrats,White,White,,,National questionnaire,White,Very important,Important,White,White,Whites are favored over minorities,West,Protestant/Other Non-Catholic Christian,Protestant,Protestant/Other Non-Catholic Christian,Justified,Female,White women,,,,"Cities 50,000-500,000","Cities over 50,000",English,California,Other,,Telephone survey,In the last month,In the last month,Before that,,,,,,Too tough,,Version 2,,,,0.740323543548584,White Protestants,,,,,,
25523.0,The Democratic candidate,The Democratic candidate,The Democratic candidate,,45-65,30-59,45-49,45+,18-49,45-59,40-49,Black 45-59,Black 45-59,Black 45-64,,,,Complete,,,,,,,37.0,,,,,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,Favorable,,,,,,,Major changes,,Yes,,,,,,,Health care,,No,,,Approve,,,45+,18-64,,Independent/Something else,Black non-Democrat,Black Independent,Independent men,Independent,Independent Men,All others,Moderate,,Moderate/Liberal Republicans,Moderate Independents,Black,Black,,,National questionnaire,Black,Very important,Important,Non-white,Black,Whites are favored over minorities,West,Protestant/Other Non-Catholic Christian,Other Christian,,Justified,Male,Black men,,,,"Cities over 500,000","Cities over 50,000",English,California,Other,,Telephone survey,Before that,Before that,Before that,,,,,,Too tough,,Version 2,,,,1.02334249019623,Non-white,,,,,,
25524.0,The Republican candidate,,The Republican candidate,,65+,60+,65 or over,45+,50+,60+,65+,,,,,,,Complete,,,,,,,30.0,,,,,Attended college but received no degree,No college degree,More than high school graduate,,,,,,Unfavorable,,,,,,,Major changes,,No,,,,,,,Immigration,,,,,Disapprove,,,45+,65+,,Independent/Something else,,,Independent men,Independent,Independent Men,,Conservative,,Moderate/Liberal Republicans,Conservative Independents,,,,,National questionnaire,,Not too important,Not important,,,No group is favored,West,,,,Politically motivated,Male,,,,,Suburbs,Suburbs,,California,,,Telephone survey,In the last month,In the last month,Before that,,,,,,Omit,,Version 2,,,,1.2032858133316,,,,,,,
25525.0,The Democratic candidate,The Democratic candidate,The Democratic candidate,,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,All others,All others,,,,Complete,,,,,,,10.0,,,,,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,Unfavorable,,,,,,,Major changes,,No,,,,,,,Health care,,No,,,Approve,,,45+,18-64,,Democrat,Non-black Democrat,All Other,Democratic men,Democrat,Democratic Men,Non-White Democrats,Liberal,,Liberal Democrats,Liberal Democrats,Other,Asian,,,National questionnaire,Asian,Very important,Important,Non-white,Asian,Whites are favored over minorities,West,Something else,Muslim,,Justified,Male,All other races,,,,Suburbs,Suburbs,English,California,Other,,Telephone survey,In the last month,In the last month,Before that,,,,,,Too tough,,Version 2,,,,3.82397294044495,Non-white,,,,,,
25526.0,The Democratic candidate,,The Democratic candidate,,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,,,,Complete,,,,,,,7.0,,,,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,Favorable,,,,,,,Omit,,Yes,,,,,,,The economy,,No,,,Approve,,,45+,65+,,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,Democratic Men,White Democrat,Liberal,,Liberal Democrats,Liberal Democrats,White,White,,,National questionnaire,White,Very important,Important,White,White,Whites are favored over minorities,West,None,None,None,Justified,Male,White men,,,,Suburbs,Suburbs,English,California,White suburban men,,Telephone survey,Before that,Before that,Before that,,,,,,Too tough,,Version 2,,,,0.71157568693161,White none,,,,,,
