ID,SENGA14,GOVGA14,AGE,AGE3,AGE8,AGE45,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,ATTEND,ATTEND2,BACKSIDE,BORNINGA14,BRNAGAIN,CALL,CDNUM,CONTACTGA14,CONTACTNUNN,CONTACTPERDUE,ECONBETT,ECONDIR,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVDEM2,FAVREP2,FOROBAMAS,GEOCODE,GOVTDO10,HEALTHCARE14,INC100K,INC30K,INC50K,INCOME3,INCOME4,INCOME14GEN,INCWHITE,ISIS14,ISSUE14,JOBSIT,LATINO,MARIJUANALAW,MARRIED,MINWAGE14,MOVETOGA14,MOVETOGA10YR,NEC,NEC2,NECWORR2,NECWORRY,NUNNLIB,OBAMA2,OBAMA4,OBAMAANG,OBAMAANG2,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYSEX,PARTYWHITE,PERDUECONSRV,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,PTYIMPT14,PTYIMPT14B,QRACE3,QRACEAI,QTYPE,RACE,RACEAI,RCONGANG,RCONGANG2,REGION,RUNOFFGA14,SAMESEXM12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TEABRN,TEAPARTY,TEAPARTY3,TELEPOLL,TERRWORR,TERWORR2,TIME14FEWD,TIME14MTH,TIME14WK,TIMESEN14,TRACK,VERSION,WHNCLINC,WHTEVANG,ZIPCODE,WEIGHT
68265.0,,Jason Carter,45-65,60+,60-64,45+,60+,50-64,Black 60+,Black 60+,Black 45-64,,,Complete,Moved to Georgia,,Call 2,2.0,,,,Staying about the same,Poor and staying the same,High school graduate,No college degree,High school graduate or less,Non white no college degree,,,,4.0,Government should do more to solve problems,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",Approve,,,No,,,Favor,Less than 10 years,Less than 10 years,Not so good,Not so good or poor,Not worried,Not too worried,,Approve,Strongly approve,,,45+,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Women,Non-White Democrats,,Moderate,133.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,Black,Black,State questionnaire,Black,Black,,,South,Michelle Nunn,,Female,Black women,,"Cities 50,000-500,000","Cities over 50,000", Georgia,,,,Election day exit poll,Very worried,Very or somewhat worried,,,,,Seriously off on the wrong track,Version 1,No,,31906.0,0.827953398227692
68002.0,,Jason Carter,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,More than once a week,Weekly,Complete,,Yes,Call 2,11.0,,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,Unfavorable,Unfavorable,,1.0,,,,,,,,,,,,Worse today,No,Legal,,,,,,,,,Too liberal,,,,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,About right,Moderate,2.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Very important,Important,White,White,State questionnaire,White,White,,,South,David Perdue,No,Female,White women,,Suburbs,Suburbs, Georgia,Both Tea Party supporter and born-again,Strongly support,Support,Election day exit poll,,,,,,,,Version 3,,White Born-again/Evangelical Christians,30103.0,0.731091916561127
69730.0,,Jason Carter,30-44,30-59,30-39,18-44,30-44,30-39,Black 30-44,Black 30-44,Black 30-44,Once a week,Weekly,Complete,,No,Call 2,13.0,,,,,,Postgraduate study,College graduate,More than High school graduate,Non white college degree,Favorable,Unfavorable,,3.0,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and non white",,,Worse today,No,Legal,,,,,,,,,About right,,,,,18-44,18-64,Independent/Something else,Black non-Democrat,Black Independent,Independent,Independent Women,All others,Too liberal,Moderate,26.0,Moderate/Liberal Republicans,Moderate Independents,Very important,Important,Black,Black,State questionnaire,Black,Black,,,South,Michelle Nunn,Yes,Female,Black women,,Suburbs,Suburbs, Georgia,Neither,Somewhat oppose,Oppose,Election day exit poll,,,,,,,,Version 3,No,All others,30236.0,0.709944427013397
10573.0,,Jason Carter,30-44,30-59,40-44,18-44,30-44,40-49,Black 30-44,Black 30-44,Black 30-44,,,Complete,,,,4.0,,,,,,Postgraduate study,College graduate,More than High school graduate,Non white college degree,,,,2.0,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and non white",Approve,The economy,,No,,,,,,,,Worried,Somewhat worried,,Approve,Somewhat approve,,,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Women,Non-White Democrats,,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,Black,Black,National questionnaire,Black,Black,,,South,,,Female,Black women,,Suburbs,Suburbs, Georgia,,,,Telephone survey,Somewhat worried,Very or somewhat worried,,,,,,Version 1,No,,30294.0,2.09973311424255
86258.0,,Jason Carter,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Once a week,Weekly,Complete,,No,Call 3,11.0,,,,,,College graduate,College graduate,More than High school graduate,White college degree,Omit,Omit,,3.0,,,,,,,,,,,,About the same,No,Illegal,,,,,,,,,Omit,,,,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,Omit,Moderate,80.0,Moderate/Liberal Republicans,Moderate Independents,Omit,Omit,White,White,State questionnaire,White,White,,,South,Omit,Yes,Female,White women,,"Cities 50,000-500,000","Cities over 50,000", Georgia,,Omit,Omit,Election day exit poll,,,,,,,,Version 3,No,All others,30342.0,0.812863826751709
85550.0,,Jason Carter,30-44,30-59,30-39,18-44,30-44,30-39,Black 30-44,Black 30-44,Black 30-44,A few times a year,Occasionally,Not complete,,Yes,Call 3,11.0,,,,,,,,,,Favorable,Unfavorable,,3.0,,,,,,,,,,,,Worse today,No,,,,,,,,,,,,,,,18-44,18-64,,,,,,,,,80.0,,,,,Black,Black,State questionnaire,Black,Black,,,South,,,Female,Black women,,"Cities 50,000-500,000","Cities over 50,000", Georgia,,,,Election day exit poll,,,,,,,,Version 3,,All others,30342.0,0.854151904582977
85506.0,,Jason Carter,18-29,18-29,25-29,18-44,18-29,25-29,Black 18-29,Black 18-29,Black 18-29,,,Complete,,,Call 3,3.0,,,,,,High school graduate,No college degree,High school graduate or less,Non white no college degree,Favorable,Unfavorable,,4.0,Government should do more to solve problems,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",,,,,Legal,,,,,,,,,,,,,,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Women,Non-White Democrats,,Moderate,157.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,Black,Black,National questionnaire,Black,Black,,,South,,No,Female,Black women,,Rural,Small Cities/Rural, Georgia,,,,Election day exit poll,,,,,,,Generally going in the right direction,Version 4,No,,31833.0,1.22057962417603
986.0,,Jason Carter,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,More than once a week,Weekly,Complete,,Yes,,,,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,,5.0,,,,,,,,,,,,Better today,No,Illegal,,,,,,,,,About right,,,,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,About right,Moderate,,Moderate/Liberal Republicans,Moderate Independents,Not too important,Not important,White,White,State questionnaire,White,White,,,South,Omit,Yes,Female,White women,,Suburbs,Suburbs, Georgia,Born-again but not Tea Party supporter,Strongly oppose,Oppose,Telephone survey,,,,,,,,Version 3,No,White Born-again/Evangelical Christians,31522.0,2.07285022735596
786.0,,Jason Carter,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,,,Complete,,,,3.0,Both of them,Yes,Yes,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,To express opposition to Barack Obama,2.0,,Went too far,,,,,,,,,Health care,,No,,No,,,,,,,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,,Conservative,,Moderate/Liberal Republicans,Conservative Independents,,,White,White,State questionnaire,White,White,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",South,David Perdue,,Female,White women,Non married women,Suburbs,Suburbs, Georgia,,,,Telephone survey,,,Before that,Before that,Before that,Before that,,Version 2,,,30215.0,0.695859551429749
704.0,,Jason Carter,45-65,60+,60-64,45+,60+,50-64,Black 60+,Black 60+,Black 45-64,,,Complete,Moved to Georgia,,,,,,,Getting better,Getting better,College graduate,College graduate,More than High school graduate,Non white college degree,,,,2.0,Omit,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and non white",Omit,,,No,,,Favor,10+ years but not born here,More than 10 years,Good,Excellent or good,Not worried,Not too worried,,Approve,Strongly approve,,,45+,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Women,Non-White Democrats,,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,Black,Black,State questionnaire,Black,Black,,,South,Michelle Nunn,,Female,Black women,,Suburbs,Suburbs, Georgia,,,,Telephone survey,Somewhat worried,Very or somewhat worried,,,,,Generally going in the right direction,Version 1,No,,30294.0,0.546663820743561
645.0,,Jason Carter,45-65,60+,60-64,45+,60+,50-64,Black 60+,Black 60+,Black 45-64,,,Complete,Moved to Georgia,,,12.0,,,,Getting worse,Worse,No high school diploma,No college degree,High school graduate or less,Non white no college degree,,,,4.0,Government should do more to solve problems,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",Approve,,,No,,,Favor,10+ years but not born here,More than 10 years,Poor,Not so good or poor,Worried,Very worried,,Approve,Somewhat approve,,,45+,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Men,Non-White Democrats,,,,,,,,Black,Black,State questionnaire,Black,Black,,,South,Michelle Nunn,,Male,Black men,,"Cities 50,000-500,000","Cities over 50,000", Georgia,,,,Telephone survey,Not too worried,Not too or not at all worried,,,,,Seriously off on the wrong track,Version 1,No,,30906.0,0.800926148891449
621.0,,Jason Carter,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,,,Complete,Born in Georgia,,,3.0,,,,Getting worse,Worse,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,4.0,Omit,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Omit,,,No,,,Favor,I was born in Georgia,More than 10 years,Not so good,Not so good or poor,Not worried,Not at all worried,,Disapprove,Somewhat disapprove,,,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,,Liberal,,Moderate/Liberal Republicans,Liberal Independents,,,White,White,State questionnaire,White,White,,,South,Omit,,Female,White women,,Suburbs,Suburbs, Georgia,,,,Telephone survey,Not at all worried,Not too or not at all worried,,,,,Generally going in the right direction,Version 1,Yes,,30170.0,1.25349998474121
67903.0,,Jason Carter,30-44,30-59,30-39,18-44,30-44,30-39,Black 30-44,Black 30-44,Black 30-44,,,Complete,,,Call 2,2.0,Neither of them,No,No,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,To express support for Barack Obama,4.0,,Went too far,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",,Health care,,No,,No,,,,,,,,,,,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",18-44,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Women,Non-White Democrats,,Moderate,133.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,Black,Black,State questionnaire,Black,Black,Angry,"Dissatisfied, but not angry or angry",South,Michelle Nunn,,Female,Black women,Non married women,"Cities 50,000-500,000","Cities over 50,000", Georgia,,,,Election day exit poll,,,Before that,Before that,Before that,Before that,,Version 2,No,,31906.0,0.683659970760345
53881.0,Did not vote,Jason Carter,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,,,Complete,,,Call 1,11.0,,,,,,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Unfavorable,,2.0,Government is doing too many things better left to businesses and individuals,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",,,,No,Omit,,,,,,,,,,,,,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Something else,Independent Men,White Independent,,Liberal,27.0,Moderate/Liberal Republicans,Liberal Independents,,,White,White,National questionnaire,White,White,,,South,,Yes,Male,White men,,Suburbs,Suburbs, Georgia,,,,Election day exit poll,,,,,,,Seriously off on the wrong track,Version 4,No,,30101.0,0.681697249412537
10584.0,Did not vote,Jason Carter,45-65,30-59,45-49,45+,45-59,40-49,Black 45-59,Black 45-59,Black 45-64,,,Complete,,,,1.0,,,,,,High school graduate,No college degree,High school graduate or less,Non white no college degree,,,,5.0,,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and non white",Omit,Health care,,No,,,,,,,,Not worried,Not at all worried,,Approve,Somewhat approve,,,45+,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Women,Non-White Democrats,,Conservative,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,Black,Black,National questionnaire,Black,Black,,,South,,,Female,Black women,,Rural,Small Cities/Rural, Georgia,,,,Telephone survey,Not at all worried,Not too or not at all worried,,,,,,Version 1,No,,31533.0,1.19832098484039
69103.0,Did not vote,Jason Carter,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,A few times a year,Occasionally,Complete,,No,Call 2,14.0,,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,Unfavorable,Unfavorable,,1.0,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,,Worse today,No,Legal,,,,,,,,,Omit,,,,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Something else,Independent Men,White Independent,Omit,Conservative,71.0,Moderate/Liberal Republicans,Conservative Independents,Somewhat important,Important,White,White,State questionnaire,White,White,,,South,Would not vote in the U.S. Senate runoff,Yes,Male,White men,,Suburbs,Suburbs, Georgia,Neither,Neutral,Neutral,Election day exit poll,,,,,,,,Version 3,No,All others,30124.0,0.40667650103569
854.0,Did not vote,Jason Carter,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,Complete,,,,,Neither of them,No,No,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,To express support for Barack Obama,2.0,,Did not go far enough,,,,,,,,,The economy,,No,,No,,,,,,,,,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,,Liberal,,Moderate/Liberal Republicans,Liberal Independents,,,White,White,State questionnaire,White,White,Angry,"Dissatisfied, but not angry or angry",South,Michelle Nunn,,Male,White men,Non married men,Suburbs,Suburbs, Georgia,,,,Telephone survey,,,Before that,Before that,Before that,Before that,,Version 2,No,,30066.0,3.26658153533936
817.0,Did not vote,Jason Carter,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,,,Complete,,,,,Only Michelle Nunn,Yes,No,,,College graduate,College graduate,More than High school graduate,White college degree,,,To express support for Barack Obama,3.0,,Was about right,,,,,,,,,Foreign policy,,No,,No,,,,,,,,,,,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,White,White,State questionnaire,White,White,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",South,Michelle Nunn,,Female,White women,Non married women,"Cities 50,000-500,000","Cities over 50,000", Georgia,,,,Telephone survey,,,Before that,Before that,Before that,Before that,,Version 2,No,,30341.0,0.651556611061096
669.0,Did not vote,Jason Carter,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,All others,All others,,,Complete,Moved to Georgia,,,11.0,,,,Getting better,Getting better,Postgraduate study,College graduate,More than High school graduate,Non white college degree,,,,2.0,Government should do more to solve problems,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and non white",Approve,,,No,,,Favor,10+ years but not born here,More than 10 years,Good,Excellent or good,Worried,Somewhat worried,,Approve,Somewhat approve,,,45+,18-64,Democrat,Non-black Democrat,All Other,Democrat,Democratic Men,Non-White Democrats,,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,Other,American Indian,State questionnaire,Other,American Indian,,,South,Michelle Nunn,,Male,All other races,,Suburbs,Suburbs, Georgia,,,,Telephone survey,Somewhat worried,Very or somewhat worried,,,,,Generally going in the right direction,Version 1,No,,30188.0,2.25454473495483
615.0,Did not vote,Jason Carter,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,,,Complete,Moved to Georgia,,,14.0,,,,Getting worse,Worse,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,1.0,Government is doing too many things better left to businesses and individuals,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Approve,,,No,,,Favor,10+ years but not born here,More than 10 years,Poor,Not so good or poor,Worried,Somewhat worried,,Disapprove,Strongly disapprove,,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,,Conservative,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,White,White,State questionnaire,White,White,,,South,Would not vote in the U.S. Senate runoff,,Female,White women,,Suburbs,Suburbs, Georgia,,,,Telephone survey,Not too worried,Not too or not at all worried,,,,,Seriously off on the wrong track,Version 1,Yes,,30728.0,1.09831035137177
89798.0,Michelle Nunn,Jason Carter,30-44,30-59,40-44,18-44,30-44,40-49,Black 30-44,Black 30-44,Black 30-44,,,Complete,Moved to Georgia,,Call 3,1.0,,,,Getting worse,Worse,High school graduate,No college degree,High school graduate or less,Non white no college degree,,,,5.0,Government should do more to solve problems,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",Approve,,,No,,,Favor,10+ years but not born here,More than 10 years,Poor,Not so good or poor,Worried,Very worried,,Approve,Somewhat approve,,,18-44,18-64,Independent/Something else,Black non-Democrat,Black Independent,Independent,Independent Women,All others,,Moderate,125.0,Moderate/Liberal Republicans,Moderate Independents,,,Black,Black,State questionnaire,Black,Black,,,South,Michelle Nunn,,Female,Black women,,"Cities 10,000-50,000",Small Cities/Rural, Georgia,,,,Election day exit poll,Somewhat worried,Very or somewhat worried,,,,,Seriously off on the wrong track,Version 1,No,,31313.0,0.789115786552429
