ID,SENIA14,GOVIA14,ABORT2,ABORTION,AGE,AGE3,AGE8,AGE45,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,ATTEND,ATTEND2,BACKSIDE,BRALEYLIB,BRNAGAIN,CALL,CDNUM,CONTACTBRALEY,CONTACTERNST,CONTACTIA14,DEMPRIM2016,DEMPRIM2016DEMSONLY,ECONBETT,ECONDIR,ECONFAIR,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,ERNSTCONSRV,FAVDEM2,FAVREP2,FOLLOW14,FOLLOW14B,FOROBAMAS,GEOCODE,GOPPRIM2016,GOPPRIM2016REPSONLY,GOVTDO10,HEALTHCARE14,IMMDEPORT,INC100K,INC30K,INC50K,INCOME3,INCOME4,INCOME14GEN,INCWHITE,ISIS14,ISSUE14,LATINO,MARIJUANALAW,MARRIED,MINWAGE14,NEC,NEC2,NECWORR2,NECWORRY,OBAMA2,OBAMA4,OBAMAANG,OBAMAANG2,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYSEX,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QRACE3,QRACEAI,QTYPE,RACE,RACEAI,RCONGANG,RCONGANG2,REGION,SAMESEXM12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TEABRN,TEAPARTY,TEAPARTY3,TELEPOLL,TERRWORR,TERWORR2,TIME14FEWD,TIME14MTH,TIME14WK,TIMESEN14,TRACK,UNFAIRBRALEY,UNFAIRERNST,UNFAIRIA14,VERSION,WHNCLINC,WHTEVANG,ZIPCODE,WEIGHT
82692.0,Other,,Illegal,Illegal in most cases,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,,,Complete,,,Call 2,3.0,No,Yes,Only Joni Ernst,,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,,,To express opposition to Barack Obama,5.0,,,,Went too far,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,Omit,No,,Yes,Oppose,,,,,,,Angry,"Dissatisfied, but not angry or angry",18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Something else,Independent Men,White Independent,Conservative,64.0,Moderate/Liberal Republicans,Conservative Independents,White,White,State questionnaire,White,White,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",Midwest,,Male,White men,Married men,Rural,Small Cities/Rural, Iowa,,,,Election day exit poll,,,,,,,,Bruce Braley did,Joni Ernst did not,Only Bruce Braley,Version 2,No,,51532.0,0.565441966056824
2665.0,Other,,,,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Omit,Omit,Complete,Omit,,,1.0,,,,Hillary Clinton,,,,Favors the wealthy,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Omit,Omit,Omit,,,,4.0,Someone else,,,,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",,,No,Illegal,,,,,,,,,,,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,,,,,White,White,State questionnaire,White,White,,,Midwest,Omit,Female,White women,,Rural,Small Cities/Rural, Iowa,,Omit,Omit,Telephone survey,,,,,,,,,,,Version 3,Yes,All others,50142.0,1.79645085334778
2396.0,Other,,,,18-29,18-29,25-29,18-44,18-29,25-29,,,,,,Complete,,,,,,,,,,Getting better,Getting better,,Some college/assoc. degree,No college degree,More than High school graduate,,,,,Somewhat closely,Somewhat or not too closely,,1.0,,,Government should do more to solve problems,,Offered a chance to apply for legal status,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000",,Disapprove,,,,,,Not so good,Not so good or poor,Worried,Very worried,Disapprove,Strongly disapprove,,,18-44,18-64,Independent/Something else,,,Independent,Independent Men,,Conservative,,Moderate/Liberal Republicans,Conservative Independents,,,State questionnaire,,,,,Midwest,,Male,,,"Cities 50,000-500,000","Cities over 50,000", Iowa,,,,Telephone survey,Very worried,Very or somewhat worried,Before that,In the last month,In the last week,In the last week,Seriously off on the wrong track,,,,Version 1,,,52240.0,2.89688420295715
83204.0,Did not vote,Did not vote,Legal,Legal in most cases,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,Complete,,,Call 2,4.0,No,No,Neither of them,,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,,,Barack Obama was not a factor,5.0,,,,Went too far,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",,Illegal immigration,No,,Yes,Favor,,,,,,,Angry,"Dissatisfied, but not angry or angry",45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Liberal,37.0,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,White,White,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",Midwest,,Male,White men,Married men,Suburbs,Suburbs, Iowa,,,,Election day exit poll,,,,,,,,Bruce Braley did not,Joni Ernst did not,Neither of them,Version 2,Yes,,51555.0,0.550607919692993
99753.0,Did not vote,Did not vote,,,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,Latino 60+,Latino 65+,,,Complete,,,Call 3,3.0,,,,,,,,Favors the wealthy,,,,,,Unfavorable,Unfavorable,,,,5.0,,,Government should do more to solve problems,,Offered a chance to apply for legal status,,,,,,,,,,Yes,Illegal,,,,,,,,,,,45+,65+,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent,Independent Men,All others,Conservative,41.0,Moderate/Liberal Republicans,Conservative Independents,Other,Other,National questionnaire,Hispanic/Latino,Hispanic/Latino,,,Midwest,Yes,Male,Latino men,,Suburbs,Suburbs, Iowa,,,,Election day exit poll,,,,,,,Seriously off on the wrong track,,,,Version 4,,,50125.0,0.518698871135712
81491.0,Did not vote,Did not vote,Legal,Legal in all cases,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,,,Complete,,,Call 2,3.0,No,No,Neither of them,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,,Barack Obama was not a factor,5.0,,,,Was about right,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",,The economy,No,,No,Oppose,,,,,,,Angry,"Dissatisfied, but not angry or angry",18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative,66.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",Midwest,,Female,White women,Non married women,Rural,Small Cities/Rural, Iowa,,,,Election day exit poll,,,,,,,,Bruce Braley did not,Joni Ernst did not,Neither of them,Version 2,Yes,,51566.0,0.56695681810379
61666.0,Did not vote,Did not vote,,,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,Complete,,,Call 1,2.0,,,,,,Getting worse,Worse,,College graduate,College graduate,More than High school graduate,White college degree,,,,Not too closely,Somewhat or not too closely,,1.0,,,Government should do more to solve problems,,Deported to the country they came from,,,,,,,,Disapprove,,No,,,,Poor,Not so good or poor,Worried,Very worried,Disapprove,Strongly disapprove,,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Moderate,99.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,,,Midwest,,Female,White women,,"Cities 50,000-500,000","Cities over 50,000", Iowa,,,,Election day exit poll,Very worried,Very or somewhat worried,Before that,Before that,Before that,Before that,Seriously off on the wrong track,,,,Version 1,No,,52803.0,0.499407798051834
61318.0,Did not vote,Did not vote,,,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,,,Complete,,,Call 1,1.0,,,,,,Getting worse,Worse,,College graduate,College graduate,More than High school graduate,White college degree,,,,Very closely,Extremely or very closely,,2.0,,,Government is doing too many things better left to businesses and individuals,,Deported to the country they came from,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Disapprove,,No,,,,Not so good,Not so good or poor,Worried,Very worried,Disapprove,Strongly disapprove,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative,23.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,,,Midwest,,Female,White women,,Rural,Small Cities/Rural, Iowa,,,,Election day exit poll,Very worried,Very or somewhat worried,Before that,Before that,Before that,Before that,Seriously off on the wrong track,,,,Version 1,No,,52223.0,0.749111711978912
100298.0,Bruce Braley,Did not vote,,,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,,,Complete,,No,Call 3,3.0,,,,,,,,,,,,,,,,Not too closely,Somewhat or not too closely,,3.0,,,,,,,,,,,,,,,No,,,,,,,,,,,,18-44,18-64,,,,,,,,109.0,,,White,White,National questionnaire,White,White,,,Midwest,,Female,White women,,Suburbs,Suburbs, Iowa,Neither,Strongly oppose,Oppose,Election day exit poll,,,,,,,,,,,Version 5,,All others,50125.0,0.88333785533905
98963.0,Bruce Braley,Did not vote,,,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,,,Complete,,,Call 3,2.0,,,,,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,,,,1.0,,,,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Approve,The economy,No,,,,,,Not worried,Not too worried,Approve,Somewhat approve,,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,Liberal,45.0,Moderate/Liberal Republicans,Liberal Independents,White,White,National questionnaire,White,White,,,Midwest,,Male,White men,,"Cities 50,000-500,000","Cities over 50,000", Iowa,,,,Election day exit poll,Not at all worried,Not too or not at all worried,,,,,,,,,Version 1,No,,52240.0,1.08802485466003
81479.0,Bruce Braley,Did not vote,,,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,,,Complete,,,Call 2,4.0,,,,,,Staying about the same,Poor and staying the same,,College graduate,College graduate,More than High school graduate,White college degree,,,,Somewhat closely,Somewhat or not too closely,,2.0,,,Government is doing too many things better left to businesses and individuals,,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Disapprove,,No,,,,Not so good,Not so good or poor,Worried,Somewhat worried,Approve,Somewhat approve,,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Liberal,12.0,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,,,Midwest,,Female,White women,,Rural,Small Cities/Rural, Iowa,,,,Election day exit poll,Not too worried,Not too or not at all worried,Before that,Before that,Before that,Before that,Generally going in the right direction,,,,Version 1,No,,50625.0,1.46352255344391
2625.0,Bruce Braley,Did not vote,,,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Never,Never,Complete,About right,No,,2.0,,,,Elizabeth Warren,,,,Favors the wealthy,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Too liberal,Omit,Unfavorable,,,,2.0,Mike Huckabee,,,,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",,,No,Legal,,,,,,,,,,,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Something else,Independent Women,White Independent,Liberal,,Moderate/Liberal Republicans,Liberal Independents,White,White,State questionnaire,White,White,,,Midwest,Omit,Female,White women,,Rural,Small Cities/Rural, Iowa,Neither,Strongly oppose,Oppose,Telephone survey,,,,,,,,,,,Version 3,Yes,All others,52556.0,0.692503035068512
2318.0,Bruce Braley,Did not vote,,,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,,,Complete,,,,3.0,,,,,,Getting better,Getting better,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,Extremely closely,Extremely or very closely,,3.0,,,Government should do more to solve problems,,Offered a chance to apply for legal status,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Approve,,No,,,,Good,Excellent or good,Not worried,Not at all worried,Disapprove,Strongly disapprove,,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Men,White Democrat,Liberal,,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,,,Midwest,,Male,White men,,"Cities 50,000-500,000","Cities over 50,000", Iowa,,,,Telephone survey,Somewhat worried,Very or somewhat worried,Before that,Before that,Before that,Before that,Seriously off on the wrong track,,,,Version 1,No,,50317.0,0.442262530326843
2434.0,Bruce Braley,Did not vote,,,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,,,Complete,,,,,,,,,,Staying about the same,Good and staying the same,,College graduate,College graduate,More than High school graduate,White college degree,,,,Somewhat closely,Somewhat or not too closely,,1.0,,,Government is doing too many things better left to businesses and individuals,,Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Approve,,No,,,,Good,Excellent or good,Not worried,Not too worried,Approve,Somewhat approve,,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Men,White Democrat,Liberal,,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,,,Midwest,,Male,White men,,Suburbs,Suburbs, Iowa,,,,Telephone survey,Somewhat worried,Very or somewhat worried,Before that,Before that,Before that,Before that,Generally going in the right direction,,,,Version 1,No,,52205.0,1.57744586467743
2407.0,Bruce Braley,Did not vote,,,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,,,Complete,,,,,,,,,,Staying about the same,Poor and staying the same,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,Somewhat closely,Somewhat or not too closely,,5.0,,,Government should do more to solve problems,,Omit,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Approve,,No,,,,Not so good,Not so good or poor,Worried,Very worried,Approve,Somewhat approve,,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Liberal,,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,,,Midwest,,Female,White women,,Rural,Small Cities/Rural, Iowa,,,,Telephone survey,Somewhat worried,Very or somewhat worried,Before that,In the last month,Before that,In the last month,Generally going in the right direction,,,,Version 1,Yes,,50022.0,1.91020107269287
2305.0,Bruce Braley,Did not vote,,,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,,,Complete,,,,1.0,,,,,,Staying about the same,Poor and staying the same,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,Not too closely,Somewhat or not too closely,,1.0,,,Government is doing too many things better left to businesses and individuals,,Offered a chance to apply for legal status,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Omit,,No,,,,Not so good,Not so good or poor,Worried,Somewhat worried,Approve,Somewhat approve,,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,,,Midwest,,Female,White women,,"Cities 50,000-500,000","Cities over 50,000", Iowa,,,,Telephone survey,Somewhat worried,Very or somewhat worried,Before that,In the last month,Before that,In the last month,Seriously off on the wrong track,,,,Version 1,Yes,,52001.0,0.488836020231247
84597.0,Bruce Braley,Did not vote,,,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,,,Complete,,,Call 2,1.0,,,,,,Getting worse,Worse,,College graduate,College graduate,More than High school graduate,White college degree,,,,Somewhat closely,Somewhat or not too closely,,1.0,,,Government is doing too many things better left to businesses and individuals,,Deported to the country they came from,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Approve,,No,,,,Not so good,Not so good or poor,Worried,Somewhat worried,Approve,Somewhat approve,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Moderate,52.0,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,White,White,,,Midwest,,Male,White men,,"Cities 50,000-500,000","Cities over 50,000", Iowa,,,,Election day exit poll,Somewhat worried,Very or somewhat worried,Before that,Before that,Before that,Before that,Seriously off on the wrong track,,,,Version 1,No,,52402.0,0.795672535896301
100528.0,Joni Ernst,Did not vote,Illegal,Illegal in all cases,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,,,Complete,,,Call 3,2.0,Yes,No,Only Bruce Braley,,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,,,To express support for Barack Obama,1.0,,,,Was about right,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,Illegal immigration,No,,No,Oppose,,,,,,,Angry,"Dissatisfied, but not angry or angry",18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Liberal,94.0,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,White,White,Angry,"Dissatisfied, but not angry or angry",Midwest,,Female,White women,Non married women,Suburbs,Suburbs, Iowa,,,,Election day exit poll,,,,,,,,Bruce Braley did not,Joni Ernst did,Only Joni Ernst,Version 2,No,,52722.0,0.699753820896149
99916.0,Joni Ernst,Did not vote,,,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,,,Complete,,,Call 3,3.0,,,,,,Getting worse,Worse,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,,,5.0,,,,Went too far,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",,The economy,No,,No,,Not so good,Not so good or poor,,,,,Angry,"Dissatisfied, but not angry or angry",18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,Moderate,41.0,Moderate/Liberal Republicans,Moderate Independents,White,White,National questionnaire,White,White,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",Midwest,,Female,White women,Non married women,Suburbs,Suburbs, Iowa,,,,Election day exit poll,,,,,,,,,,,Version 2,Yes,,50125.0,0.587145209312439
