ID,SENTX14,GOVTX14,LTGOVTX14,ABORT2,ABORTION,AGE,AGE3,AGE8,AGE45,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,BRNAGAIN,CALL,CDNUM,CRUZPRES,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVDEM2,FAVREP2,GEOCODE,GOVTDO10,HEALTHCARE14,INC100K,INC30K,INC50K,INCOME3,INCOME4,INCOME14GEN,INCWHITE,LATINO,MARRIED,NECWORR2,NECWORRY,OBAMA2,OBAMA4,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYSEX,PARTYWHITE,PERRYPRES,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QRACE3,QRACEAI,QTYPE,RACE,RACEAI,REGION,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,TELEPOLL,TRACK,VERSION,WHNCLINC,WHTEVANG,ZIPCODE,WEIGHT
64721.0,Did not vote,Wendy Davis,Did not vote,Legal,Legal in all cases,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,No,Call 1,10.0,Omit,College graduate,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,4.0,Government is doing too many things better left to businesses and individuals,Was about right,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",No,Yes,Not worried,Not too worried,Approve,Somewhat approve,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Men,White Democrat,Omit,Liberal,107.0,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,South,Male,White men,Married men,"Cities over 500,000","Cities over 50,000",English,Texas,Election day exit poll,Generally going in the right direction,Version 1,No,All others,78759.0,1.32060074806213
95063.0,Did not vote,Wendy Davis,Did not vote,Legal,Legal in most cases,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,No,Call 3,10.0,Yes,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Unfavorable,3.0,Government is doing too many things better left to businesses and individuals,Was about right,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",No,No,Worried,Very worried,Disapprove,Somewhat disapprove,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Something else,Independent Men,White Independent,No,Moderate,64.0,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White,South,Male,White men,Non married men,Suburbs,Suburbs,English,Texas,Election day exit poll,Seriously off on the wrong track,Version 1,Yes,All others,77429.0,1.15700936317444
79326.0,Did not vote,Wendy Davis,Did not vote,,,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,All others,All others,Complete,,Call 2,10.0,,College graduate,College graduate,More than High school graduate,Non white college degree,,,4.0,,Was about right,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and non white",No,Yes,,,,,45+,65+,Democrat,Non-black Democrat,All Other,Democrat,Democratic Women,Non-White Democrats,,Moderate,105.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Other,Asian,National questionnaire,Asian,Asian,South,Female,All other races,Married women,"Cities over 500,000","Cities over 50,000",English,Texas,Election day exit poll,,Version 2,No,,78746.0,1.38554835319519
94438.0,Did not vote,Wendy Davis,Did not vote,Illegal,Illegal in most cases,18-29,18-29,18-24,18-44,18-29,18-24,Black 18-29,Black 18-29,Black 18-29,Complete,Yes,Call 3,1.0,Yes,College graduate,College graduate,More than High school graduate,Non white college degree,Favorable,Unfavorable,1.0,Government should do more to solve problems,Was about right,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and non white",No,No,Worried,Somewhat worried,Approve,Strongly approve,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Women,Non-White Democrats,No,Moderate,91.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Black,Black,State questionnaire,Black,Black,South,Female,Black women,Non married women,"Cities 50,000-500,000","Cities over 50,000",English,Texas,Election day exit poll,Seriously off on the wrong track,Version 1,No,All others,75703.0,1.65722441673279
79030.0,Did not vote,Wendy Davis,Did not vote,,,30-44,30-59,30-39,18-44,30-44,30-39,Black 30-44,Black 30-44,Black 30-44,Complete,,Call 2,26.0,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,Favorable,Unfavorable,2.0,Government is doing too many things better left to businesses and individuals,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",No,,,,,,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Women,Non-White Democrats,,,37.0,,,Black,Black,National questionnaire,Black,Black,South,Female,Black women,,Suburbs,Suburbs,English,Texas,Election day exit poll,Generally going in the right direction,Version 4,No,,76227.0,1.08356988430023
65295.0,Did not vote,Wendy Davis,Did not vote,Legal,Legal in all cases,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,No,Call 1,10.0,No,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Unfavorable,4.0,Government is doing too many things better left to businesses and individuals,Went too far,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",No,Yes,Worried,Somewhat worried,Approve,Somewhat approve,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,No,Liberal,107.0,Moderate/Liberal Republicans,Liberal Independents,White,White,State questionnaire,White,White,South,Male,White men,Married men,"Cities over 500,000","Cities over 50,000",English,Texas,Election day exit poll,Seriously off on the wrong track,Version 1,No,All others,78759.0,1.32060074806213
81128.0,Did not vote,Wendy Davis,Did not vote,Legal,Legal in most cases,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,No,Call 2,22.0,No,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Favorable,Unfavorable,3.0,Omit,Was about right,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",No,No,Worried,Somewhat worried,Approve,Somewhat approve,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,No,Liberal,15.0,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,South,Female,White women,Non married women,Suburbs,Suburbs,English,Texas,Election day exit poll,Seriously off on the wrong track,Version 1,No,All others,77581.0,1.92087376117706
97143.0,David Alameel,Wendy Davis,Did not vote,Legal,Legal in most cases,30-44,30-59,30-39,18-44,30-44,30-39,Black 30-44,Black 30-44,Black 30-44,Complete,Yes,Call 3,2.0,No,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,Favorable,Unfavorable,3.0,Government should do more to solve problems,Did not go far enough,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",No,Yes,Worried,Somewhat worried,Disapprove,Somewhat disapprove,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Women,Non-White Democrats,No,Moderate,63.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Black,Black,State questionnaire,Black,Black,South,Female,Black women,Married women,Suburbs,Suburbs,English,Texas,Election day exit poll,Seriously off on the wrong track,Version 1,No,All others,77346.0,1.08356988430023
9226.0,David Alameel,Wendy Davis,Did not vote,,,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,,10.0,,College graduate,College graduate,More than High school graduate,White college degree,,,4.0,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",No,,Not worried,Not at all worried,Approve,Somewhat approve,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,,Moderate,,Moderate/Liberal Republicans,Moderate Independents,White,White,National questionnaire,White,White,South,Female,White women,,"Cities over 500,000","Cities over 50,000",English,Texas,Telephone survey,,Version 1,No,,78746.0,1.06919145584106
66813.0,David Alameel,Wendy Davis,Did not vote,Legal,Legal in all cases,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,No,Call 1,16.0,No,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Favorable,Unfavorable,6.0,Government should do more to solve problems,Did not go far enough,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",No,Yes,Not worried,Not too worried,Approve,Somewhat approve,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,No,Moderate,41.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,South,Female,White women,Married women,"Cities over 500,000","Cities over 50,000",English,Texas,Election day exit poll,Generally going in the right direction,Version 1,No,All others,79936.0,0.253174543380737
79407.0,John Cornyn,Wendy Davis,Did not vote,Illegal,Illegal in most cases,30-44,30-59,40-44,18-44,30-44,40-49,Black 30-44,Black 30-44,Black 30-44,Complete,Yes,Call 2,2.0,No,College graduate,College graduate,More than High school graduate,Non white college degree,Unfavorable,Unfavorable,3.0,Omit,Went too far,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and non white",No,Yes,Worried,Somewhat worried,Approve,Somewhat approve,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Men,Non-White Democrats,No,Moderate,63.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Black,Black,State questionnaire,Black,Black,South,Male,Black men,Married men,Suburbs,Suburbs,English,Texas,Election day exit poll,Generally going in the right direction,Version 1,No,All others,77346.0,1.00912046432495
80191.0,Other,Wendy Davis,Did not vote,,,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,All others,All others,Complete,,Call 2,32.0,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,2.0,,Did not go far enough,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",No,No,,,,,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,All others,,Conservative,28.0,Independent/Something else,Conservative Republicans,Other,Other,National questionnaire,Other,Other,South,Male,All other races,Non married men,"Cities over 500,000","Cities over 50,000",English,Texas,Election day exit poll,,Version 2,No,,75243.0,1.09764218330383
80942.0,John Cornyn,Greg Abbott,Did not vote,Legal,Legal in most cases,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,No,Call 2,22.0,No,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,3.0,Government is doing too many things better left to businesses and individuals,Went too far,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",No,Yes,Worried,Very worried,Disapprove,Strongly disapprove,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Yes,Conservative,15.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,South,Female,White women,Married women,Suburbs,Suburbs,English,Texas,Election day exit poll,Seriously off on the wrong track,Version 1,No,All others,77581.0,1.86957454681396
79300.0,John Cornyn,Greg Abbott,Did not vote,,,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,Call 2,18.0,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,3.0,,Went too far,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",No,Yes,,,,,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,,Conservative,60.0,Moderate/Liberal Republicans,Conservative Independents,White,White,National questionnaire,White,White,South,Male,White men,Married men,"Cities over 500,000","Cities over 50,000",English,Texas,Election day exit poll,,Version 2,No,,77068.0,1.34854555130005
10985.0,John Cornyn,Greg Abbott,Did not vote,,,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,,,25.0,,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Omit,4.0,Government should do more to solve problems,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",No,,,,,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,,Conservative,,Moderate/Liberal Republicans,Conservative Independents,White,White,National questionnaire,White,White,South,Male,White men,,"Cities over 500,000","Cities over 50,000",English,Texas,Telephone survey,Seriously off on the wrong track,Version 4,No,,78749.0,1.75844299793243
10431.0,John Cornyn,Greg Abbott,Did not vote,,,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Yes,,17.0,,College graduate,College graduate,More than High school graduate,White college degree,,,1.0,,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",No,,,,,,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Something else,Independent Men,White Independent,Yes,Conservative,,Moderate/Liberal Republicans,Conservative Independents,White,White,National questionnaire,White,White,South,Male,White men,,Rural,Small Cities/Rural,English,Texas,Telephone survey,,Version 5,No,White Born-again/Evangelical Christians,76692.0,0.646016955375671
10428.0,John Cornyn,Greg Abbott,Did not vote,,,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Yes,,31.0,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,5.0,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",No,,,,,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,Yes,Conservative,,Moderate/Liberal Republicans,Conservative Independents,White,White,National questionnaire,White,White,South,Female,White women,,Rural,Small Cities/Rural,English,Texas,Telephone survey,,Version 5,No,White Born-again/Evangelical Christians,76401.0,1.16685259342194
95381.0,John Cornyn,Greg Abbott,Did not vote,Legal,Legal in most cases,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,No,Call 3,10.0,No,College graduate,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,4.0,Government is doing too many things better left to businesses and individuals,Went too far,,,,,,,,No,Yes,Worried,Somewhat worried,Disapprove,Somewhat disapprove,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,No,Moderate,107.0,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White,South,Female,White women,Married women,"Cities over 500,000","Cities over 50,000",English,Texas,Election day exit poll,Seriously off on the wrong track,Version 1,No,All others,78759.0,1.28533256053925
2238.0,John Cornyn,Greg Abbott,Did not vote,Legal,Legal in most cases,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,No,,,No,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Favorable,3.0,Government is doing too many things better left to businesses and individuals,Went too far,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,Yes,Not worried,Not too worried,Disapprove,Somewhat disapprove,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,No,Moderate,,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,White,White,South,Female,White women,Married women,Suburbs,Suburbs,,Texas,Telephone survey,Seriously off on the wrong track,Version 1,No,All others,77429.0,2.02936148643494
2077.0,John Cornyn,Greg Abbott,Did not vote,Legal,Legal in most cases,45-65,30-59,45-49,45+,45-59,40-49,Black 45-59,Black 45-59,Black 45-64,Complete,,,4.0,Yes,High school graduate,No college degree,High school graduate or less,Non white no college degree,Favorable,Unfavorable,1.0,Government should do more to solve problems,Was about right,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",No,Yes,Not worried,Not too worried,Approve,Strongly approve,45+,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Men,Non-White Democrats,Omit,Conservative,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Black,Black,State questionnaire,Black,Black,South,Male,Black men,Married men,Rural,Small Cities/Rural,English,Texas,Telephone survey,Omit,Version 1,No,All others,75455.0,0.686164796352386
