ID,SENAR14,GOVAR14,AGE,AGE3,AGE8,AGE45,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,ATTEND,ATTEND2,BACKSIDE,BRNAGAIN,CALL,CDNUM,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVDEM2,FAVREP2,FOROBAMAS,GEOCODE,GOVTDO10,HCLINPRES,HEALTHCARE14,HUCKABEEPRES,IMMDEPORT,INC100K,INC30K,INC50K,INCOME3,INCOME4,INCOME14GEN,INCWHITE,ISIS14,ISSUE14,LATINO,MARRIED,NECWORR2,NECWORRY,OBAMA2,OBAMA4,OBAMAANG,OBAMAANG2,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYSEX,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,PTYIMPT14,PTYIMPT14B,QRACE3,QRACEAI,QTYPE,RACE,RACEAI,RCONGANG,RCONGANG2,REGION,SAMESEXM12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TEABRN,TEAPARTY,TEAPARTY3,TELEPOLL,TIME14FEWD,TIME14MTH,TIME14WK,TIMESEN14,TRACK,UNFAIRAR14,UNFAIRCOTTON,UNFAIRPRYOR,VERSION,WHNCLINC,WHTEVANG,ZIPCODE,WEIGHT
4323.0,,Mike Ross,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Once a week,Weekly,Complete,No,,4.0,College graduate,College graduate,More than High school graduate,White college degree,,,Omit,5.0,,Omit,Omit,Omit,,,,,,,,,,The economy,,No,,,,,Omit,Omit,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,,,,,,,White,White,State questionnaire,White,White,Omit,Omit,South,Yes,Female,White women,Non married women,Rural,Small Cities/Rural,Arkansas,,Omit,Omit,Telephone survey,,,,,,,,,Version 2,No,All others,71851.0,8.65527057647705
4180.0,,Mike Ross,45-65,30-59,50-59,45+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,,,Complete,,,,Postgraduate study,College graduate,More than High school graduate,Non white college degree,Favorable,Unfavorable,,3.0,Government should do more to solve problems,,,,Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and non white",Approve,,No,,Worried,Very worried,Approve,Strongly approve,,,45+,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Men,Non-White Democrats,Liberal,,Liberal Democrats,Liberal Democrats,Not at all important,Not important,Black,Black,State questionnaire,Black,Black,,,South,,Male,Black men,,"Cities 50,000-500,000","Cities over 50,000",Arkansas,,,,Telephone survey,Omit,Omit,Omit,Omit,Generally going in the right direction,Both of them,Tom Cotton did,Mark Pryor did,Version 1,No,,72212.0,1.31385040283203
4141.0,,Mike Ross,65+,60+,65 or over,45+,60+,65+,Black 60+,Black 60+,Black 65+,,,Complete,,,,No high school diploma,No college degree,High school graduate or less,Non white no college degree,Favorable,Favorable,,1.0,Government should do more to solve problems,,,,Deported to the country they came from,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",Disapprove,,No,,Worried,Very worried,Approve,Strongly approve,,,45+,65+,Independent/Something else,Black non-Democrat,Black Independent,Something else,Independent Men,All others,Conservative,,Moderate/Liberal Republicans,Conservative Independents,Not at all important,Not important,Black,Black,State questionnaire,Black,Black,,,South,,Male,Black men,,Suburbs,Suburbs,Arkansas,,,,Telephone survey,Before that,In the last month,In the last week,In the last week,Seriously off on the wrong track,Neither of them,Tom Cotton did not,Mark Pryor did not,Version 1,No,,72301.0,1.92365539073944
94710.0,,Mike Ross,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,Complete,,Call 3,3.0,College graduate,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,,4.0,Government should do more to solve problems,,,,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Disapprove,,No,,Not worried,Not too worried,Approve,Somewhat approve,,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Liberal,102.0,Liberal Democrats,Liberal Democrats,Very important,Important,White,White,State questionnaire,White,White,,,South,,Female,White women,,"Cities 50,000-500,000","Cities over 50,000",Arkansas,,,,Election day exit poll,Before that,Before that,Before that,Before that,Generally going in the right direction,Both of them,Tom Cotton did,Mark Pryor did,Version 1,No,,72703.0,0.522302389144897
9812.0,,Mike Ross,45-65,60+,60-64,45+,60+,50-64,Black 60+,Black 60+,Black 45-64,,,Complete,,,2.0,College graduate,College graduate,More than High school graduate,Non white college degree,,,,3.0,,,Was about right,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",,The economy,No,No,,,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",45+,18-64,Independent/Something else,Black non-Democrat,Black Independent,Something else,Independent Women,All others,Moderate,,Moderate/Liberal Republicans,Moderate Independents,,,Black,Black,National questionnaire,Black,Black,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",South,,Female,Black women,Non married women,"Cities 50,000-500,000","Cities over 50,000",Arkansas,,,,Telephone survey,,,,,,,,,Version 2,No,,72223.0,2.2903904914856
9332.0,Did not vote,Mike Ross,30-44,30-59,40-44,18-44,30-44,40-49,Black 30-44,Black 30-44,Black 30-44,,,Complete,,,2.0,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,,3.0,,,,,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",Disapprove,The economy,No,,Worried,Very worried,Approve,Somewhat approve,,,18-44,18-64,Independent/Something else,Black non-Democrat,Black Independent,Something else,Independent Men,All others,Liberal,,Moderate/Liberal Republicans,Liberal Independents,,,Black,Black,National questionnaire,Black,Black,,,South,,Male,Black men,,"Cities 50,000-500,000","Cities over 50,000",Arkansas,,,,Telephone survey,,,,,,,,,Version 1,No,,72114.0,2.64425158500671
67351.0,Mark Pryor,Mike Ross,30-44,30-59,40-44,18-44,30-44,40-49,Black 30-44,Black 30-44,Black 30-44,,,Complete,,Call 1,2.0,Postgraduate study,College graduate,More than High school graduate,Non white college degree,,,,3.0,,,,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",Approve,The economy,No,,Worried,Somewhat worried,Approve,Strongly approve,,,18-44,18-64,Independent/Something else,Black non-Democrat,Black Independent,Independent,Independent Men,All others,Moderate,77.0,Moderate/Liberal Republicans,Moderate Independents,,,Black,Black,National questionnaire,Black,Black,,,South,,Male,Black men,,Suburbs,Suburbs,Arkansas,,,,Election day exit poll,,,,,,,,,Version 1,No,,72120.0,0.500122368335724
92573.0,Mark Pryor,Mike Ross,30-44,30-59,30-39,18-44,30-44,30-39,Black 30-44,Black 30-44,Black 30-44,More than once a week,Weekly,Complete,Yes,Call 3,4.0,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,Barack Obama was not a factor,5.0,,Yes,Did not go far enough,No,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",,Health care,No,Yes,,,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",18-44,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Women,Non-White Democrats,Moderate,43.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,Black,Black,State questionnaire,Black,Black,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",South,No,Female,Black women,Married women,Rural,Small Cities/Rural,Arkansas,Born-again but not Tea Party supporter,Neutral,Neutral,Election day exit poll,,,,,,,,,Version 2,No,All others,71852.0,1.02615356445313
67222.0,Mark Pryor,Mike Ross,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,A few times a year,Occasionally,Complete,Yes,Call 1,2.0,High school graduate,No college degree,High school graduate or less,White no college degree,,,,3.0,,,,,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",,,No,Yes,,,,,,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Moderate,77.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,White,White,National questionnaire,White,White,,,South,,Female,White women,Married women,Suburbs,Suburbs,Arkansas,,,,Election day exit poll,,,,,,,,,Version 3,Yes,White Born-again/Evangelical Christians,72120.0,0.590296566486359
92473.0,Mark Pryor,Mike Ross,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Once a week,Weekly,Complete,No,Call 3,4.0,College graduate,College graduate,More than High school graduate,White college degree,,,To express opposition to Barack Obama,5.0,,No,Went too far,Yes,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,The economy,No,No,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Conservative,43.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,White,White,State questionnaire,White,White,Omit,Omit,South,No,Female,White women,Non married women,Rural,Small Cities/Rural,Arkansas,Neither,Neutral,Neutral,Election day exit poll,,,,,,,,,Version 2,No,All others,71852.0,1.31240773200989
92447.0,Mark Pryor,Mike Ross,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Once a week,Weekly,Complete,No,Call 3,3.0,Postgraduate study,College graduate,More than High school graduate,White college degree,,,Barack Obama was not a factor,4.0,,Yes,Did not go far enough,No,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",,Health care,No,Yes,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Liberal,106.0,Liberal Democrats,Liberal Democrats,,,White,White,State questionnaire,White,White,Angry,"Dissatisfied, but not angry or angry",South,Yes,Female,White women,Married women,"Cities 50,000-500,000","Cities over 50,000",Arkansas,Neither,Somewhat oppose,Oppose,Election day exit poll,,,,,,,,,Version 2,No,All others,72703.0,0.606242716312408
63212.0,Mark Pryor,Mike Ross,45-65,30-59,50-59,45+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,,,Complete,,Call 1,2.0,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,Favorable,Unfavorable,,3.0,Government is doing too many things better left to businesses and individuals,,,,Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and non white",Disapprove,,No,,Not worried,Not too worried,Approve,Strongly approve,,,45+,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Women,Non-White Democrats,Moderate,76.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Very important,Important,Black,Black,State questionnaire,Black,Black,,,South,,Female,Black women,,Suburbs,Suburbs,Arkansas,,,,Election day exit poll,Before that,Before that,Before that,Before that,Generally going in the right direction,Both of them,Tom Cotton did,Mark Pryor did,Version 1,No,,72076.0,0.500548541545868
92396.0,Mark Pryor,Mike Ross,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,,,Complete,,Call 3,3.0,College graduate,College graduate,More than High school graduate,White college degree,Favorable,Favorable,,4.0,Government is doing too many things better left to businesses and individuals,,,,Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",Approve,,No,,Worried,Very worried,Disapprove,Somewhat disapprove,,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Liberal,95.0,Liberal Democrats,Liberal Democrats,Somewhat important,Important,White,White,State questionnaire,White,White,,,South,,Female,White women,,"Cities 50,000-500,000","Cities over 50,000",Arkansas,,,,Election day exit poll,Before that,Before that,Before that,Before that,Seriously off on the wrong track,Only Tom Cotton,Tom Cotton did,Mark Pryor did not,Version 1,No,,72908.0,0.648342907428741
65100.0,Mark Pryor,Mike Ross,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,More than once a week,Weekly,Complete,Yes,Call 1,4.0,High school graduate,No college degree,High school graduate or less,White no college degree,,,Barack Obama was not a factor,5.0,,Yes,Did not go far enough,No,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",,Health care,No,Yes,,,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Men,White Democrat,Moderate,16.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,White,White,State questionnaire,White,White,Angry,"Dissatisfied, but not angry or angry",South,No,Male,White men,Married men,Rural,Small Cities/Rural,Arkansas,Born-again but not Tea Party supporter,Neutral,Neutral,Election day exit poll,,,,,,,,,Version 2,Yes,White Born-again/Evangelical Christians,71744.0,0.956687927246094
63108.0,Mark Pryor,Mike Ross,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,,,Complete,,Call 1,4.0,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Unfavorable,,1.0,Government is doing too many things better left to businesses and individuals,,,,Offered a chance to apply for legal status,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Approve,,No,,Worried,Somewhat worried,Approve,Somewhat approve,,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Men,White Democrat,Moderate,3.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Not too important,Not important,White,White,State questionnaire,White,White,,,South,,Male,White men,,Rural,Small Cities/Rural,Arkansas,,,,Election day exit poll,Before that,In the last month,Before that,In the last month,Seriously off on the wrong track,Neither of them,Tom Cotton did not,Mark Pryor did not,Version 1,No,,71646.0,0.978330612182617
63094.0,Mark Pryor,Mike Ross,45-65,60+,60-64,45+,60+,50-64,Black 60+,Black 60+,Black 45-64,Omit,Omit,Complete,Yes,Call 1,1.0,Postgraduate study,College graduate,More than High school graduate,Non white college degree,,,To express support for Barack Obama,1.0,,Yes,Was about right,Yes,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and non white",,The economy,No,No,,,,,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",45+,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Women,Non-White Democrats,Moderate,62.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,Black,Black,State questionnaire,Black,Black,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",South,No,Female,Black women,Non married women,Rural,Small Cities/Rural,Arkansas,Born-again but not Tea Party supporter,Neutral,Neutral,Election day exit poll,,,,,,,,,Version 2,No,All others,72069.0,0.368254333734512
63078.0,Mark Pryor,Mike Ross,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,A few times a year,Occasionally,Complete,Yes,Call 1,4.0,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,Barack Obama was not a factor,4.0,,No,Went too far,No,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,The economy,No,Yes,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Moderate,48.0,Conservative Republicans,Mod./Liberal Republicans,,,White,White,State questionnaire,White,White,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",South,No,Male,White men,Married men,Rural,Small Cities/Rural,Arkansas,Born-again but not Tea Party supporter,Neutral,Neutral,Election day exit poll,,,,,,,,,Version 2,No,White Born-again/Evangelical Christians,72830.0,0.662055671215057
66988.0,Mark Pryor,Mike Ross,30-44,30-59,30-39,18-44,30-44,30-39,Black 30-44,Black 30-44,Black 30-44,More than once a week,Weekly,Complete,Yes,Call 1,2.0,College graduate,College graduate,More than High school graduate,Non white college degree,,,,3.0,,,,,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",,,No,No,,,,,,,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Women,Non-White Democrats,Moderate,77.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,Black,Black,National questionnaire,Black,Black,,,South,,Female,Black women,Non married women,Suburbs,Suburbs,Arkansas,,,,Election day exit poll,,,,,,,,,Version 3,No,All others,72120.0,0.461544752120972
