ID,SENVA14,AGE,AGE3,AGE8,AGE45,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,ATTEND,ATTEND2,BACKSIDE,BORNINVA14,BRNAGAIN,CALL,CDNUM,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVDEM2,FAVGILLESPIE,FAVREP2,FAVWARNER,FOROBAMAS,GEOCODE,GOVTDO10,GOVTHH,GUNOWNER12,HEALTHCARE14,INC100K,INC30K,INC50K,INCOME3,INCOME4,INCOME14GEN,INCWHITE,ISIS14,ISSUE14,LATINO,MARRIED,MOVETOVA14,MOVETOVA10YR,NECWORR2,NECWORRY,OBAMA2,OBAMA4,OBAMAANG,OBAMAANG2,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYSEX,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QRACE3,QRACEAI,QTYPE,RACE,RACEAI,RCONGANG,RCONGANG2,REGION,SAMESEXM12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TERRWORR,TERWORR2,TIME14FEWD,TIME14MTH,TIME14WK,TIMESEN14,TRACK,VAETH14,VAETH14B,VAETH14C,VERSION,VETVOTER,WHNCLINC,WHTEVANG,ZIPCODE,WEIGHT
84935.0,Mark Warner,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,A few times a month,Occasionally,Complete,Born in Virginia,Yes,Call 3,5.0,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,Unfavorable,,Favorable,To express opposition to Barack Obama,4.0,,,Yes,Did not go far enough,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",,The economy,No,Yes,I was born in Virginia,More than 10 years,,,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Men,White Democrat,Moderate,11.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",South,No,Male,White men,Married men,Rural,Small Cities/Rural, Virginia,Election day exit poll,,,,,,,,,,,Version 2,,Yes,White Born-again/Evangelical Christians,23868.0,0.730116128921509
86285.0,Mark Warner,65+,60+,65 or over,45+,60+,65+,Black 60+,Black 60+,Black 65+,,,Complete,,,Call 3,3.0,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,Favorable,,Unfavorable,,,5.0,Government should do more to solve problems,No,,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",Disapprove,,No,,,,Not worried,Not too worried,Approve,Strongly approve,,,45+,65+,Independent/Something else,Black non-Democrat,Black Independent,Independent,Independent Men,All others,Liberal,99.0,Moderate/Liberal Republicans,Liberal Independents,Black,Black,State questionnaire,Black,Black,,,South,,Male,Black men,,"Cities 50,000-500,000","Cities over 50,000", Virginia,Election day exit poll,Not too worried,Not too or not at all worried,Before that,Before that,Before that,Before that,Generally going in the right direction,A complete overhaul,A complete overhaul or major changes,A complete overhaul or major changes or minor changes,Version 1,Yes,No,,23504.0,0.654328644275665
86278.0,Mark Warner,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,,,Complete,,,Call 3,4.0,High school graduate,No college degree,High school graduate or less,White no college degree,Unfavorable,,Favorable,,,5.0,Government is doing too many things better left to businesses and individuals,No,,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Disapprove,,No,,,,Worried,Very worried,Approve,Somewhat approve,,,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,Conservative,84.0,Moderate/Liberal Republicans,Conservative Independents,White,White,State questionnaire,White,White,,,South,,Female,White women,,Suburbs,Suburbs, Virginia,Election day exit poll,Somewhat worried,Very or somewhat worried,Before that,Before that,Before that,Before that,Seriously off on the wrong track,Major changes,A complete overhaul or major changes,A complete overhaul or major changes or minor changes,Version 1,No,Yes,,23324.0,0.869144916534424
88747.0,Mark Warner,45-65,30-59,50-59,45+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,Once a week,Weekly,Complete,Born in Virginia,Yes,Call 3,7.0,No high school diploma,No college degree,High school graduate or less,Non white no college degree,,Unfavorable,,Favorable,To express support for Barack Obama,4.0,,,No,Was about right,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and non white",,Health care,No,No,I was born in Virginia,More than 10 years,,,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",45+,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Women,Non-White Democrats,Moderate,43.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Black,Black,State questionnaire,Black,Black,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",South,Yes,Female,Black women,Non married women,Suburbs,Suburbs, Virginia,Election day exit poll,,,,,,,,,,,Version 2,,No,All others,23005.0,0.691993534564972
84921.0,Mark Warner,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,,,Complete,,,Call 3,9.0,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,,3.0,,,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Disapprove,The economy,No,,,,Worried,Very worried,Approve,Somewhat approve,,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Moderate,79.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,National questionnaire,White,White,,,South,,Female,White women,,Suburbs,Suburbs, Virginia,Election day exit poll,Somewhat worried,Very or somewhat worried,,,,,,,,,Version 1,Yes,No,,24361.0,1.57572364807129
88969.0,Mark Warner,18-29,18-29,25-29,18-44,18-29,25-29,Black 18-29,Black 18-29,Black 18-29,Once a week,Weekly,Complete,Moved to Virginia,Yes,Call 3,7.0,College graduate,College graduate,More than High school graduate,Non white college degree,,Unfavorable,,Favorable,To express support for Barack Obama,4.0,,,Yes,Was about right,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and non white",,The economy,No,Yes,Less than 10 years,Less than 10 years,,,,,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",18-44,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Men,Non-White Democrats,Liberal,18.0,Liberal Democrats,Liberal Democrats,Black,Black,State questionnaire,Black,Black,Angry,"Dissatisfied, but not angry or angry",South,Yes,Male,Black men,Married men,Suburbs,Suburbs, Virginia,Election day exit poll,,,,,,,,,,,Version 2,,No,All others,23114.0,0.85070663690567
86263.0,Mark Warner,30-44,30-59,40-44,18-44,30-44,40-49,Black 30-44,Black 30-44,Black 30-44,,,Complete,,No,Call 3,3.0,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,,,,4.0,,,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",,,No,,,,,,,,,,18-44,18-64,Independent/Something else,Black non-Democrat,Black Independent,Independent,Independent Men,All others,Moderate,50.0,Moderate/Liberal Republicans,Moderate Independents,Black,Black,National questionnaire,Black,Black,,,South,,Male,Black men,,Suburbs,Suburbs, Virginia,Election day exit poll,,,,,,,,,,,Version 5,,No,All others,23150.0,0.344750761985779
84910.0,Mark Warner,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,,,Complete,,,Call 3,7.0,College graduate,College graduate,More than High school graduate,White college degree,Favorable,,Unfavorable,,,4.0,Government should do more to solve problems,No,,,,,,,,,,Approve,,,,,,Not worried,Not too worried,Approve,Somewhat approve,,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Liberal,104.0,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,,,South,,Female,White women,,Suburbs,Suburbs, Virginia,Election day exit poll,Somewhat worried,Very or somewhat worried,Before that,Before that,Before that,Before that,Omit,Major changes,A complete overhaul or major changes,A complete overhaul or major changes or minor changes,Version 1,No,No,,23226.0,0.671913325786591
52517.0,Mark Warner,18-29,18-29,25-29,18-44,18-29,25-29,Black 18-29,Black 18-29,Black 18-29,More than once a week,Weekly,Complete,Born in Virginia,No,Call 1,10.0,College graduate,College graduate,More than High school graduate,Non white college degree,,Favorable,,Favorable,To express opposition to Barack Obama,2.0,,,Yes,Went too far,,,,,,,,,Foreign policy,No,Yes,I was born in Virginia,More than 10 years,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",18-44,18-64,Independent/Something else,Black non-Democrat,Black Independent,Something else,Independent Men,All others,Moderate,57.0,Moderate/Liberal Republicans,Moderate Independents,Black,Black,State questionnaire,Black,Black,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",South,No,Male,Black men,Married men,Suburbs,Suburbs, Virginia,Election day exit poll,,,,,,,,,,,Version 2,,No,All others,20165.0,1.76553869247437
87526.0,Mark Warner,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,,,Complete,,,Call 3,10.0,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,,,2.0,,,,Did not go far enough,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",,The economy,No,Yes,,,,,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Liberal,93.0,Liberal Democrats,Liberal Democrats,White,White,National questionnaire,White,White,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",South,,Female,White women,Married women,Suburbs,Suburbs, Virginia,Election day exit poll,,,,,,,,,,,Version 2,,No,,20110.0,0.870576322078705
86253.0,Mark Warner,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,All others,All others,,,Complete,,,Call 3,11.0,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,Favorable,,Unfavorable,,,1.0,Government should do more to solve problems,No,,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",Approve,,No,,,,Not worried,Not too worried,Approve,Somewhat approve,,,45+,18-64,Democrat,Non-black Democrat,All Other,Democrat,Democratic Women,Non-White Democrats,Liberal,34.0,Liberal Democrats,Liberal Democrats,Other,Other,State questionnaire,Other,Other,,,South,,Female,All other races,,Suburbs,Suburbs, Virginia,Election day exit poll,Very worried,Very or somewhat worried,Before that,Before that,Before that,Before that,Generally going in the right direction,Minor changes,Minor changes or no changes at all,A complete overhaul or major changes or minor changes,Version 1,No,No,,20120.0,2.62212824821472
84854.0,Mark Warner,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,,,Complete,,Yes,Call 3,9.0,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,,,3.0,,,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,,No,,,,,,,,,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Men,White Democrat,Moderate,79.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,National questionnaire,White,White,,,South,,Male,White men,,Suburbs,Suburbs, Virginia,Election day exit poll,,,,,,,,,,,Version 5,,No,White Born-again/Evangelical Christians,24361.0,1.54036474227905
52460.0,Mark Warner,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Omit,Omit,Complete,Born in Virginia,No,Call 1,9.0,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,Unfavorable,,Favorable,Barack Obama was not a factor,3.0,,,Yes,Did not go far enough,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,Health care,No,Yes,I was born in Virginia,More than 10 years,,,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,Moderate,102.0,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",South,Yes,Female,White women,Married women,Rural,Small Cities/Rural, Virginia,Election day exit poll,,,,,,,,,,,Version 2,,No,All others,24273.0,1.53820645809174
52459.0,Mark Warner,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Omit,Omit,Complete,Born in Virginia,No,Call 1,9.0,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,Unfavorable,,Favorable,Barack Obama was not a factor,3.0,,,Yes,Did not go far enough,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,Health care,No,Yes,I was born in Virginia,More than 10 years,,,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,Moderate,102.0,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",South,Yes,Female,White women,Married women,Rural,Small Cities/Rural, Virginia,Election day exit poll,,,,,,,,,,,Version 2,,No,All others,24273.0,1.53820645809174
84849.0,Mark Warner,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,More than once a week,Weekly,Complete,Moved to Virginia,No,Call 3,7.0,High school graduate,No college degree,High school graduate or less,White no college degree,,Unfavorable,,Favorable,Barack Obama was not a factor,4.0,,,No,Did not go far enough,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",,The economy,No,No,Less than 10 years,Less than 10 years,,,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Liberal,104.0,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,Angry,"Dissatisfied, but not angry or angry",South,Yes,Female,White women,Non married women,Suburbs,Suburbs, Virginia,Election day exit poll,,,,,,,,,,,Version 2,,No,All others,23226.0,0.847495377063751
52456.0,Mark Warner,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,All others,All others,,,Complete,,,Call 1,11.0,Postgraduate study,College graduate,More than High school graduate,Non white college degree,,,,,,1.0,,,,Did not go far enough,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",,Health care,No,No,,,,,,,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",18-44,18-64,Democrat,Non-black Democrat,All Other,Democrat,Democratic Women,Non-White Democrats,Moderate,29.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Other,Asian,National questionnaire,Asian,Asian,Angry,"Dissatisfied, but not angry or angry",South,,Female,All other races,Non married women,Suburbs,Suburbs, Virginia,Election day exit poll,,,,,,,,,,,Version 2,,No,,22003.0,1.21941912174225
87471.0,Mark Warner,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,Complete,,,Call 3,2.0,College graduate,College graduate,More than High school graduate,White college degree,Favorable,,Unfavorable,,,5.0,Government should do more to solve problems,No,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Approve,,No,,,,Not worried,Not too worried,Approve,Somewhat approve,,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,Moderate,101.0,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White,,,South,,Male,White men,,"Cities 50,000-500,000","Cities over 50,000", Virginia,Election day exit poll,Somewhat worried,Very or somewhat worried,Before that,In the last month,Before that,In the last month,Generally going in the right direction,Minor changes,Minor changes or no changes at all,A complete overhaul or major changes or minor changes,Version 1,No,No,,23518.0,0.772717416286469
84837.0,Mark Warner,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Once a week,Weekly,Complete,Moved to Virginia,No,Call 3,9.0,High school graduate,No college degree,High school graduate or less,White no college degree,,Favorable,,Favorable,To express opposition to Barack Obama,3.0,,,Yes,Went too far,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,The economy,No,Yes,10+ years but not born here,More than 10 years,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative,90.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",South,No,Female,White women,Married women,Rural,Small Cities/Rural, Virginia,Election day exit poll,,,,,,,,,,,Version 2,,No,All others,24333.0,0.853142619132996
84821.0,Mark Warner,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Once a week,Weekly,Complete,Born in Virginia,Yes,Call 3,5.0,High school graduate,No college degree,High school graduate or less,White no college degree,,Unfavorable,,Favorable,Barack Obama was not a factor,4.0,,,No,Was about right,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",,The economy,No,Yes,I was born in Virginia,More than 10 years,,,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Men,White Democrat,Conservative,11.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",South,No,Male,White men,Married men,Rural,Small Cities/Rural, Virginia,Election day exit poll,,,,,,,,,,,Version 2,,Yes,White Born-again/Evangelical Christians,23868.0,0.656835675239563
