ID,GOVNY14,HOUNY14,ABORT2,ABORTION,AGE,AGE3,AGE8,AGE45,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,ATTEND,ATTEND2,ATTREL,BACKSIDE,BREAK14,BREAK14B,BRNAGAIN,CALL,CDNUM,CELLPHONE,CELLULAR,CHILD12,CHRISTIEPRES,CLIMATECHANGE,CONGRESS,CONGRESS4,EBOLA14,ECONBETT,ECONDIR,ECONFAIR,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVDEM2,FAVREP2,FINSIT2,FOLLOW14,FOLLOW14B,FOROBAMAH,GAY,GEOCODE,GOVTDO10,HCLINPRES,HEALTHCARE14,HILLVREP,IMMDEPORT,INC100K,INC30K,INC50K,INCOME3,INCOME4,INCOME14GEN,INCWHITE,ISIS14,ISSUE14,JBUSHPRES,LANDPHONE,LATINO,LIFE,MARCHILD,MARIJUANALAW,MARRIED,NEC,NEC2,NECWORR2,NECWORRY,OBAMA2,OBAMA4,OBAMAANG,OBAMAANG2,OVER45,OVER65,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYSEX,PARTYWHITE,PAULPRES,PERRYPRES,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QRACE3,QRACEAI,QTYPE,RACE,RACEAI,RACEREL14,RCONGANG,RCONGANG2,REGION,REL5,RELIGN10,RELWHITE,SAMESEXM12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,TEABRN,TEAPARTY,TEAPARTY3,TELEPOLL,TERRWORR,TERWORR2,TRACK,TRUSTGOV,TRUSTGOVB,UNIONHH12,VERSION,VETVOTER,WEIGHT,WHITEREL,WHNCLINC,WHTEVANG,WORK,WORKSEX,WPROTBRN,WPROTBRN3,WRKWOMEN,WRKWOMEN4
78024.0,Rob Astorino,,,,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,,,,Complete,,,No,Call 2,4.0,Yes,Both regular land-line and cell phone service,,Yes,,,,Disapprove,,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,Extremely closely,Extremely or very closely,,No,2.0,,No,,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,,Yes,Yes,No,,,,,,,,,,,,,45+,65+,,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Yes,Yes,Moderate,71.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,National questionnaire,White,White,,,,East,Catholic,Catholic,Catholic,,Female,White women,,Suburbs,Suburbs,English, New York,Tea Party supporter and not born-again,Somewhat support,Support,Election day exit poll,,,,,,,Version 5,,1.1328341960907,White Catholics,No,All others,,,No,All others,,
74327.0,Rob Astorino,,Illegal,Illegal in all cases,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,Latino 45-59,Latino 45-64,More than once a week,Weekly,All others,Complete,,,Yes,Call 2,15.0,,,No,,,,,,,,,High school graduate,No college degree,High school graduate or less,Non white no college degree,,,Better,,,,,1.0,,,,It depends,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",,,,,Yes,,All others,,Yes,,,,,,,,,45+,18-64,Men without children,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,All others,,,Conservative,10.0,Independent/Something else,Conservative Republicans,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,Hispanic/Latino,,,,East,Protestant/Other Non-Catholic Christian,Other christian,,,Male,Latino men,Married men,"Cities over 500,000","Cities over 50,000",English, New York,,,,Election day exit poll,,,,Only some of the time,Only some of the time or never,Yes,Version 3,,0.803240835666656,Non-white,No,All others,,,No,,,
51103.0,Rob Astorino,,,,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,,Not complete,,,,Call 1,21.0,,,,,,,,,,,,,,,,,,,,,Barack Obama was not a factor,,5.0,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,45+,18-64,,,,,,,,,,,34.0,,,White,White,National questionnaire,White,White,,,,East,,,,,Male,White men,,Suburbs,Suburbs,English, New York,,,,Election day exit poll,,,,,,,Version 2,,1.69842064380646,,,,No,Non-working men,,,All others,Non-working men
51102.0,Rob Astorino,,,,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,,Not complete,,,,Call 1,21.0,,,,,,,,,,,,,,,,,,,,,Barack Obama was not a factor,,5.0,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,45+,18-64,,,,,,,,,,,34.0,,,White,White,National questionnaire,White,White,,,,East,,,,,Male,White men,,Suburbs,Suburbs,English, New York,,,,Election day exit poll,,,,,,,Version 2,,1.69842064380646,,,,No,Non-working men,,,All others,Non-working men
95450.0,Rob Astorino,,,,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,,,,Complete,,,,Call 3,24.0,,,,,,,,,Getting worse,Worse,,College graduate,College graduate,More than High school graduate,White college degree,,,,,,Barack Obama was not a factor,,4.0,,,Was about right,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,Health care,,,No,,,,Yes,Not so good,Not so good or poor,,,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",18-44,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,,,Moderate,13.0,Moderate/Liberal Republicans,Moderate Independents,White,White,National questionnaire,White,White,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",East,,,,,Female,White women,Married women,Rural,Small Cities/Rural,English, New York,,,,Election day exit poll,,,,,,,Version 2,,0.935446441173553,,No,,Yes,Working women,,,Working women,Working women
51022.0,Rob Astorino,,,,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,,Complete,,,No,Call 1,9.0,Yes,Both regular land-line and cell phone service,,Yes,,,,Disapprove,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,Somewhat closely,Somewhat or not too closely,,No,1.0,,No,,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,,Yes,Yes,No,,,,,,,,,,,,,45+,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,No,Yes,Conservative,36.0,Moderate/Liberal Republicans,Conservative Independents,White,White,National questionnaire,White,White,,,,East,Jewish,Jewish,Jewish,,Male,White men,,"Cities over 500,000","Cities over 50,000",English, New York,Tea Party supporter and not born-again,Strongly support,Support,Election day exit poll,,,,,,,Version 5,,0.704597234725952,White Jewish,No,All others,,,No,All others,,
73782.0,Rob Astorino,,,,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,,,,Complete,,,,Call 2,20.0,,,,,,,,,Staying about the same,Good and staying the same,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,,,Barack Obama was not a factor,,3.0,,,Was about right,,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",,Illegal immigration,,,No,,,,No,Good,Excellent or good,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,65+,,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,,,Liberal,127.0,Conservative Republicans,Mod./Liberal Republicans,White,White,National questionnaire,White,White,,Angry,"Dissatisfied, but not angry or angry",East,,,,,Female,White women,Non married women,"Cities 50,000-500,000","Cities over 50,000",English, New York,,,,Election day exit poll,,,,,,,Version 2,,1.43204820156097,,Yes,,No,Non-working women,,,All others,Non-working women
95746.0,Rob Astorino,,,,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,,,,Complete,,,Yes,Call 3,24.0,Yes,Both regular land-line and cell phone service,,No,,,,Disapprove,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,Somewhat closely,Somewhat or not too closely,,No,4.0,,No,,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,,Yes,Yes,No,,,,,,,,,,,,,18-44,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Yes,Yes,Conservative,13.0,Independent/Something else,Conservative Republicans,White,White,National questionnaire,White,White,,,,East,Protestant/Other Non-Catholic Christian,Other christian,Protestant/Other Non-Catholic Christian,,Female,White women,,Rural,Small Cities/Rural,English, New York,Both Tea Party supporter and born-again,Somewhat support,Support,Election day exit poll,,,,,,,Version 5,,0.935446441173553,White Protestants,No,White Born-again/Evangelical Christians,,,Yes,White Protestant evangelical,,
73515.0,Andrew Cuomo,Did not vote,,,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,Latino 45-59,Latino 45-64,,,,Complete,,,,Call 2,20.0,,,,,,,,,Staying about the same,Poor and staying the same,,High school graduate,No college degree,High school graduate or less,Non white no college degree,,,,,,Barack Obama was not a factor,,3.0,,,Did not go far enough,,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and non white",,The economy,,,Yes,,,,Yes,Not so good,Not so good or poor,,,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",45+,18-64,,Democrat,Non-black Democrat,Latino Democrat,Democrat,Democratic Women,Non-White Democrats,,,Moderate,127.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,Hispanic/Latino,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",East,,,,,Female,Latino women,Married women,"Cities 50,000-500,000","Cities over 50,000",English, New York,,,,Election day exit poll,,,,,,,Version 2,,1.03704404830933,,No,,No,Non-working women,,,All others,Non-working women
11356.0,,The Democratic candidate,,,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,All others,All others,,,,Complete,,,,,5.0,,,,,,,,,Getting worse,Worse,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,,,,Omit,,1.0,,,Omit,,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and non white",,Health care,,,No,,,,Yes,Not so good,Not so good or poor,,,,,Omit,Omit,45+,65+,,Independent/Something else,Non-black non-Democrat,All Other,Independent,Independent Women,All others,,,,,,,Other,Asian,National questionnaire,Asian,Asian,,Omit,Omit,East,,,,,Female,All other races,Married women,"Cities over 500,000","Cities over 50,000",English, New York,,,,Telephone survey,,,,,,,Version 2,,0.0,,No,,Yes,Working women,,,Working women,Working women
11355.0,,The Democratic candidate,,,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,All others,All others,,,,Complete,,,,,16.0,,,,,,,,,Getting better,Getting better,,Postgraduate study,College graduate,More than High school graduate,Non white college degree,,,,,,Barack Obama was not a factor,,3.0,,,Was about right,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and non white",,Health care,,,No,,,,Yes,Good,Excellent or good,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",18-44,18-64,,Democrat,Non-black Democrat,All Other,Democrat,Democratic Men,Non-White Democrats,,,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Other,Asian,National questionnaire,Asian,Asian,,Angry,"Dissatisfied, but not angry or angry",East,,,,,Male,All other races,Married men,Suburbs,Suburbs,English, New York,,,,Telephone survey,,,,,,,Version 2,,0.0,,No,,Yes,Working men,,,All others,Working men
11352.0,,The Democratic candidate,,,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,,,,Complete,,,,,21.0,,,,,,,,,Getting worse,Worse,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,,,Barack Obama was not a factor,,5.0,,,Did not go far enough,,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",,Illegal immigration,,,No,,,,No,Poor,Not so good or poor,,,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",45+,65+,,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Men,White Democrat,,,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,National questionnaire,White,White,,Angry,"Dissatisfied, but not angry or angry",East,,,,,Male,White men,Non married men,Suburbs,Suburbs,English, New York,,,,Telephone survey,,,,,,,Version 2,,0.0,,Yes,,No,Non-working men,,,All others,Non-working men
98184.0,,The Democratic candidate,,,45-65,30-59,50-59,45+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,,,,Complete,,,,Call 3,5.0,Yes,Both regular land-line and cell phone service,,Omit,,,,Approve,,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,,Very closely,Extremely or very closely,,No,1.0,,Yes,,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and non white",,,Omit,Yes,,,,,,,,,,,,,,45+,18-64,,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Women,Non-White Democrats,Omit,Omit,Moderate,111.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Black,Black,National questionnaire,Black,Black,,,,East,Protestant/Other Non-Catholic Christian,Other christian,,,Female,Black women,,"Cities over 500,000","Cities over 50,000",, New York,,Omit,Omit,Election day exit poll,,,,,,,Version 5,,0.303941160440445,Non-white,No,All others,,,No,,,
98049.0,,The Democratic candidate,,,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,All others,All others,,,,Complete,,,,Call 3,5.0,,,,,Yes,,,,,,Omit,High school graduate,No college degree,High school graduate or less,Non white no college degree,Favorable,Unfavorable,,,,,,1.0,Government should do more to solve problems,,,,Omit,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",,,,,No,Better than life today,,Illegal,,,,,,,,,,18-44,18-64,,Democrat,Non-black Democrat,All Other,Democrat,,Non-White Democrats,,,Moderate,111.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Other,American Indian,National questionnaire,Other,American Indian,Gotten better,,,East,,,,No,,,,"Cities over 500,000","Cities over 50,000",English, New York,,,,Election day exit poll,,,Seriously off on the wrong track,,,,Version 4,,0.225652456283569,,No,,,,,,,
9797.0,,The Democratic candidate,,,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,,,,Complete,,,No,,3.0,Yes,Both regular land-line and cell phone service,,No,,,,Omit,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,Somewhat closely,Somewhat or not too closely,,No,1.0,,Yes,,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",,,No,Yes,No,,,,,,,,,,,,,45+,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Men,White Democrat,No,No,Liberal,,Liberal Democrats,Liberal Democrats,White,White,National questionnaire,White,White,,,,East,,,,,Male,White men,,"Cities over 500,000","Cities over 50,000",English, New York,Neither,Strongly oppose,Oppose,Telephone survey,,,,,,,Version 5,,0.0,,No,All others,,,No,,,
97971.0,,The Democratic candidate,,,45-65,30-59,50-59,45+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,,,,Complete,,,,Call 3,5.0,,,,,,,,,Getting better,Getting better,,High school graduate,No college degree,High school graduate or less,Non white no college degree,,,,,,To express support for Barack Obama,,1.0,,,Was about right,,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",,Omit,,,No,,,,No,Good,Excellent or good,,,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",45+,18-64,,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Men,Non-White Democrats,,,Liberal,111.0,Liberal Democrats,Liberal Democrats,Black,Black,National questionnaire,Black,Black,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",East,,,,,Male,Black men,Non married men,"Cities over 500,000","Cities over 50,000",English, New York,,,,Election day exit poll,,,,,,,Version 2,,0.28551983833313,,No,,Yes,Working men,,,All others,Working men
76645.0,,The Democratic candidate,,,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,Latino 60+,Latino 65+,,,,Complete,,,,Call 2,16.0,,,,,No,,,,,,Is fair to most Americans,College graduate,College graduate,More than High school graduate,Non white college degree,Favorable,Unfavorable,,,,,,1.0,Government should do more to solve problems,,,,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",,,,,Yes,Better than life today,,Legal,,,,,,,,,,45+,65+,,Democrat,Non-black Democrat,Latino Democrat,Democrat,Democratic Men,Non-White Democrats,,,Conservative,8.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Other,Black,National questionnaire,Hispanic/Latino,Hispanic/Latino,Gotten worse,,,East,,,,Yes,Male,Latino men,,"Cities over 500,000","Cities over 50,000",English, New York,,,,Election day exit poll,,,Generally going in the right direction,,,,Version 4,,1.10389888286591,,No,,,,,,,
76326.0,,The Democratic candidate,,,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,,,,Complete,Very closely,Extremely or very closely,,Call 2,23.0,,,,,,Disapprove,Strongly disapprove,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,,,,5.0,,,,,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Approve,The economy,,,No,,,,,,,Worried,Very worried,Approve,Somewhat approve,,,45+,65+,,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,,,,15.0,,,White,White,National questionnaire,White,White,,,,East,,,,,Female,White women,,Rural,Small Cities/Rural,English, New York,,,,Election day exit poll,Very worried,Very or somewhat worried,,,,,Version 1,No,0.804275989532471,,Yes,,,,,,,
98099.0,,The Democratic candidate,,,18-29,18-29,18-24,18-44,18-29,18-24,Black 18-29,Black 18-29,Black 18-29,,,,Complete,,,,Call 3,5.0,,,,,,,,,Getting worse,Worse,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,,,,To express support for Barack Obama,,1.0,,,Did not go far enough,,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",,Health care,,,No,,,,No,Poor,Not so good or poor,,,,,Omit,Omit,18-44,18-64,,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Women,Non-White Democrats,,,,111.0,,,Black,Black,National questionnaire,Black,Black,,Angry,"Dissatisfied, but not angry or angry",East,,,,,Female,Black women,Non married women,"Cities over 500,000","Cities over 50,000",English, New York,,,,Election day exit poll,,,,,,,Version 2,,0.354984849691391,,No,,No,Non-working women,,,All others,Non-working women
10378.0,,The Democratic candidate,,,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,,,,Complete,,,,,18.0,,,,,,Disapprove,Strongly disapprove,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,,,,3.0,,,,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Approve,The economy,,,No,,,,,,,Not worried,Not too worried,Approve,Somewhat approve,,,45+,65+,,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,,,Liberal,,Liberal Democrats,Liberal Democrats,White,White,National questionnaire,White,White,,,,East,,,,,Female,White women,,Suburbs,Suburbs,English, New York,,,,Telephone survey,Somewhat worried,Very or somewhat worried,,,,,Version 1,No,0.0,,No,,,,,,,
10377.0,,The Democratic candidate,,,45-65,30-59,50-59,45+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,,,,Complete,,,,,5.0,,,,,,Disapprove,Somewhat disapprove,,,,,College graduate,College graduate,More than High school graduate,Non white college degree,,,,,,,,1.0,,,,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",Approve,The economy,,,No,,,,,,,Worried,Very worried,Approve,Somewhat approve,,,45+,18-64,,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Women,Non-White Democrats,,,Liberal,,Liberal Democrats,Liberal Democrats,Black,Black,National questionnaire,Black,Black,,,,East,,,,,Female,Black women,,"Cities over 500,000","Cities over 50,000",English, New York,,,,Telephone survey,Not too worried,Not too or not at all worried,,,,,Version 1,No,0.0,,No,,,,,,,
