ID,GOVCA14,HOUCA14,ABORT2,ABORTION,AGE,AGE3,AGE8,AGE45,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,ATTEND,ATTEND2,ATTREL,BACKSIDE,BREAK14,BREAK14B,BRNAGAIN,CALL,CDNUM,CELLPHONE,CELLULAR,CHILD12,CHRISTIEPRES,CLIMATECHANGE,CONGRESS,CONGRESS4,EBOLA14,ECONBETT,ECONDIR,ECONFAIR,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVDEM2,FAVREP2,FINSIT2,FOLLOW14,FOLLOW14B,FOROBAMAH,GAY,GEOCODE,GOVTDO10,HCLINPRES,HEALTHCARE14,HILLVREP,IMMDEPORT,INC100K,INC30K,INC50K,INCOME3,INCOME4,INCOME14GEN,INCWHITE,ISIS14,ISSUE14,JBUSHPRES,LANDPHONE,LATINO,LIFE,MARCHILD,MARIJUANALAW,MARRIED,NEC,NEC2,NECWORR2,NECWORRY,OBAMA2,OBAMA4,OBAMAANG,OBAMAANG2,OVER45,OVER65,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYSEX,PARTYWHITE,PAULPRES,PERRYPRES,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QRACE3,QRACEAI,QTYPE,RACE,RACEAI,RACEREL14,RCONGANG,RCONGANG2,REGION,REL5,RELIGN10,RELWHITE,SAMESEXM12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,TEABRN,TEAPARTY,TEAPARTY3,TELEPOLL,TERRWORR,TERWORR2,TRACK,TRUSTGOV,TRUSTGOVB,UNIONHH12,VERSION,VETVOTER,WEIGHT,WHITEREL,WHNCLINC,WHTEVANG,WORK,WORKPARENT,WORKSEX,WPROTBRN,WPROTBRN3,WRKWOMEN,WRKWOMEN4
9605.0,Jerry Brown,,,,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,,,,Complete,,,No,,8.0,Yes,Both regular land-line and cell phone service,,No,,,,Omit,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,Somewhat closely,Somewhat or not too closely,,No,3.0,,Yes,,,,,,,,,,,,,No,Yes,No,,,,,,,,,,,,,18-44,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Yes,No,Liberal,,Liberal Democrats,Liberal Democrats,White,White,National questionnaire,White,White,,,,West,None,None,None,,Female,White women,,"Cities over 500,000","Cities over 50,000",English,California,Neither,Strongly oppose,Oppose,Telephone survey,,,,,,,Version 5,,1.99642205238342,White none,No,All others,,,,No,All others,,
9593.0,Jerry Brown,,,,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,,Complete,,,No,,42.0,Yes,Both regular land-line and cell phone service,,Omit,,,,Approve,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,Extremely closely,Extremely or very closely,,No,5.0,,Yes,,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",,,Omit,Yes,No,,,,,,,,,,,,,45+,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,Omit,Omit,Moderate,,Moderate/Liberal Republicans,Moderate Independents,White,White,National questionnaire,White,White,,,,West,Protestant/Other Non-Catholic Christian,Other christian,Protestant/Other Non-Catholic Christian,,Male,White men,,Suburbs,Suburbs,English,California,Neither,Neutral,Neutral,Telephone survey,,,,,,,Version 5,,0.931771755218506,White Protestants,No,All others,,,,No,White Protestant non-evangelical,,
9581.0,Jerry Brown,,,,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,,,,Complete,,,No,,44.0,Yes,Only cell phone service,,Omit,,,,Disapprove,,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,Somewhat closely,Somewhat or not too closely,,Yes,5.0,,No,,,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",,,Omit,No,No,,,,,,,,,,,,,18-44,18-64,,,,,,,,Yes,No,Liberal,,,,White,White,National questionnaire,White,White,,,,West,Something else,Other,Something else,,Female,White women,,"Cities 50,000-500,000","Cities over 50,000",English,California,Neither,Neutral,Neutral,Telephone survey,,,,,,,Version 5,,1.97921907901764,White something else,Yes,All others,,,,No,All others,,
9565.0,Jerry Brown,,,,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,,,,Complete,,,No,,35.0,Yes,Only cell phone service,,No,,,,Approve,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,Somewhat closely,Somewhat or not too closely,,No,4.0,,No,,,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",,,No,No,No,,,,,,,,,,,,,45+,65+,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,No,Omit,Moderate,,Moderate/Liberal Republicans,Moderate Independents,White,White,National questionnaire,White,White,,,,West,Catholic,Catholic,Catholic,,Female,White women,,"Cities over 500,000","Cities over 50,000",English,California,Neither,Neutral,Neutral,Telephone survey,,,,,,,Version 5,,1.45985841751099,White Catholics,No,All others,,,,No,All others,,
10852.0,Jerry Brown,,Illegal,Illegal in most cases,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Never,Never,Catholic/Do not attend weekly,Complete,,,No,,49.0,,,No,,,,,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,About the same,,,,,5.0,,,,It depends,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,,,,No,,All others,,Yes,,,,,,,,,45+,65+,Women without children,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,,,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,National questionnaire,White,White,,,,West,Catholic,Catholic,Catholic,,Female,White women,Married women,Suburbs,Suburbs,English,California,,,,Telephone survey,,,,Only some of the time,Only some of the time or never,Yes,Version 3,,1.53260886669159,White Catholics,No,All others,,,,No,All others,,
8770.0,Jerry Brown,,Illegal,Illegal in most cases,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,Latino 60+,Latino 65+,A few times a month,Occasionally,Catholic/Do not attend weekly,Complete,,,No,,,,,Yes,,,,,,,,,No high school diploma,No college degree,High school graduate or less,Non white no college degree,,,Worse,,,,,4.0,,,,Omit,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",,,,,Yes,,Married with children,,Yes,,,,,,,,,45+,65+,Men with children,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent,Independent Men,All others,,,Conservative,,Moderate/Liberal Republicans,Conservative Independents,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,Hispanic/Latino,,,,West,Catholic,Catholic,,,Male,Latino men,Married men,"Cities over 500,000","Cities over 50,000",Spanish,California,,,,Telephone survey,,,,Most of the time,Just about always or most of the time,No,Version 3,,1.2371860742569,Non-white,No,All others,,,,No,,,
8767.0,Jerry Brown,,,,45-65,30-59,50-59,45+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,,,,Complete,,,,,9.0,,,,,,,,,Staying about the same,Omit,,No high school diploma,No college degree,High school graduate or less,Non white no college degree,,,,,,Barack Obama was not a factor,,2.0,,,Was about right,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and non white",,Foreign policy,,,No,,,,No,Omit,Omit,,,,,Omit,Omit,45+,18-64,,Independent/Something else,Black non-Democrat,Black Independent,Independent,Independent Men,All others,,,,,,,Black,Black,National questionnaire,Black,Black,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",West,,,,,Male,Black men,Non married men,"Cities 50,000-500,000","Cities over 50,000",English,California,,,,Telephone survey,,,,,,,Version 2,,1.01975846290588,,No,,No,,Non-working men,,,All others,Non-working men
8742.0,Jerry Brown,,,,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,,,,Complete,,,,,,,,,,,,,,Staying about the same,Omit,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,,Barack Obama was not a factor,,2.0,,,Did not go far enough,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,The economy,,,No,,,,Yes,Omit,Omit,,,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",45+,65+,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,,,,,,,White,White,National questionnaire,White,White,,Angry,"Dissatisfied, but not angry or angry",West,,,,,Female,White women,Married women,Suburbs,Suburbs,English,California,,,,Telephone survey,,,,,,,Version 2,,0.920130789279938,,No,,No,,Non-working women,,,All others,Non-working women
101499.0,Jerry Brown,,,,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,,Complete,,,,Call 3,5.0,,,,,Yes,,,,,,Favors the wealthy,Postgraduate study,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,,,,,,1.0,Government should do more to solve problems,,,,Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",,,,,No,About the same,,Legal,,,,,,,,,,45+,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Men,White Democrat,,,Liberal,107.0,Liberal Democrats,Liberal Democrats,White,White,National questionnaire,White,White,Gotten better,,,West,,,,Yes,Male,White men,,"Cities 50,000-500,000","Cities over 50,000",English,California,,,,Election day exit poll,,,Generally going in the right direction,,,,Version 4,,0.567503333091736,,No,,,,,,,,
101299.0,Jerry Brown,,,,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,Latino 45-59,Latino 45-64,,,,Complete,Somewhat closely,Somewhat or not too closely,,Call 3,44.0,,,,,,Disapprove,Somewhat disapprove,,,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,,,,,,4.0,,,,,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and non white",Approve,Omit,,,Yes,,,,,,,Worried,Somewhat worried,Approve,Somewhat approve,,,45+,18-64,,,,,,,,,,Moderate,31.0,,,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,Hispanic/Latino,,,,West,,,,,Female,Latino women,,"Cities over 500,000","Cities over 50,000",English,California,,,,Election day exit poll,Somewhat worried,Very or somewhat worried,,,,,Version 1,,0.478233814239502,,No,,,,,,,,
101255.0,Jerry Brown,,,,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,,,,Complete,,,,Call 3,43.0,,,,,Yes,,,,,,Favors the wealthy,Postgraduate study,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,,,,,,4.0,Government should do more to solve problems,,,,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,,,,No,Omit,,Legal,,,,,,,,,,18-44,18-64,,,,,,,,,,Liberal,25.0,,,White,White,National questionnaire,White,White,Gotten worse,,,West,,,,Yes,Male,White men,,Suburbs,Suburbs,English,California,,,,Election day exit poll,,,Omit,,,,Version 4,,0.578065574169159,,No,,,,,,,,
101177.0,Neel Kashkari,,,,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,,Complete,,,,Call 3,7.0,,,,,,,,,Getting better,Getting better,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,,,To express opposition to Barack Obama,,2.0,,,Went too far,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",,The economy,,,No,,,,Yes,Not so good,Not so good or poor,,,,,Angry,"Dissatisfied, but not angry or angry",45+,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,,,Moderate,70.0,Moderate/Liberal Republicans,Moderate Independents,White,White,National questionnaire,White,White,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",West,,,,,Male,White men,Married men,Suburbs,Suburbs,English,California,,,,Election day exit poll,,,,,,,Version 2,,0.606837868690491,,No,,Yes,,Working men,,,All others,Working men
100896.0,Neel Kashkari,,,,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,,,,Complete,Extremely closely,Extremely or very closely,,Call 3,7.0,,,,,,Omit,Omit,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,,,,2.0,,,,,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Disapprove,The economy,,,No,,,,,,,Worried,Very worried,Approve,Strongly approve,,,18-44,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,,,Moderate,70.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,National questionnaire,White,White,,,,West,,,,,Female,White women,,Suburbs,Suburbs,English,California,,,,Election day exit poll,Not too worried,Not too or not at all worried,,,,,Version 1,No,0.662621021270752,,Yes,,,,,,,,
11029.0,Neel Kashkari,,,,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,,Complete,,,,,15.0,,,,,Yes,,,,,,Favors the wealthy,Postgraduate study,College graduate,More than High school graduate,White college degree,Unfavorable,Unfavorable,,,,,,3.0,Government should do more to solve problems,,,,Omit,,,,,,,,,,,,No,Worse than life today,,Illegal,,,,,,,,,,45+,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,,,Moderate,,Moderate/Liberal Republicans,Moderate Independents,White,White,National questionnaire,White,White,Gotten worse,,,West,,,,Yes,Female,White women,,"Cities 50,000-500,000","Cities over 50,000",English,California,,,,Telephone survey,,,Seriously off on the wrong track,,,,Version 4,,2.28678941726685,,No,,,,,,,,
83971.0,Neel Kashkari,,,,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,,,,Complete,Somewhat closely,Somewhat or not too closely,,Call 2,48.0,,,,,,Disapprove,Strongly disapprove,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,,,,,5.0,,,,,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Disapprove,The economy,,,No,,,,,,,Worried,Very worried,Disapprove,Strongly disapprove,,,45+,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,,,Moderate,52.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,National questionnaire,White,White,,,,West,,,,,Female,White women,,Suburbs,Suburbs,English,California,,,,Election day exit poll,Very worried,Very or somewhat worried,,,,,Version 1,No,0.408411473035812,,Yes,,,,,,,,
83308.0,Neel Kashkari,,,,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,,,,Complete,,,No,Call 2,9.0,Yes,Both regular land-line and cell phone service,,No,,,,Disapprove,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,Somewhat closely,Somewhat or not too closely,,No,3.0,,No,,,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",,,No,Yes,No,,,,,,,,,,,,,18-44,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Something else,Independent Men,White Independent,Yes,Yes,,5.0,,,White,White,National questionnaire,White,White,,,,West,Protestant/Other Non-Catholic Christian,Mormon,Protestant/Other Non-Catholic Christian,,Male,White men,,Suburbs,Suburbs,English,California,Neither,Neutral,Neutral,Election day exit poll,,,,,,,Version 5,,0.820277333259583,White Protestants,Yes,All others,,,,No,White Protestant non-evangelical,,
82983.0,Neel Kashkari,,,,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,Latino 18-29,Latino 18-29,,,,Complete,,,,Call 2,39.0,,,,,,,,,Staying about the same,Poor and staying the same,,College graduate,College graduate,More than High school graduate,Non white college degree,,,,,,Barack Obama was not a factor,,5.0,,,Did not go far enough,,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and non white",,The economy,,,Yes,,,,No,Not so good,Not so good or poor,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",18-44,18-64,,Democrat,Non-black Democrat,Latino Democrat,Democrat,Democratic Women,Non-White Democrats,,,Conservative,50.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,Hispanic/Latino,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",West,,,,,Female,Latino women,Non married women,Suburbs,Suburbs,English,California,,,,Election day exit poll,,,,,,,Version 2,,1.0177184343338,,No,,No,,Non-working women,,,All others,Non-working women
66762.0,Neel Kashkari,,,,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,,,,Complete,Extremely closely,Extremely or very closely,,Call 1,9.0,,,,,,Approve,Somewhat approve,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,,,,,3.0,,,,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Approve,Illegal immigration,,,No,,,,,,,Worried,Somewhat worried,Disapprove,Strongly disapprove,,,18-44,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Something else,Independent Men,White Independent,,,Conservative,5.0,Moderate/Liberal Republicans,Conservative Independents,White,White,National questionnaire,White,White,,,,West,,,,,Male,White men,,Suburbs,Suburbs,English,California,,,,Election day exit poll,Somewhat worried,Very or somewhat worried,,,,,Version 1,No,0.713996410369873,,No,,,,,,,,
66197.0,Neel Kashkari,,,,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,,,,Complete,Very closely,Extremely or very closely,,Call 1,7.0,,,,,,Disapprove,Strongly disapprove,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,,,,,2.0,,,,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Disapprove,Illegal immigration,,,No,,,,,,,Worried,Somewhat worried,Disapprove,Strongly disapprove,,,45+,65+,,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,,,Conservative,70.0,Independent/Something else,Conservative Republicans,White,White,National questionnaire,White,White,,,,West,,,,,Female,White women,,Suburbs,Suburbs,English,California,,,,Election day exit poll,Very worried,Very or somewhat worried,,,,,Version 1,No,0.568517565727234,,No,,,,,,,,
66124.0,Neel Kashkari,,,,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,Latino 30-44,Latino 30-44,,,,Complete,,,,Call 1,41.0,,,,,Omit,,,,,,Omit,Postgraduate study,College graduate,More than High school graduate,Non white college degree,Omit,Omit,,,,,,5.0,Omit,,,,Omit,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",,,,,Yes,Omit,,Omit,,,,,,,,,,18-44,18-64,,,,,,,,,,,65.0,,,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,Hispanic/Latino,Omit,,,West,,,,Omit,Female,Latino women,,Suburbs,Suburbs,English,California,,,,Election day exit poll,,,Omit,,,,Version 4,,2.21463894844055,,No,,,,,,,,
65981.0,Neel Kashkari,,,,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,,,,Complete,Extremely closely,Extremely or very closely,,Call 1,22.0,,,,,,Approve,Strongly approve,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,,,,,2.0,,,,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Approve,Health care,,,No,,,,,,,Worried,Very worried,Disapprove,Strongly disapprove,,,18-44,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Something else,Independent Men,White Independent,,,Conservative,10.0,Moderate/Liberal Republicans,Conservative Independents,White,White,National questionnaire,White,White,,,,West,,,,,Male,White men,,Suburbs,Suburbs,English,California,,,,Election day exit poll,Very worried,Very or somewhat worried,,,,,Version 1,No,0.606837868690491,,No,,,,,,,,
