ID,WEIGHT,SEN2GA21,SENGA21,AGE,AGE3,AGE10,AGE45,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,BRNAGAIN,CALL,CDNUM,CONTROLSEN,COUNT2GA,COUNTACCGA,COVIDHARDSHIP,COVIDHARDSHIP2,COVIDWORRY,COVIDWORRY2,EARLYVELECTION,ECONVCORONA20,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,GA2020FAIR,GEOCODE,LATINO,LOEFFLERISS,OSSOFFISS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYWHITE,PERDUEISS,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,REGION,SEX,SEXBYRACE,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,SUBURBWHITE,TELEPOLL,VERSION,VETVOTER,VOTE2020,VOTEMETHOD,WARNOCKISS,WHTEVANG
277266687.0,2.44848036912,Raphael Warnock,Jon Ossoff,65+,60+,75 or older,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,No,,5.0,The Democratic Party,Very confident or somewhat confident,Very confident,A moderate financial hardship,A severe financial hardship or a moderate financial hardship,Not too worried,Not too worried or not at all worried,Absentee or early in-person,"Containing the coronavirus now, even if it hurts the economy",Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,Yes,3.0,No,Too liberal,About right,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Too conservative,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,White,South,Male,White men,Suburbs,Suburbs,English, Georgia,White suburban men,Telephone survey,Version 1,Yes,Joe Biden,By mail,About right,All others
277266688.0,10.69178638334,Raphael Warnock,Jon Ossoff,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,No,,4.0,The Democratic Party,Very confident or somewhat confident,Very confident,A severe financial hardship,A severe financial hardship or a moderate financial hardship,Very worried,Very worried or somewhat worried,Absentee or early in-person,"Containing the coronavirus now, even if it hurts the economy",Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,Yes,3.0,No,Too conservative,About right,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Too conservative,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,White,South,Male,White men,Suburbs,Suburbs,English, Georgia,White suburban men,Telephone survey,Version 1,No,Joe Biden,By mail,About right,All others
277266689.0,2.67768088463,Kelly Loeffler,David Perdue,65+,60+,75 or older,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Yes,,14.0,The Republican Party,Not very confident or not at all confident,Not very confident,No financial hardship at all,No financial hardship at all,Somewhat worried,Very worried or somewhat worried,Absentee or early in-person,"Rebuilding the economy now, even if it hurts efforts to contain the coronavirus",Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,No,1.0,No,Omit,About right,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,About right,Conservative,,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,White,South,Male,White men,Rural,Small Cities/Rural,English, Georgia,Other,Telephone survey,Version 1,Yes,Donald Trump,By mail,About right,White Born-again/Evangelical Christians
277266690.0,4.82324335662,Raphael Warnock,Jon Ossoff,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,Yes,,4.0,The Democratic Party,Very confident or somewhat confident,Very confident,No financial hardship at all,No financial hardship at all,Not too worried,Not too worried or not at all worried,Absentee or early in-person,"Containing the coronavirus now, even if it hurts the economy","An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,Yes,2.0,No,Too conservative,About right,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Too conservative,Moderate,,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White,White,South,Female,White women,Suburbs,Suburbs,English, Georgia,White suburban women,Telephone survey,Version 1,No,Joe Biden,By mail,About right,White Born-again/Evangelical Christians
277266691.0,8.16335275091,Kelly Loeffler,David Perdue,65+,60+,65-74,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Yes,,10.0,The Republican Party,Not very confident or not at all confident,Not very confident,No financial hardship at all,No financial hardship at all,Not at all worried,Not too worried or not at all worried,Absentee or early in-person,"Rebuilding the economy now, even if it hurts efforts to contain the coronavirus",Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,Yes,2.0,No,About right,Too liberal,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,About right,Conservative,,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,White,South,Male,White men,Suburbs,Suburbs,English, Georgia,White suburban men,Telephone survey,Version 1,Yes,Donald Trump,By mail,Too liberal,White Born-again/Evangelical Christians
277266692.0,2.18511828094,Kelly Loeffler,David Perdue,65+,60+,75 or older,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,No,,1.0,The Republican Party,Very confident or somewhat confident,Somewhat confident,No financial hardship at all,No financial hardship at all,Not too worried,Not too worried or not at all worried,Absentee or early in-person,"Containing the coronavirus now, even if it hurts the economy",Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,Yes,5.0,No,About right,Omit,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,About right,Liberal,,Moderate/Liberal Republicans,Liberal Independents,White,White,State questionnaire,White,White,White,South,Male,White men,Suburbs,Suburbs,English, Georgia,White suburban men,Telephone survey,Version 1,Yes,Donald Trump,By mail,Omit,All others
277266693.0,2.70896423141,Raphael Warnock,Jon Ossoff,65+,60+,75 or older,45+,60+,65+,Black 60+,Black 60+,Black 65+,Complete,No,,13.0,The Democratic Party,Very confident or somewhat confident,Very confident,No financial hardship at all,No financial hardship at all,Somewhat worried,Very worried or somewhat worried,Absentee or early in-person,"Containing the coronavirus now, even if it hurts the economy","An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,Yes,3.0,No,Too conservative,About right,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Too conservative,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Black,Black,State questionnaire,Black,Non-white,Black,South,Female,Black women,"Cities 50,000-500,000","Cities over 50,000",English, Georgia,Other,Telephone survey,Version 1,No,Joe Biden,By mail,About right,All others
277266694.0,5.34850117985,Raphael Warnock,Jon Ossoff,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,No,,10.0,The Democratic Party,Very confident or somewhat confident,Very confident,A moderate financial hardship,A severe financial hardship or a moderate financial hardship,Somewhat worried,Very worried or somewhat worried,Absentee or early in-person,"Containing the coronavirus now, even if it hurts the economy",Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,Yes,1.0,No,Too conservative,About right,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Too conservative,Liberal,,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,White,South,Female,White women,"Cities 50,000-500,000","Cities over 50,000",English, Georgia,Other,Telephone survey,Version 1,No,Joe Biden,By mail,About right,All others
277266695.0,0.12732321282,Raphael Warnock,Jon Ossoff,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,All others,All others,Complete,No,,10.0,The Democratic Party,Very confident or somewhat confident,Very confident,No financial hardship at all,No financial hardship at all,Somewhat worried,Very worried or somewhat worried,Absentee or early in-person,"Containing the coronavirus now, even if it hurts the economy",,,,,,Yes,1.0,No,Omit,About right,Democrat,Non-black Democrat,All Other,Democratic women,Democrat,Non-White Democrats,Omit,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Other,Asian,State questionnaire,Asian,Non-white,Asian,South,Female,All other races,Rural,Small Cities/Rural,English, Georgia,Other,Telephone survey,Version 1,No,Joe Biden,By mail,About right,All others
277266696.0,14.89237716817,Kelly Loeffler,David Perdue,65+,60+,65-74,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Yes,,13.0,The Republican Party,Not very confident or not at all confident,Not very confident,A moderate financial hardship,A severe financial hardship or a moderate financial hardship,Very worried,Very worried or somewhat worried,Absentee or early in-person,"Containing the coronavirus now, even if it hurts the economy",Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,No,3.0,No,About right,Too liberal,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,About right,Conservative,,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,White,South,Female,White women,Suburbs,Suburbs,English, Georgia,White suburban women,Telephone survey,Version 1,No,Donald Trump,By mail,Too liberal,White Born-again/Evangelical Christians
277266697.0,4.89157421456,Kelly Loeffler,David Perdue,45-65,30-59,50-59,45+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,Complete,No,,10.0,The Republican Party,Very confident or somewhat confident,Very confident,A moderate financial hardship,A severe financial hardship or a moderate financial hardship,Somewhat worried,Very worried or somewhat worried,Absentee or early in-person,Omit,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,Omit,1.0,No,About right,Too liberal,Independent/Something else,Black non-Democrat,Black Independent,Independent men,Independent,All others,About right,Moderate,,Moderate/Liberal Republicans,Moderate Independents,Black,Black,State questionnaire,Black,Non-white,Black,South,Male,Black men,Suburbs,Suburbs,English, Georgia,Other,Telephone survey,Version 1,Yes,Joe Biden,By mail,Too liberal,All others
277266698.0,3.83580086689,Raphael Warnock,Jon Ossoff,65+,60+,65-74,45+,60+,65+,Black 60+,Black 60+,Black 65+,Complete,Yes,,12.0,The Democratic Party,Very confident or somewhat confident,Very confident,A moderate financial hardship,A severe financial hardship or a moderate financial hardship,Not too worried,Not too worried or not at all worried,Absentee or early in-person,"Containing the coronavirus now, even if it hurts the economy",Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,No,4.0,No,Omit,About right,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,About right,Conservative,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Black,Black,State questionnaire,Black,Non-white,Black,South,Female,Black women,Suburbs,Suburbs,English, Georgia,Other,Telephone survey,Version 1,No,Joe Biden,By mail,About right,All others
277266699.0,1.23627406403,Raphael Warnock,Jon Ossoff,65+,60+,75 or older,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,No,,1.0,The Democratic Party,Very confident or somewhat confident,Very confident,No financial hardship at all,No financial hardship at all,Very worried,Very worried or somewhat worried,Absentee or early in-person,"Containing the coronavirus now, even if it hurts the economy","An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,Yes,5.0,No,Too conservative,About right,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Too conservative,Liberal,,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,White,South,Male,White men,Suburbs,Suburbs,English, Georgia,White suburban men,Telephone survey,Version 1,No,Joe Biden,By mail,About right,All others
277266700.0,0.65062243574,Raphael Warnock,Jon Ossoff,65+,60+,65-74,45+,60+,65+,Black 60+,Black 60+,Black 65+,Complete,No,,13.0,The Democratic Party,Very confident or somewhat confident,Somewhat confident,No financial hardship at all,No financial hardship at all,Very worried,Very worried or somewhat worried,Absentee or early in-person,Omit,,,,,,Yes,3.0,No,Too conservative,About right,,,,,,,Too conservative,Moderate,,,,Black,Black,State questionnaire,Black,Non-white,Black,South,Male,Black men,Suburbs,Suburbs,English, Georgia,Other,Telephone survey,Version 1,No,Joe Biden,By mail,About right,All others
277266701.0,2.14766892546,Raphael Warnock,Jon Ossoff,65+,60+,65-74,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,No,,12.0,The Democratic Party,Very confident or somewhat confident,Very confident,No financial hardship at all,No financial hardship at all,Very worried,Very worried or somewhat worried,Absentee or early in-person,"Containing the coronavirus now, even if it hurts the economy","An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,Yes,4.0,No,Too conservative,About right,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Too conservative,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,White,South,Female,White women,"Cities 50,000-500,000","Cities over 50,000",English, Georgia,Other,Telephone survey,Version 1,No,Joe Biden,By mail,About right,All others
